# synthetic, for demo only - NOT real docking output. Generated by 596_scorch2_virtual_screening.py make_synthetic(seed=0)
target,compound_id,pose_id,docking_score,label,ecif_CC,ecif_CN,ecif_CO,ecif_arom,binana_hbond,binana_hydrophobic,binana_saltbridge,binana_pistack,kier_flex,mw,logp,tpsa,rot_bonds,pose_rmsd_ref
TGT06,TGT06_CMPD0023,pose3,-5.022,0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,9.0,3.047,386.3,0.574,35.3,3,1.791
TGT06,TGT06_CMPD0024,pose1,-6.553,0,3.0,8.0,7.0,17.0,11.0,12.0,8.0,14.0,3.635,443.2,1.203,84.9,6,2.218
TGT06,TGT06_CMPD0024,pose2,-4.18,0,5.0,10.0,11.0,16.0,14.0,16.0,9.0,17.0,2.547,462.3,1.409,78.4,6,3.645
TGT06,TGT06_CMPD0024,pose3,-7.574,0,10.0,12.0,3.0,12.0,15.0,16.0,11.0,12.0,3.368,378.2,2.24,77.7,5,3.31
TGT06,TGT06_CMPD0025,pose1,-8.025,0,15.0,20.0,6.0,16.0,14.0,22.0,13.0,20.0,3.189,365.1,1.142,42.6,8,3.104
TGT06,TGT06_CMPD0025,pose2,-5.316,0,19.0,14.0,9.0,17.0,13.0,20.0,10.0,17.0,4.268,456.2,2.403,78.4,7,2.219
TGT06,TGT06_CMPD0025,pose3,-6.117,0,12.0,16.0,11.0,19.0,16.0,16.0,16.0,20.0,3.108,438.3,1.433,63.3,7,2.701
TGT06,TGT06_CMPD0026,pose1,-7.664,0,6.0,8.0,11.0,15.0,6.0,10.0,9.0,12.0,2.222,479.0,3.472,83.8,9,2.759
TGT06,TGT06_CMPD0026,pose2,-7.293,0,12.0,11.0,6.0,11.0,13.0,11.0,6.0,13.0,2.792,462.7,2.464,76.0,7,2.912
TGT06,TGT06_CMPD0026,pose3,-9.035,0,10.0,10.0,5.0,18.0,15.0,13.0,12.0,14.0,3.711,443.1,2.292,63.8,5,2.895
TGT06,TGT06_CMPD0027,pose1,-7.262,0,10.0,1.0,7.0,10.0,8.0,8.0,9.0,11.0,3.276,439.0,0.639,76.7,6,3.186
TGT06,TGT06_CMPD0027,pose2,-4.718,0,5.0,0.0,0.0,4.0,8.0,13.0,6.0,9.0,1.864,462.7,1.643,88.5,4,1.269
TGT06,TGT06_CMPD0027,pose3,-7.419,0,9.0,6.0,3.0,14.0,6.0,16.0,2.0,11.0,3.312,528.6,0.093,61.1,5,2.594
TGT06,TGT06_CMPD0028,pose1,-5.254,0,7.0,5.0,0.0,8.0,6.0,14.0,7.0,14.0,2.467,407.0,0.666,32.3,2,1.446
TGT06,TGT06_CMPD0028,pose2,-6.607,0,1.0,4.0,2.0,11.0,6.0,10.0,6.0,9.0,2.855,430.6,0.818,62.2,8,1.469
TGT06,TGT06_CMPD0028,pose3,-4.554,0,13.0,7.0,1.0,14.0,8.0,7.0,8.0,11.0,2.51,458.6,-0.946,56.4,4,2.693
TGT06,TGT06_CMPD0029,pose1,-5.955,0,15.0,13.0,4.0,18.0,14.0,18.0,10.0,17.0,2.457,416.0,2.498,76.6,7,2.18
TGT06,TGT06_CMPD0029,pose2,-6.641,0,7.0,10.0,6.0,13.0,11.0,16.0,14.0,14.0,3.883,514.6,3.623,92.1,8,2.791
TGT06,TGT06_CMPD0029,pose3,-6.787,0,3.0,11.0,11.0,12.0,9.0,12.0,9.0,12.0,3.352,401.3,2.133,67.2,5,3.577
TGT06,TGT06_CMPD0030,pose1,-7.348,0,13.0,8.0,3.0,12.0,14.0,14.0,10.0,16.0,2.99,311.8,2.531,49.6,5,2.49
TGT06,TGT06_CMPD0030,pose2,-4.377,0,10.0,3.0,3.0,9.0,9.0,7.0,5.0,11.0,2.284,461.1,2.169,63.7,6,2.492
TGT06,TGT06_CMPD0030,pose3,-4.014,0,5.0,14.0,3.0,13.0,9.0,10.0,7.0,14.0,2.709,488.0,2.451,72.2,9,2.255
TGT06,TGT06_CMPD0031,pose1,-4.286,0,11.0,7.0,5.0,13.0,11.0,19.0,7.0,15.0,3.415,478.9,1.416,83.3,5,3.377
TGT06,TGT06_CMPD0031,pose2,-8.693,0,12.0,4.0,3.0,9.0,12.0,15.0,6.0,7.0,3.162,429.5,3.67,51.3,4,2.981
TGT06,TGT06_CMPD0031,pose3,-5.89,0,7.0,6.0,4.0,12.0,6.0,15.0,12.0,12.0,3.271,386.9,2.216,68.8,6,2.225
TGT06,TGT06_CMPD0032,pose1,-6.052,0,9.0,6.0,8.0,14.0,11.0,13.0,10.0,11.0,3.851,402.5,2.947,65.4,6,3.703
TGT06,TGT06_CMPD0032,pose2,-6.836,0,8.0,9.0,10.0,11.0,12.0,16.0,11.0,12.0,2.211,416.3,1.991,61.7,4,1.116
TGT06,TGT06_CMPD0032,pose3,-6.382,0,9.0,6.0,5.0,15.0,19.0,15.0,13.0,12.0,3.319,384.5,2.806,59.5,9,2.261
TGT06,TGT06_CMPD0033,pose1,-6.748,0,4.0,1.0,0.0,11.0,10.0,15.0,8.0,17.0,1.642,418.6,1.115,77.9,4,1.863
TGT06,TGT06_CMPD0033,pose2,-6.038,0,9.0,11.0,2.0,14.0,10.0,14.0,6.0,10.0,1.948,396.8,2.185,88.0,6,1.87
TGT06,TGT06_CMPD0033,pose3,-7.564,0,10.0,3.0,5.0,8.0,8.0,8.0,10.0,9.0,2.677,444.1,3.463,54.4,6,1.151
TGT06,TGT06_CMPD0034,pose1,-5.473,0,13.0,3.0,5.0,8.0,11.0,16.0,4.0,15.0,2.371,519.5,0.839,61.8,6,2.308
TGT06,TGT06_CMPD0034,pose2,-2.987,0,12.0,6.0,8.0,10.0,9.0,11.0,11.0,13.0,4.358,304.6,0.149,95.7,7,1.567
TGT06,TGT06_CMPD0034,pose3,-5.488,0,3.0,2.0,1.0,8.0,6.0,13.0,11.0,8.0,1.457,451.5,1.051,59.6,2,1.385
TGT06,TGT06_CMPD0035,pose1,-5.693,0,12.0,11.0,3.0,10.0,8.0,16.0,3.0,12.0,3.778,335.4,1.339,71.9,5,2.264
TGT06,TGT06_CMPD0035,pose2,-7.888,0,6.0,8.0,3.0,13.0,7.0,13.0,2.0,13.0,2.63,394.8,1.373,75.8,4,3.32
TGT06,TGT06_CMPD0035,pose3,-4.466,0,4.0,5.0,2.0,6.0,12.0,13.0,11.0,11.0,2.052,520.0,1.962,60.3,6,3.089
TGT06,TGT06_CMPD0036,pose1,-5.114,0,9.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,3.577,423.9,3.717,55.6,7,2.215
TGT06,TGT06_CMPD0036,pose2,-6.246,0,3.0,6.0,0.0,6.0,7.0,8.0,3.0,13.0,4.002,482.3,0.795,70.7,5,1.491
TGT06,TGT06_CMPD0036,pose3,-3.623,0,9.0,8.0,3.0,14.0,12.0,14.0,9.0,20.0,1.93,378.6,3.739,63.6,5,2.476
TGT06,TGT06_CMPD0037,pose1,-6.462,0,5.0,4.0,5.0,12.0,9.0,16.0,12.0,12.0,2.397,375.5,1.413,66.9,5,2.015
TGT06,TGT06_CMPD0037,pose2,-7.162,0,10.0,11.0,13.0,14.0,14.0,15.0,13.0,17.0,2.868,406.9,0.916,57.7,4,2.348
TGT06,TGT06_CMPD0037,pose3,-4.139,0,7.0,7.0,1.0,10.0,5.0,9.0,11.0,10.0,3.101,400.3,1.769,83.8,5,3.859
TGT06,TGT06_CMPD0038,pose1,-4.471,0,6.0,0.0,2.0,10.0,2.0,10.0,3.0,13.0,3.219,343.5,-0.561,81.9,5,1.824
TGT06,TGT06_CMPD0038,pose2,-6.882,0,1.0,4.0,0.0,6.0,9.0,6.0,4.0,5.0,2.647,505.0,2.551,61.2,8,1.469
TGT06,TGT06_CMPD0038,pose3,-3.555,0,0.0,5.0,0.0,11.0,5.0,6.0,3.0,10.0,3.447,381.1,3.107,86.5,4,1.505
TGT06,TGT06_CMPD0039,pose1,-6.685,0,6.0,4.0,5.0,8.0,8.0,7.0,5.0,12.0,2.996,379.4,2.003,72.1,5,1.356
TGT06,TGT06_CMPD0039,pose2,-3.937,0,2.0,1.0,0.0,9.0,0.0,4.0,0.0,2.0,1.369,418.3,1.564,53.4,4,1.467
TGT06,TGT06_CMPD0039,pose3,-4.877,0,8.0,6.0,5.0,9.0,5.0,9.0,6.0,12.0,2.509,382.9,2.333,80.6,5,0.982
TGT06,TGT06_CMPD0040,pose1,-5.958,0,5.0,1.0,1.0,3.0,2.0,5.0,3.0,12.0,2.356,364.5,3.029,50.4,5,1.197
TGT06,TGT06_CMPD0040,pose2,-5.733,0,6.0,2.0,0.0,5.0,7.0,8.0,10.0,3.0,3.293,401.9,2.902,66.7,6,1.89
TGT06,TGT06_CMPD0040,pose3,-6.461,0,6.0,5.0,0.0,11.0,6.0,1.0,7.0,14.0,3.837,422.6,3.006,43.7,6,1.127
TGT06,TGT06_CMPD0041,pose1,-7.214,0,13.0,11.0,7.0,18.0,18.0,12.0,11.0,17.0,3.17,480.6,0.704,63.6,6,2.876
TGT06,TGT06_CMPD0041,pose2,-7.79,0,13.0,11.0,11.0,13.0,14.0,13.0,11.0,17.0,2.707,458.4,2.567,67.4,7,1.971
TGT06,TGT06_CMPD0041,pose3,-6.038,0,7.0,10.0,8.0,16.0,14.0,7.0,7.0,20.0,4.025,380.8,0.478,67.3,9,3.553
TGT06,TGT06_CMPD0042,pose1,-9.264,0,11.0,9.0,10.0,20.0,16.0,17.0,15.0,18.0,3.138,442.6,1.741,61.5,6,3.059
TGT06,TGT06_CMPD0042,pose2,-9.074,0,9.0,13.0,10.0,15.0,18.0,20.0,11.0,16.0,2.469,479.1,2.085,90.5,7,2.365
TGT06,TGT06_CMPD0042,pose3,-5.47,0,15.0,7.0,4.0,14.0,14.0,18.0,11.0,19.0,2.155,433.8,1.905,122.6,6,3.012
TGT06,TGT06_CMPD0043,pose1,-5.092,0,3.0,4.0,0.0,12.0,15.0,15.0,6.0,16.0,2.568,494.0,1.567,70.4,10,2.357
TGT06,TGT06_CMPD0043,pose2,-5.784,0,6.0,5.0,6.0,13.0,13.0,14.0,9.0,14.0,2.85,504.4,2.572,60.5,7,3.482
TGT06,TGT06_CMPD0043,pose3,-5.371,0,10.0,4.0,10.0,16.0,14.0,14.0,12.0,16.0,2.72,461.1,2.408,92.1,5,3.333
TGT06,TGT06_CMPD0044,pose1,-7.876,1,14.0,18.0,14.0,20.0,15.0,21.0,14.0,25.0,2.272,488.4,3.123,62.1,6,3.054
TGT06,TGT06_CMPD0044,pose2,-7.35,1,25.0,16.0,13.0,19.0,22.0,26.0,22.0,19.0,4.396,417.4,0.163,109.0,7,3.477
TGT06,TGT06_CMPD0044,pose3,-7.061,1,17.0,18.0,14.0,24.0,15.0,20.0,17.0,21.0,2.546,379.9,2.332,112.8,10,3.704
TGT06,TGT06_CMPD0045,pose1,-6.105,0,6.0,2.0,2.0,9.0,8.0,13.0,4.0,15.0,3.308,410.4,2.529,50.1,7,2.084
TGT06,TGT06_CMPD0045,pose2,-5.078,0,11.0,6.0,10.0,13.0,8.0,12.0,10.0,15.0,3.576,446.2,-0.399,97.0,4,2.571
TGT06,TGT06_CMPD0045,pose3,-6.412,0,13.0,10.0,5.0,14.0,9.0,9.0,12.0,11.0,3.101,495.0,0.733,87.0,7,2.686
TGT06,TGT06_CMPD0046,pose1,-8.412,1,14.0,18.0,7.0,16.0,17.0,16.0,13.0,18.0,1.89,374.8,2.451,90.2,7,2.819
TGT06,TGT06_CMPD0046,pose2,-7.024,1,11.0,18.0,4.0,15.0,13.0,10.0,15.0,21.0,3.196,431.1,0.254,84.4,4,2.553
TGT06,TGT06_CMPD0046,pose3,-5.823,1,16.0,10.0,15.0,20.0,20.0,19.0,10.0,18.0,3.464,470.2,1.725,101.3,12,2.666
TGT06,TGT06_CMPD0047,pose1,-8.957,0,10.0,5.0,4.0,12.0,8.0,10.0,10.0,13.0,3.178,395.2,1.177,93.1,6,2.743
TGT06,TGT06_CMPD0047,pose2,-7.772,0,5.0,6.0,0.0,8.0,8.0,13.0,3.0,11.0,2.64,493.4,2.535,104.7,8,2.949
TGT06,TGT06_CMPD0047,pose3,-5.76,0,10.0,7.0,3.0,15.0,10.0,13.0,3.0,15.0,2.556,329.5,2.474,73.4,5,1.636
TGT06,TGT06_CMPD0048,pose1,-6.129,0,8.0,6.0,6.0,17.0,14.0,11.0,7.0,10.0,4.101,297.8,1.194,115.2,6,3.502
TGT06,TGT06_CMPD0048,pose2,-7.025,0,11.0,15.0,9.0,15.0,13.0,16.0,11.0,17.0,3.896,362.5,0.488,71.4,10,2.829
TGT06,TGT06_CMPD0048,pose3,-7.291,0,16.0,17.0,12.0,20.0,15.0,19.0,16.0,18.0,4.058,420.6,1.562,81.9,6,1.41
TGT06,TGT06_CMPD0049,pose1,-6.486,0,16.0,15.0,8.0,17.0,16.0,19.0,10.0,15.0,2.938,410.7,3.025,101.1,9,2.256
TGT06,TGT06_CMPD0049,pose2,-8.457,0,5.0,8.0,9.0,13.0,13.0,15.0,11.0,19.0,2.93,540.6,2.297,59.6,5,2.608
TGT06,TGT06_CMPD0049,pose3,-5.779,0,8.0,12.0,13.0,19.0,20.0,18.0,14.0,20.0,3.73,475.4,1.906,66.6,7,2.084
TGT06,TGT06_CMPD0050,pose1,-8.642,0,11.0,6.0,2.0,11.0,8.0,19.0,6.0,13.0,1.774,424.8,1.729,91.4,7,2.044
TGT06,TGT06_CMPD0050,pose2,-6.701,0,6.0,9.0,7.0,12.0,13.0,11.0,6.0,14.0,2.635,381.8,2.055,84.2,5,3.089
TGT06,TGT06_CMPD0050,pose3,-5.912,0,7.0,7.0,5.0,13.0,12.0,7.0,8.0,9.0,2.68,345.2,1.881,73.6,8,1.798
TGT06,TGT06_CMPD0051,pose1,-6.507,0,10.0,12.0,6.0,20.0,17.0,23.0,15.0,18.0,2.452,438.0,2.527,81.7,5,2.278
TGT06,TGT06_CMPD0051,pose2,-6.13,0,7.0,9.0,8.0,16.0,14.0,14.0,6.0,13.0,2.073,381.9,2.986,68.6,6,1.952
TGT06,TGT06_CMPD0051,pose3,-5.719,0,13.0,7.0,8.0,12.0,12.0,14.0,13.0,21.0,2.606,371.3,2.287,43.0,9,2.309
TGT06,TGT06_CMPD0052,pose1,-6.346,0,12.0,10.0,12.0,14.0,15.0,10.0,9.0,22.0,2.891,430.7,1.244,83.5,7,2.567
TGT06,TGT06_CMPD0052,pose2,-4.678,0,13.0,11.0,7.0,12.0,12.0,13.0,6.0,19.0,2.24,321.2,1.588,52.5,7,1.775
TGT06,TGT06_CMPD0052,pose3,-5.922,0,10.0,12.0,10.0,14.0,20.0,12.0,11.0,15.0,3.613,489.0,0.855,65.6,10,2.374
TGT06,TGT06_CMPD0053,pose1,-5.589,1,7.0,6.0,4.0,6.0,12.0,9.0,5.0,11.0,3.174,427.3,1.387,48.2,5,3.827
TGT06,TGT06_CMPD0053,pose2,-4.034,1,7.0,10.0,8.0,12.0,16.0,15.0,7.0,14.0,2.102,382.3,-0.026,77.4,6,3.099
TGT06,TGT06_CMPD0053,pose3,-5.265,1,3.0,7.0,8.0,13.0,4.0,8.0,6.0,12.0,3.295,362.4,0.189,63.7,3,2.606
TGT06,TGT06_CMPD0054,pose1,-5.414,0,19.0,12.0,11.0,16.0,19.0,18.0,17.0,19.0,3.436,470.8,-0.922,120.2,10,1.77
TGT06,TGT06_CMPD0054,pose2,-5.672,0,9.0,6.0,5.0,13.0,13.0,10.0,10.0,13.0,2.396,468.9,1.865,52.4,7,2.245
TGT06,TGT06_CMPD0054,pose3,-5.592,0,16.0,6.0,5.0,13.0,12.0,16.0,11.0,16.0,2.925,375.5,2.79,98.1,6,0.131
TGT06,TGT06_CMPD0055,pose1,-6.571,0,10.0,17.0,7.0,12.0,11.0,14.0,14.0,14.0,2.932,429.6,2.19,88.1,5,2.923
TGT06,TGT06_CMPD0055,pose2,-8.046,0,6.0,15.0,8.0,11.0,9.0,12.0,6.0,10.0,2.563,356.0,1.894,31.6,6,2.907
TGT06,TGT06_CMPD0055,pose3,-5.701,0,10.0,3.0,6.0,9.0,11.0,14.0,10.0,17.0,2.413,422.1,-0.05,93.1,2,2.399
TGT06,TGT06_CMPD0056,pose1,-4.425,0,6.0,7.0,12.0,10.0,11.0,11.0,1.0,9.0,0.864,383.7,2.741,25.9,2,3.075
TGT06,TGT06_CMPD0056,pose2,-5.268,0,5.0,4.0,5.0,7.0,11.0,10.0,6.0,6.0,3.049,382.0,-1.257,77.9,5,1.807
TGT06,TGT06_CMPD0056,pose3,-4.591,0,7.0,1.0,0.0,5.0,7.0,6.0,5.0,5.0,2.299,379.7,1.41,57.1,4,1.577
TGT06,TGT06_CMPD0057,pose1,-8.009,0,15.0,7.0,10.0,19.0,9.0,12.0,9.0,13.0,3.374,365.5,2.2,80.6,7,2.62
TGT06,TGT06_CMPD0057,pose2,-5.657,0,9.0,10.0,6.0,18.0,17.0,17.0,16.0,12.0,3.138,420.8,1.986,53.8,7,3.689
TGT06,TGT06_CMPD0057,pose3,-5.94,0,11.0,9.0,6.0,6.0,12.0,11.0,7.0,13.0,3.461,415.8,0.061,88.9,4,3.028
TGT06,TGT06_CMPD0058,pose1,-5.835,0,7.0,7.0,0.0,10.0,3.0,13.0,2.0,6.0,1.387,317.4,1.438,45.1,5,2.352
TGT06,TGT06_CMPD0058,pose2,-3.273,0,3.0,5.0,2.0,3.0,4.0,3.0,7.0,9.0,2.855,440.2,2.398,68.8,3,2.199
TGT06,TGT06_CMPD0058,pose3,-6.296,0,9.0,2.0,2.0,8.0,12.0,12.0,6.0,10.0,2.144,421.4,0.284,71.4,8,3.016
TGT06,TGT06_CMPD0059,pose1,-7.517,0,9.0,4.0,5.0,14.0,11.0,8.0,6.0,9.0,3.783,432.0,0.354,92.1,5,1.643
TGT06,TGT06_CMPD0059,pose2,-5.688,0,15.0,9.0,10.0,10.0,9.0,12.0,15.0,20.0,2.569,362.6,2.177,54.9,9,1.877
TGT06,TGT06_CMPD0059,pose3,-8.326,0,12.0,9.0,8.0,14.0,12.0,13.0,15.0,18.0,2.059,425.3,1.87,73.5,3,2.334
TGT06,TGT06_CMPD0060,pose1,-4.719,0,8.0,6.0,3.0,9.0,11.0,16.0,7.0,17.0,2.238,428.5,3.904,85.0,5,1.901
TGT06,TGT06_CMPD0060,pose2,-7.169,0,5.0,4.0,6.0,8.0,10.0,18.0,11.0,16.0,2.647,400.9,1.757,70.4,9,2.434
TGT06,TGT06_CMPD0060,pose3,-5.54,0,10.0,10.0,4.0,9.0,10.0,12.0,7.0,16.0,2.917,361.4,0.777,65.3,5,2.037
TGT06,TGT06_CMPD0061,pose1,-8.208,0,15.0,11.0,15.0,15.0,17.0,16.0,17.0,21.0,2.524,505.5,2.76,105.9,8,2.43
TGT06,TGT06_CMPD0061,pose2,-8.998,0,13.0,16.0,13.0,21.0,19.0,14.0,9.0,19.0,3.633,478.0,4.805,85.1,5,2.976
TGT06,TGT06_CMPD0061,pose3,-6.236,0,9.0,12.0,9.0,19.0,23.0,21.0,13.0,16.0,4.385,559.6,3.429,89.2,6,1.68
TGT06,TGT06_CMPD0062,pose1,-7.799,0,13.0,11.0,12.0,16.0,14.0,17.0,11.0,20.0,3.046,540.0,2.774,70.9,4,2.627
TGT06,TGT06_CMPD0062,pose2,-8.872,0,9.0,12.0,12.0,14.0,14.0,19.0,14.0,12.0,2.977,427.2,1.941,84.2,4,3.32
TGT06,TGT06_CMPD0062,pose3,-7.778,0,18.0,11.0,6.0,15.0,11.0,21.0,17.0,21.0,3.649,414.5,3.361,99.6,8,2.338
TGT06,TGT06_CMPD0063,pose1,-4.853,0,0.0,0.0,0.0,8.0,5.0,2.0,0.0,8.0,2.02,293.7,1.116,42.0,1,1.577
TGT06,TGT06_CMPD0063,pose2,-5.679,0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,6.0,2.241,382.9,2.747,69.3,3,1.055
TGT06,TGT06_CMPD0063,pose3,-3.56,0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,1.955,375.5,1.511,60.8,4,1.181
TGT06,TGT06_CMPD0064,pose1,-3.717,0,6.0,6.0,3.0,5.0,6.0,10.0,6.0,8.0,2.555,388.0,1.741,65.6,6,3.003
TGT06,TGT06_CMPD0064,pose2,-1.732,0,5.0,9.0,1.0,14.0,14.0,11.0,7.0,15.0,2.722,430.9,4.297,63.3,2,1.369
TGT06,TGT06_CMPD0064,pose3,-3.388,0,0.0,5.0,0.0,10.0,5.0,4.0,2.0,11.0,3.248,438.0,-0.052,40.2,3,1.754
TGT06,TGT06_CMPD0065,pose1,-4.588,0,3.0,4.0,1.0,7.0,10.0,6.0,1.0,8.0,3.045,350.3,1.32,74.5,5,2.443
TGT06,TGT06_CMPD0065,pose2,-6.184,0,4.0,6.0,0.0,10.0,11.0,10.0,6.0,7.0,2.67,385.2,2.141,77.3,5,0.763
TGT06,TGT06_CMPD0065,pose3,-5.956,0,8.0,7.0,1.0,10.0,9.0,11.0,3.0,13.0,2.719,390.2,3.345,73.5,2,2.315
TGT06,TGT06_CMPD0066,pose1,-3.294,0,13.0,8.0,7.0,19.0,17.0,16.0,12.0,17.0,3.611,449.9,0.242,41.2,3,2.516
TGT06,TGT06_CMPD0066,pose2,-5.716,0,9.0,3.0,5.0,6.0,9.0,14.0,10.0,10.0,2.37,465.6,-0.02,72.1,5,3.666
TGT06,TGT06_CMPD0066,pose3,-8.154,0,10.0,6.0,8.0,5.0,10.0,15.0,10.0,13.0,3.157,393.2,2.019,70.7,9,2.194
TGT06,TGT06_CMPD0067,pose1,-3.889,1,8.0,6.0,1.0,12.0,12.0,18.0,5.0,10.0,2.771,345.6,3.208,78.8,5,1.959
TGT06,TGT06_CMPD0067,pose2,-5.515,1,10.0,7.0,0.0,14.0,13.0,12.0,5.0,14.0,3.993,404.9,2.439,63.8,5,2.217
TGT06,TGT06_CMPD0067,pose3,-2.467,1,8.0,6.0,4.0,7.0,11.0,15.0,7.0,15.0,2.617,438.5,0.112,84.6,6,1.238
TGT06,TGT06_CMPD0068,pose1,-4.858,0,8.0,6.0,6.0,7.0,5.0,8.0,10.0,14.0,2.687,448.4,1.669,73.6,5,2.797
TGT06,TGT06_CMPD0068,pose2,-4.647,0,7.0,5.0,0.0,8.0,14.0,7.0,7.0,8.0,2.567,449.4,0.272,38.7,7,1.86
TGT06,TGT06_CMPD0068,pose3,-6.038,0,5.0,8.0,5.0,8.0,6.0,8.0,3.0,8.0,2.027,471.6,1.243,61.9,3,2.326
TGT06,TGT06_CMPD0069,pose1,-4.399,0,3.0,13.0,7.0,8.0,14.0,12.0,9.0,13.0,2.792,444.2,2.591,60.8,5,1.256
TGT06,TGT06_CMPD0069,pose2,-7.729,0,8.0,18.0,5.0,10.0,10.0,16.0,9.0,17.0,3.118,415.2,1.056,64.7,6,4.586
TGT06,TGT06_CMPD0069,pose3,-6.396,0,9.0,10.0,3.0,11.0,17.0,20.0,8.0,16.0,2.862,422.4,0.874,72.3,7,1.367
TGT06,TGT06_CMPD0070,pose1,-3.643,1,6.0,5.0,4.0,6.0,6.0,15.0,4.0,6.0,2.16,477.5,0.185,82.2,2,1.222
TGT06,TGT06_CMPD0070,pose2,-3.304,1,5.0,6.0,5.0,6.0,9.0,12.0,0.0,9.0,3.33,452.0,1.147,75.6,6,2.464
TGT06,TGT06_CMPD0070,pose3,-7.144,1,4.0,4.0,4.0,7.0,9.0,14.0,0.0,10.0,2.843,384.7,1.698,43.5,4,3.004
TGT06,TGT06_CMPD0071,pose1,-4.531,0,4.0,7.0,2.0,7.0,7.0,11.0,2.0,9.0,2.233,417.1,0.592,99.8,4,2.112
TGT06,TGT06_CMPD0071,pose2,-8.184,0,5.0,6.0,4.0,8.0,6.0,9.0,5.0,9.0,3.259,467.9,2.019,65.7,5,1.022
TGT06,TGT06_CMPD0071,pose3,-6.068,0,9.0,2.0,0.0,4.0,5.0,9.0,2.0,4.0,2.616,454.4,0.642,66.4,4,0.708
TGT06,TGT06_CMPD0072,pose1,-5.978,0,4.0,9.0,8.0,13.0,17.0,18.0,5.0,14.0,2.267,406.5,0.991,62.0,7,2.388
TGT06,TGT06_CMPD0072,pose2,-6.662,0,7.0,10.0,8.0,14.0,6.0,13.0,3.0,9.0,2.279,459.0,3.323,57.5,8,2.008
TGT06,TGT06_CMPD0072,pose3,-9.269,0,7.0,11.0,7.0,13.0,14.0,12.0,9.0,13.0,2.73,443.3,0.72,67.6,7,1.396
TGT06,TGT06_CMPD0073,pose1,-6.494,0,14.0,6.0,12.0,17.0,10.0,13.0,10.0,18.0,4.126,461.7,3.338,56.2,6,2.119
TGT06,TGT06_CMPD0073,pose2,-6.43,0,12.0,8.0,8.0,18.0,9.0,16.0,17.0,15.0,3.198,449.1,2.829,99.3,8,2.456
TGT06,TGT06_CMPD0073,pose3,-7.374,0,14.0,17.0,13.0,13.0,18.0,13.0,12.0,20.0,3.19,471.5,1.07,68.8,7,2.056
TGT06,TGT06_CMPD0074,pose1,-7.231,0,13.0,7.0,6.0,8.0,9.0,12.0,9.0,10.0,2.729,325.7,1.368,58.1,6,2.355
TGT06,TGT06_CMPD0074,pose2,-3.472,0,8.0,1.0,0.0,5.0,6.0,13.0,9.0,10.0,2.557,418.0,2.677,83.7,3,3.132
TGT06,TGT06_CMPD0074,pose3,-4.731,0,7.0,6.0,2.0,9.0,9.0,10.0,6.0,9.0,2.524,474.5,0.826,82.8,9,2.238
TGT06,TGT06_CMPD0075,pose1,-7.185,0,9.0,12.0,4.0,13.0,15.0,20.0,7.0,12.0,2.88,395.6,1.988,96.1,8,3.077
TGT06,TGT06_CMPD0075,pose2,-6.123,0,14.0,14.0,5.0,12.0,12.0,15.0,12.0,14.0,2.821,466.2,1.292,54.1,2,2.144
TGT06,TGT06_CMPD0075,pose3,-6.099,0,15.0,10.0,6.0,12.0,13.0,14.0,12.0,13.0,2.621,434.5,2.109,75.2,4,2.158
TGT06,TGT06_CMPD0076,pose1,-3.674,0,2.0,0.0,2.0,5.0,5.0,4.0,0.0,10.0,3.188,482.4,0.886,46.8,4,1.582
TGT06,TGT06_CMPD0076,pose2,-4.897,0,3.0,4.0,5.0,10.0,12.0,6.0,1.0,11.0,1.719,371.9,-0.679,66.7,7,2.251
TGT06,TGT06_CMPD0076,pose3,-6.568,0,5.0,10.0,0.0,11.0,6.0,11.0,8.0,14.0,2.061,449.4,1.063,73.1,6,1.62
TGT06,TGT06_CMPD0077,pose1,-5.196,0,6.0,8.0,3.0,7.0,11.0,5.0,8.0,5.0,3.157,404.7,1.42,67.8,3,1.649
TGT06,TGT06_CMPD0077,pose2,-5.689,0,1.0,9.0,4.0,15.0,9.0,8.0,6.0,10.0,1.476,434.6,0.22,107.4,7,3.344
TGT06,TGT06_CMPD0077,pose3,-3.47,0,1.0,1.0,0.0,9.0,9.0,0.0,4.0,12.0,3.09,382.8,2.394,85.7,9,2.237
TGT06,TGT06_CMPD0078,pose1,-5.737,0,0.0,0.0,1.0,3.0,0.0,10.0,4.0,8.0,2.802,457.8,3.281,39.1,3,1.946
TGT06,TGT06_CMPD0078,pose2,-5.968,0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.11,404.5,0.986,63.2,4,1.476
TGT06,TGT06_CMPD0078,pose3,-4.882,0,3.0,6.0,1.0,9.0,9.0,7.0,3.0,7.0,2.392,367.6,1.365,63.7,5,1.785
TGT06,TGT06_CMPD0079,pose1,-4.753,0,6.0,4.0,2.0,8.0,9.0,4.0,3.0,13.0,2.588,447.7,2.835,66.3,8,1.797
TGT06,TGT06_CMPD0079,pose2,-4.838,0,11.0,6.0,0.0,9.0,9.0,13.0,7.0,8.0,3.1,432.4,0.381,92.0,5,3.146
