"location_name","sex_name","year","age_name","val"
"Region09","Female",2016,"30-34",75930.5742191863
"Region09","Female",2016,"35-39",71715.5498813096
"Region09","Female",2016,"40-44",67734.5081038387
"Region09","Female",2016,"45-49",63974.4601507226
"Region09","Female",2016,"50-54",60423.1383108611
"Region09","Female",2016,"55-59",57068.9558728884
"Region09","Female",2016,"60-64",53900.969321818
"Region09","Female",2016,"65-69",50908.8426342103
"Region09","Female",2016,"70-74",48082.8135553717
"Region09","Female",2016,"75-79",45413.6617485588
"Region09","Female",2016,"80-84",42892.6787122695
"Region09","Female",2016,"85-89",40511.6393674721
"Region09","Female",2016,"90-94",38262.7752220718
"Region09","Female",2016,"95+",36138.7490250595
"Region09","Female",2017,"<5",106072.35385357
"Region09","Female",2017,"5-9",100412.41039804
"Region09","Female",2017,"10-14",95054.4773981669
"Region09","Female",2017,"15-19",89982.4397962561
"Region09","Female",2017,"20-24",85181.0424223425
"Region09","Female",2017,"25-29",80635.8441112063
"Region09","Female",2017,"30-34",76333.1742676736
"Region09","Female",2017,"35-39",72260.0917495604
"Region09","Female",2017,"40-44",68404.3459445936
"Region09","Female",2017,"45-49",64754.3399242377
"Region09","Female",2017,"50-54",61299.0955636076
"Region09","Female",2017,"55-59",58028.2205225573
"Region09","Female",2017,"60-64",54931.8769886329
"Region09","Female",2017,"65-69",52000.7520878793
"Region09","Female",2017,"70-74",49226.0298745051
"Region09","Female",2017,"75-79",46599.3648151579
"Region09","Female",2017,"80-84",44112.8566880594
"Region09","Female",2017,"85-89",41759.0268215048
"Region09","Female",2017,"90-94",39530.7956002582
"Region09","Female",2017,"95+",37421.4611721903
"Region09","Female",2018,"<5",105179.440190401
"Region09","Female",2018,"5-9",99791.9845068934
"Region09","Female",2018,"10-14",94680.4827426047
"Region09","Female",2018,"15-19",89830.8001055279
"Region09","Female",2018,"20-24",85229.5258098439
"Region09","Female",2018,"25-29",80863.9359911906
"Region09","Female",2018,"30-34",76721.9585214696
"Region09","Female",2018,"35-39",72792.1396258941
"Region09","Female",2018,"40-44",69063.6122099632
"Region09","Female",2018,"45-49",65526.0658087792
"Region09","Female",2018,"50-54",62169.7180756069
"Region09","Female",2018,"55-59",58985.2877308347
"Region09","Female",2018,"60-64",55963.9688965309
"Region09","Female",2018,"65-69",53097.4067456253
"Region09","Female",2018,"70-74",50377.6743983779
"Region09","Female",2018,"75-79",47797.2510022455
"Region09","Female",2018,"80-84",45349.0009345334
"Region09","Female",2018,"85-89",43026.1540703188
"Region09","Female",2018,"90-94",40822.2870610822
"Region09","Female",2018,"95+",38731.3055722773
"Region09","Female",2019,"<5",104285.443821833
"Region09","Female",2019,"5-9",99165.214718574
"Region09","Female",2019,"10-14",94296.3797227674
"Region09","Female",2019,"15-19",89666.5958325695
"Region09","Female",2019,"20-24",85264.1260654901
"Region09","Female",2019,"25-29",81077.8097039246
"Region09","Female",2019,"30-34",77097.0340015767
"Region09","Female",2019,"35-39",73311.7072790455
"Region09","Female",2019,"40-44",69712.2333403712
"Region09","Female",2019,"45-49",66289.4871456831
"Region09","Female",2019,"50-54",63034.7916782762
"Region09","Female",2019,"55-59",59939.8959474743
"Region09","Female",2019,"60-64",56996.9540715122
"Region09","Female",2019,"65-69",54198.5053874115
"Region09","Female",2019,"70-74",51537.455537426
"Region09","Female",2019,"75-79",49007.0584841088
"Region09","Female",2019,"80-84",46600.8994084075
"Region09","Female",2019,"85-89",44312.8784474322
"Region09","Female",2019,"90-94",42137.1952306704
"Region09","Female",2019,"95+",40068.334175446
"Region09","Female",2020,"<5",103390.744055478
"Region09","Female",2020,"5-9",98532.5171549749
"Region09","Female",2020,"10-14",93902.5734420278
"Region09","Female",2020,"15-19",89490.186119641
"Region09","Female",2020,"20-24",85285.1324322028
"Region09","Female",2020,"25-29",81277.6699810885
"Region09","Female",2020,"30-34",77458.5141531697
"Region09","Female",2020,"35-39",73818.816609935
"Region09","Female",2020,"40-44",70350.1447873852
"Region09","Female",2020,"45-49",67044.462359208
"Region09","Female",2020,"50-54",63894.110617968
"Region09","Female",2020,"55-59",60891.7907311765
"Region09","Female",2020,"60-64",58030.54683113
"Region09","Female",2020,"65-69",55303.7498993406
"Region09","Female",2020,"70-74",52705.0824082206
"Region09","Female",2020,"75-79",50228.5236844392
"Region09","Female",2020,"80-84",47868.3359600394
"Region09","Female",2020,"85-89",45619.0510790001
"Region09","Female",2020,"90-94",43475.4578284428
"Region09","Female",2020,"95+",41432.5898651317
"Region09","Female",2021,"<5",102495.707436638
"Region09","Female",2021,"5-9",97894.2976696504
"Region09","Female",2021,"10-14",93499.4621326792
"Region09","Female",2021,"15-19",89301.9269477898
"Region09","Female",2021,"20-24",85292.8345755809
"Region09","Female",2021,"25-29",81463.7251242141
"Region09","Female",2021,"30-34",77806.5184975513
"Region09","Female",2021,"35-39",74313.4973447262
"Region09","Female",2021,"40-44",70977.2907751738
"Region09","Female",2021,"45-49",67790.8588047509
"Region09","Female",2021,"50-54",64747.4775001289
"Region09","Female",2021,"55-59",61840.7247901084
"Region09","Female",2021,"60-64",59064.4669139167
"Region09","Female",2021,"65-69",56412.8454778908
"Region09","Female",2021,"70-74",53880.2650932342
"Region09","Female",2021,"75-79",51461.3815687591
"Region09","Female",2021,"80-84",49151.0906337016
"Region09","Female",2021,"85-89",46944.5171668095
"Region09","Female",2021,"90-94",44837.0049089775
"Region09","Female",2021,"95+",42824.1066377188
"Region10","Male",1990,"<5",128010.869458772
"Region10","Male",1990,"5-9",112969.195794527
"Region10","Male",1990,"10-14",99694.965376143
"Region10","Male",1990,"15-19",87980.4981477247
"Region10","Male",1990,"20-24",77642.5171032168
"Region10","Male",1990,"25-29",68519.2808524603
"Region10","Male",1990,"30-34",60468.0531196202
"Region10","Male",1990,"35-39",53362.8695833856
"Region10","Male",1990,"40-44",47092.5671203635
"Region10","Male",1990,"45-49",41559.0446184779
"Region10","Male",1990,"50-54",36675.7281501818
"Region10","Male",1990,"55-59",32366.2164925701
"Region10","Male",1990,"60-64",28563.0858030755
"Region10","Male",1990,"65-69",25206.8347494722
"Region10","Male",1990,"70-74",22244.953590371
"Region10","Male",1990,"75-79",19631.1026416404
"Region10","Male",1990,"80-84",17324.387275568
"Region10","Male",1990,"85-89",15288.7181098647
"Region10","Male",1990,"90-94",13492.2463764446
"Region10","Male",1990,"95+",11906.8656361206
"Region10","Male",1991,"<5",127341.036844868
"Region10","Male",1991,"5-9",112713.698228213
"Region10","Male",1991,"10-14",99766.5645188483
"Region10","Male",1991,"15-19",88306.6348842607
"Region10","Male",1991,"20-24",78163.0780030407
"Region10","Male",1991,"25-29",69184.6855099486
"Region10","Male",1991,"30-34",61237.6179572186
"Region10","Male",1991,"35-39",54203.4096915136
"Region10","Male",1991,"40-44",47977.2029055506
"Region10","Male",1991,"45-49",42466.1845396925
"Region10","Male",1991,"50-54",37588.2027326479
"Region10","Male",1991,"55-59",33270.5421969343
"Region10","Male",1991,"60-64",29448.8402638241
"Region10","Male",1991,"65-69",26066.1274394302
"Region10","Male",1991,"70-74",23071.9781696553
"Region10","Male",1991,"75-79",20421.759154596
"Region10","Male",1991,"80-84",18075.9640071451
"Region10","Male",1991,"85-89",15999.6243376551
"Region10","Male",1991,"90-94",14161.7884857979
"Region10","Male",1991,"95+",12535.06012916
"Region10","Male",1992,"<5",126654.590145472
"Region10","Male",1992,"5-9",112436.964629428
"Region10","Male",1992,"10-14",99815.3402933045
"Region10","Male",1992,"15-19",88610.5578419404
"Region10","Male",1992,"20-24",78663.5695273641
"Region10","Male",1992,"25-29",69833.1815247598
"Region10","Male",1992,"30-34",61994.0497382799
"Region10","Male",1992,"35-39",55034.9005879056
"Region10","Male",1992,"40-44",48856.9515220816
"Region10","Male",1992,"45-49",43372.5088358857
"Region10","Male",1992,"50-54",38503.7228912811
"Region10","Male",1992,"55-59",34181.4830702608
"Region10","Male",1992,"60-64",30344.4367751539
"Region10","Male",1992,"65-69",26938.1185511647
"Region10","Male",1992,"70-74",23914.1769693605
"Region10","Male",1992,"75-79",21229.688295999
"Region10","Male",1992,"80-84",18846.5472059826
"Region10","Male",1992,"85-89",16730.9258918452
"Region10","Male",1992,"90-94",14852.79389052
"Region10","Male",1992,"95+",13185.4918120098
"Region10","Male",1993,"<5",125952.29328105
"Region10","Male",1993,"5-9",112139.653013052
"Region10","Male",1993,"10-14",99841.7849354058
"Region10","Male",1993,"15-19",88892.5705693738
"Region10","Male",1993,"20-24",79144.1089273729
"Region10","Male",1993,"25-29",70464.7186799426
"Region10","Male",1993,"30-34",62737.1594163738
"Region10","Male",1993,"35-39",55857.0479719499
"Region10","Male",1993,"40-44",49731.4484296912
"Region10","Male",1993,"45-49",44277.6167504775
"Region10","Male",1993,"50-54",39421.883074125
"Region10","Male",1993,"55-59",35098.6565936439
"Region10","Male",1993,"60-64",31249.5395606083
"Region10","Male",1993,"65-69",27822.5384537044
"Region10","Male",1993,"70-74",24771.3616549936
"Region10","Male",1993,"75-79",22054.7941469657
"Region10","Male",1993,"80-84",19636.1407838466
"Region10","Male",1993,"85-89",17482.7306169208
"Region10","Male",1993,"90-94",15565.4755783405
"Region10","Male",1993,"95+",13858.4775621617
"Region10","Male",1994,"<5",125234.895762844
"Region10","Male",1994,"5-9",111822.415433971
"Region10","Male",1994,"10-14",99846.3927910856
"Region10","Male",1994,"15-19",89152.9852463116
"Region10","Male",1994,"20-24",79604.8265354928
"Region10","Male",1994,"25-29",71079.2621272104
"Region10","Male",1994,"30-34",63466.7736170001
"Region10","Male",1994,"35-39",56669.5718667222
"Region10","Male",1994,"40-44",50600.3408167166
"Region10","Male",1994,"45-49",45181.1158338995
"Region10","Male",1994,"50-54",40342.2821871955
"Region10","Male",1994,"55-59",36021.6807848334
"Region10","Male",1994,"60-64",32163.809685915
"Region10","Male",1994,"65-69",28719.1111289658
"Region10","Male",1994,"70-74",25643.3349187199
"Region10","Male",1994,"75-79",22896.9699932813
"Region10","Male",1994,"80-84",20444.7368696378
"Region10","Male",1994,"85-89",18255.1344475438
"Region10","Male",1994,"90-94",16300.0353500664
"Region10","Male",1994,"95+",14554.3246025866
"Region10","Male",1995,"<5",124503.132617016
"Region10","Male",1995,"5-9",111485.897625017
"Region10","Male",1995,"10-14",99829.6597683925
"Region10","Male",1995,"15-19",89392.1220690488
"Region10","Male",1995,"20-24",80045.8651922378
"Region10","Male",1995,"25-29",71676.7919372662
"Region10","Male",1995,"30-34",64182.7343621035
"Region10","Male",1995,"35-39",57472.2065379515
"Region10","Male",1995,"40-44",51463.2877076555
"Region10","Male",1995,"45-49",46082.622213783
"Region10","Male",1995,"50-54",41264.5239876958
"Region10","Male",1995,"55-59",36950.1746674008
"Region10","Male",1995,"60-64",33086.9055549637
"Region10","Male",1995,"65-69",29627.5546477707
"Region10","Male",1995,"70-74",26529.890894404
"Region10","Male",1995,"75-79",23756.0986465666
"Region10","Male",1995,"80-84",21272.3160133478
"Region10","Male",1995,"85-89",19048.2214821555
"Region10","Male",1995,"90-94",17056.6637598643
"Region10","Male",1995,"95+",15273.3303153584
"Region10","Male",1996,"<5",123757.724317914
"Region10","Male",1996,"5-9",111130.738649786
"Region10","Male",1996,"10-14",99792.0828046404
"Region10","Male",1996,"15-19",89610.308646206
"Region10","Male",1996,"20-24",80467.3796756841
"Region10","Male",1996,"25-29",72257.3026439948
"Region10","Male",1996,"30-34",64884.8987804632
"Region10","Male",1996,"35-39",58264.700392893
"Region10","Male",1996,"40-44",52319.9600474025
"Region10","Male",1996,"45-49",46981.7608415213
"Region10","Male",1996,"50-54",42188.2174560163
"Region10","Male",1996,"55-59",37883.7587233031
"Region10","Male",1996,"60-64",34018.4833953153
"Region10","Male",1996,"65-69",30547.5816423012
"Region10","Male",1996,"70-74",27430.8155760278
"Region10","Male",1996,"75-79",24632.0527751397
"Region10","Male",1996,"80-84",22118.8474048691
"Region10","Male",1996,"85-89",19862.0640750519
"Region10","Male",1996,"90-94",17835.5400758642
"Region10","Male",1996,"95+",16015.7820756062
"Region10","Male",1997,"<5",122999.376731069
"Region10","Male",1997,"5-9",110757.570570739
"Region10","Male",1997,"10-14",99734.1593490663
"Region10","Male",1997,"15-19",89807.8794055166
"Region10","Male",1997,"20-24",80869.5361344249
"Region10","Male",1997,"25-29",72820.8027835399
"Region10","Male",1997,"30-34",65573.1388050075
"Region10","Male",1997,"35-39",59046.8158600511
"Region10","Male",1997,"40-44",53170.0407628579
"Region10","Male",1997,"45-49",47878.1657155648
"Region10","Male",1997,"50-54",43112.9771464909
"Region10","Male",1997,"55-59",38822.0553284395
"Region10","Male",1997,"60-64",34958.1977325147
"Region10","Male",1997,"65-69",31478.8997740248
"Region10","Male",1997,"70-74",28345.8872383871
"Region10","Male",1997,"75-79",25524.6952434585
"Region10","Male",1997,"80-84",22984.2891066444
"Region10","Male",1997,"85-89",20696.7229461124
"Region10","Male",1997,"90-94",18636.8322605333
"Region10","Male",1997,"95+",16781.957105557
"Region10","Male",1998,"<5",122228.781066426
"Region10","Male",1998,"5-9",110367.018132916
"Region10","Male",1998,"10-14",99656.3868613862
"Region10","Male",1998,"15-19",89985.1750122107
"Region10","Male",1998,"20-24",81252.5115248349
"Region10","Male",1998,"25-29",73367.3144292664
"Region10","Male",1998,"30-34",66247.3408581049
"Region10","Male",1998,"35-39",59818.3292507062
"Region10","Male",1998,"40-44",54013.2248026393
"Region10","Male",1998,"45-49",48771.4800818514
"Region10","Male",1998,"50-54",44038.423516942
"Region10","Male",1998,"55-59",39764.6891708588
"Region10","Male",1998,"60-64",35905.7018525357
"Region10","Male",1998,"65-69",32421.2121961707
"Region10","Male",1998,"70-74",29274.876859005
"Region10","Male",1998,"75-79",26433.8794590514
"Region10","Male",1998,"80-84",23868.5882991417
"Region10","Male",1998,"85-89",21552.2473073413
"Region10","Male",1998,"90-94",19460.696970231
"Region10","Male",1998,"95+",17572.1223483807
"Region10","Male",1999,"<5",121446.613842201
"Region10","Male",1999,"5-9",109959.698463539
"Region10","Male",1999,"10-14",99559.2623265961
"Region10","Male",1999,"15-19",90142.5417995543
"Region10","Male",1999,"20-24",81616.4930534416
"Region10","Male",1999,"25-29",73896.8727235891
"Region10","Male",1999,"30-34",66907.4055258744
"Region10","Male",1999,"35-39",60579.0306032099
"Region10","Male",1999,"40-44",54849.2191556501
"Region10","Male",1999,"45-49",49661.3566118228
"Region10","Male",1999,"50-54",44964.1832371024
"Region10","Male",1999,"55-59",40711.2876513405
"Region10","Male",1999,"60-64",36860.6482517528
"Region10","Male",1999,"65-69",33374.2180098965
"Region10","Male",1999,"70-74",30217.5485402413
"Region10","Male",1999,"75-79",27359.4497258655
"Region10","Male",1999,"80-84",24771.6815381406
"Region10","Male",1999,"85-89",22428.6750053649
"Region10","Male",1999,"90-94",20307.2795733203
"Region10","Male",1999,"95+",18386.5343614971
"Region10","Male",2000,"<5",120653.536859722
"Region10","Male",2000,"5-9",109536.220787726
"Region10","Male",2000,"10-14",99443.2817863194
"Region10","Male",2000,"15-19",90280.3312120612
"Region10","Male",2000,"20-24",81961.6776251722
"Region10","Male",2000,"25-29",74409.5254076248
"Region10","Male",2000,"30-34",67553.2472225471
"Region10","Male",2000,"35-39",61328.7235110217
"Region10","Male",2000,"40-44",55677.7428492879
"Region10","Male",2000,"45-49",50547.4575585175
"Region10","Male",2000,"50-54",45889.8894760568
"Region10","Male",2000,"55-59",41661.4812661305
"Region10","Male",2000,"60-64",37822.6890738916
"Region10","Male",2000,"65-69",34337.6127133357
"Region10","Male",2000,"70-74",31173.6599306189
"Region10","Male",2000,"75-79",28301.2416029859
"Region10","Male",2000,"80-84",25693.4950228245
"Region10","Male",2000,"85-89",23326.0326790136
"Region10","Male",2000,"90-94",21176.7141861806
"Region10","Male",2000,"95+",19225.4392289631
"Region10","Male",2001,"<5",119850.197189486
"Region10","Male",2001,"5-9",109097.186160465
"Region10","Male",2001,"10-14",99308.9398869619
"Region10","Male",2001,"15-19",90398.8992618592
"Region10","Male",2001,"20-24",82288.2712982082
"Region10","Male",2001,"25-29",74905.3323495993
"Region10","Male",2001,"30-34",68184.7938459014
"Region10","Male",2001,"35-39",62067.2249354614
"Region10","Male",2001,"40-44",56498.5269280935
"Region10","Male",2001,"45-49",51429.4548912681
"Region10","Male",2001,"50-54",46815.1821688961
"Region10","Male",2001,"55-59",42614.903971674
"Region10","Male",2001,"60-64",38791.476533473
"Region10","Male",2001,"65-69",35311.0886427717
"Region10","Male",2001,"70-74",32142.9626444294
"Region10","Male",2001,"75-79",29259.0822677079
"Region10","Male",2001,"80-84",26633.9448736804
"Region10","Male",2001,"85-89",24244.3359311083
"Region10","Male",2001,"90-94",22069.1237264398
"Region10","Male",2001,"95+",20089.0724925144
"Region10","Male",2002,"<5",119037.227168629
"Region10","Male",2002,"5-9",108643.187214979
"Region10","Male",2002,"10-14",99156.729444884
"Region10","Male",2002,"15-19",90498.6059986498
"Region10","Male",2002,"20-24",82596.4887461444
"Region10","Male",2002,"25-29",75384.3650729133
"Region10","Male",2002,"30-34",68801.9864247746
"Region10","Male",2002,"35-39",62794.3650041533
"Region10","Male",2002,"40-44",57311.3144136631
"Region10","Male",2002,"45-49",52307.0304095678
"Region10","Male",2002,"50-54",47739.7082628274
"Region10","Male",2002,"55-59",43571.1935312426
"Region10","Male",2002,"60-64",39766.6633253229
"Region10","Male",2002,"65-69",36294.335405241
"Region10","Male",2002,"70-74",33125.2026787297
"Region10","Male",2002,"75-79",30232.7908819753
"Region10","Male",2002,"80-84",27592.9374192224
"Region10","Male",2002,"85-89",25183.5895135652
"Region10","Male",2002,"90-94",22984.6199827182
"Region10","Male",2002,"95+",20977.6591007967
"Region10","Male",2003,"<5",118215.244409903
"Region10","Male",2003,"5-9",108174.807927505
"Region10","Male",2003,"10-14",98987.1410287625
"Region10","Male",2003,"15-19",90579.81499366
"Region10","Male",2003,"20-24",82886.5527281128
"Region10","Male",2003,"25-29",75846.7062847401
"Region10","Male",2003,"30-34",69404.7787596367
"Region10","Male",2003,"35-39",63509.9867961343
"Region10","Male",2003,"40-44",58115.8602466564
"Region10","Male",2003,"45-49",53179.8758367003
"Region10","Male",2003,"50-54",48663.1219430253
"Region10","Male",2003,"55-59",44529.9918434088
"Region10","Male",2003,"60-64",40747.9030197785
"Region10","Male",2003,"65-69",37287.0403019182
"Region10","Male",2003,"70-74",34120.1208268811
"Region10","Male",2003,"75-79",31222.1789612267
"Region10","Male",2003,"80-84",28570.3694905695
"Region10","Male",2003,"85-89",26143.7875249304
"Region10","Male",2003,"90-94",23923.303700161
"Region10","Male",2003,"95+",21891.4133762897
"Region10","Male",2004,"<5",117384.851822224
"Region10","Male",2004,"5-9",107692.623398527
"Region10","Male",2004,"10-14",98800.6625592651
"Region10","Male",2004,"15-19",90642.8928379445
"Region10","Male",2004,"20-24",83158.6935674918
"Region10","Male",2004,"25-29",76292.4494059961
"Region10","Male",2004,"30-34",69993.1370571919
"Region10","Male",2004,"35-39",64213.9461145917
"Region10","Male",2004,"40-44",58911.9312117473
"Region10","Male",2004,"45-49",54047.6928937559
"Region10","Male",2004,"50-54",49585.0848385575
"Region10","Male",2004,"55-59",45490.9452523734
"Region10","Male",2004,"60-64",41734.8504432778
"Region10","Male",2004,"65-69",38288.8887416972
"Region10","Male",2004,"70-74",35127.4530878354
"Region10","Male",2004,"75-79",32227.0507447321
"Region10","Male",2004,"80-84",29566.1287229274
"Region10","Male",2004,"85-89",27124.913619457
"Region10","Male",2004,"90-94",24885.2646810148
"Region10","Male",2004,"95+",22830.5389993924
"Region10","Male",2005,"<5",116546.637642781
"Region10","Male",2005,"5-9",107197.19965039
"Region10","Male",2005,"10-14",98597.7789261207
"Region10","Male",2005,"15-19",90688.2086553535
"Region10","Male",2005,"20-24",83413.1486397827
"Region10","Male",2005,"25-29",76721.6981034916
"Region10","Male",2005,"30-34",70567.0395599472
"Region10","Male",2005,"35-39",64906.1112481885
"Region10","Male",2005,"40-44",59699.3058463705
"Region10","Male",2005,"45-49",54910.1933546814
"Region10","Male",2005,"50-54",50505.2662087495
"Region10","Male",2005,"55-59",46453.7048401995
"Region10","Male",2005,"60-64",42727.1620440748
"Region10","Male",2005,"65-69",39299.5646444286
"Region10","Male",2005,"70-74",36146.9310704149
"Region10","Male",2005,"75-79",33247.2035665301
"Region10","Male",2005,"80-84",30580.0938630447
"Region10","Male",2005,"85-89",28126.9412268413
"Region10","Male",2005,"90-94",25870.5818994965
"Region10","Male",2005,"95+",23795.2290091131
"Region10","Male",2006,"<5",115701.175480618
"Region10","Male",2006,"5-9",106689.093441233
"Region10","Male",2006,"10-14",98378.9716226255
"Region10","Male",2006,"15-19",90716.1336304397
"Region10","Male",2006,"20-24",83650.1618701934
"Region10","Male",2006,"25-29",77134.5658250322
"Region10","Male",2006,"30-34",71126.4761716648
"Region10","Male",2006,"35-39",65586.3627219204
"Region10","Male",2006,"40-44",60477.7743341228
"Region10","Male",2006,"45-49",55767.0990830331
"Region10","Male",2006,"50-54",51423.3431103982
"Region10","Male",2006,"55-59",47417.9267010551
"Region10","Male",2006,"60-64",43724.4962428741
"Region10","Male",2006,"65-69",40318.7508333335
"Region10","Male",2006,"70-74",37178.2823918837
"Region10","Male",2006,"75-79",34282.4282261219
"Region10","Male",2006,"80-84",31612.1350817373
"Region10","Male",2006,"85-89",29149.8337817434
"Region10","Male",2006,"90-94",26879.3236301891
"Region10","Male",2006,"95+",24785.6658197806
"Region10","Male",2007,"<5",114849.024371603
"Region10","Male",2007,"5-9",106168.852095086
"Region10","Male",2007,"10-14",98144.7183975839
"Region10","Male",2007,"15-19",90727.0405515374
"Region10","Male",2007,"20-24",83869.9832414308
"Region10","Male",2007,"25-29",77531.1753382073
"Region10","Male",2007,"30-34",71671.4480795846
"Region10","Male",2007,"35-39",66254.5930384366
"Region10","Male",2007,"40-44",61247.1383836771
"Region10","Male",2007,"45-49",56618.1420511192
"Region10","Male",2007,"50-54",52339.0005462693
"Region10","Male",2007,"55-59",48383.2721976124
"Region10","Male",2007,"60-64",44726.5137682326
"Region10","Male",2007,"65-69",41346.1294161626
"Region10","Male",2007,"70-74",38221.2310701545
"Region10","Male",2007,"75-79",35332.5093581088
"Region10","Male",2007,"80-84",32662.1142906007
"Region10","Male",2007,"85-89",30193.5449622242
"Region10","Male",2007,"90-94",27911.5475891958
"Region10","Male",2007,"95+",25802.0212531729
"Region10","Male",2008,"<5",113990.728844596
"Region10","Male",2008,"5-9",105637.013347979
"Region10","Male",2008,"10-14",97895.4929246431
"Region10","Male",2008,"15-19",90721.303369206
"Region10","Male",2008,"20-24",84072.8683121599
"Region10","Male",2008,"25-29",77911.6582735626
"Region10","Male",2008,"30-34",72201.9673742763
"Region10","Male",2008,"35-39",66910.7064107375
"Region10","Male",2008,"40-44",62007.2110940701
"Region10","Male",2008,"45-49",57463.0643422345
"Region10","Male",2008,"50-54",53251.9315953489
"Region10","Male",2008,"55-59",49349.4081997899
"Region10","Male",2008,"60-64",45732.8779766215
"Region10","Male",2008,"65-69",42381.3821547197
"Region10","Male",2008,"70-74",39275.4979090228
"Region10","Male",2008,"75-79",36397.2258000054
"Region10","Male",2008,"80-84",33729.8854620566
"Region10","Male",2008,"85-89",31258.0189362478
"Region10","Male",2008,"90-94",28967.3010872789
"Region10","Male",2008,"95+",26844.4565854434
"Region10","Male",2009,"<5",113126.818998623
"Region10","Male",2009,"5-9",105094.10520984
"Region10","Male",2009,"10-14",97631.7644889438
"Region10","Male",2009,"15-19",90699.2967701875
"Region10","Male",2009,"20-24",84259.0777465477
"Region10","Male",2009,"25-29",78276.1546728152
"Region10","Male",2009,"30-34",72718.0566679479
"Region10","Male",2009,"35-39",67554.6184871463
"Region10","Male",2009,"40-44",62757.8168072169
"Region10","Male",2009,"45-49",58301.618136702
"Region10","Male",2009,"50-54",54161.8375253446
"Region10","Male",2009,"55-59",50316.007306067
"Region10","Male",2009,"60-64",46743.2551570928
"Region10","Male",2009,"65-69",43424.190822423
"Region10","Male",2009,"70-74",40340.8008758688
"Region10","Male",2009,"75-79",37476.3509574981
"Region10","Male",2009,"80-84",34815.2949519083
"Region10","Male",2009,"85-89",32343.1906154101
"Region10","Male",2009,"90-94",30046.6211942121
"Region10","Male",2009,"95+",27913.1226082047
"Region10","Male",2010,"<5",112257.81059081
"Region10","Male",2010,"5-9",104540.645841946
"Region10","Male",2010,"10-14",97353.9976909711
"Region10","Male",2010,"15-19",90661.395766992
"Region10","Male",2010,"20-24",84428.8768552691
"Region10","Male",2010,"25-29",78624.8125427322
"Region10","Male",2010,"30-34",73219.7487120069
"Region10","Male",2010,"35-39",68186.256069427
"Region10","Male",2010,"40-44",63498.7909485006
"Region10","Male",2010,"45-49",59133.5656824436
"Region10","Male",2010,"50-54",55068.4278879556
"Region10","Male",2010,"55-59",51282.7480476339
"Region10","Male",2010,"60-64",47757.3148205363
"Region10","Male",2010,"65-69",44474.2375496208
"Region10","Male",2010,"70-74",41416.8554713119
"Region10","Male",2010,"75-79",38569.6531664581
"Region10","Male",2010,"80-84",35918.1818236128
"Region10","Male",2010,"85-89",33448.9859150729
"Region10","Male",2010,"90-94",31149.5349135746
"Region10","Male",2010,"95+",29008.1597031247
"Region10","Male",2011,"<5",111384.205134794
"Region10","Male",2011,"5-9",103977.14344964
"Region10","Male",2011,"10-14",97062.652167455
"Region10","Male",2011,"15-19",90607.9753031821
"Region10","Male",2011,"20-24",84582.535148311
"Region10","Male",2011,"25-29",78957.7874152544
"Region10","Male",2011,"30-34",73707.0860146357
"Region10","Male",2011,"35-39",68805.556824903
"Region10","Male",2011,"40-44",64229.9798562775
"Region10","Male",2011,"45-49",59958.679250811
"Region10","Male",2011,"50-54",55971.4205974529
"Region10","Male",2011,"55-59",52249.3150756752
"Region10","Male",2011,"60-64",48774.7299735575
"Region10","Male",2011,"65-69",45531.2051564287
"Region10","Male",2011,"70-74",42503.375090353
"Region10","Male",2011,"75-79",39676.8960510629
"Region10","Male",2011,"80-84",37038.3781735056
"Region10","Male",2011,"85-89",34575.322020102
"Region10","Male",2011,"90-94",32276.0593672238
"Region10","Male",2011,"95+",30129.6979293754
"Region10","Male",2012,"<5",110506.490009306
"Region10","Male",2012,"5-9",103404.096190014
"Region10","Male",2012,"10-14",96758.1823291399
"Region10","Male",2012,"15-19",90539.4098743954
"Region10","Male",2012,"20-24",84720.3258998698
"Region10","Male",2012,"25-29",79275.2419144049
"Region10","Male",2012,"30-34",74180.1204591103
"Region10","Male",2012,"35-39",69412.4689934024
"Region10","Male",2012,"40-44",64951.2406011243
"Region10","Male",2012,"45-49",60776.7410784094
"Region10","Male",2012,"50-54",56870.5419931282
"Region10","Male",2012,"55-59",53215.3993321158
"Region10","Male",2012,"60-64",49795.1773770458
"Region10","Male",2012,"65-69",46594.7774729001
"Region10","Male",2012,"70-74",43600.0713745802
"Region10","Male",2012,"75-79",40797.8388774172
"Region10","Male",2012,"80-84",38175.7094562491
"Region10","Male",2012,"85-89",35722.107655429
"Region10","Male",2012,"90-94",33426.2019886883
"Region10","Male",2012,"95+",31277.8571232703
"Region10","Male",2013,"<5",109625.138576584
"Region10","Male",2013,"5-9",102821.99209422
"Region10","Male",2013,"10-14",96441.037115205
"Region10","Male",2013,"15-19",90456.0731651026
"Region10","Male",2013,"20-24",84842.5257256008
"Region10","Male",2013,"25-29",79577.3453304876
"Region10","Male",2013,"30-34",74638.9129235561
"Region10","Male",2013,"35-39",70006.9510898328
"Region10","Male",2013,"40-44",65662.4407956443
"Region10","Male",2013,"45-49",61587.5432956494
"Region10","Male",2013,"50-54",57765.5268861875
"Region10","Male",2013,"55-59",54180.6982041866
"Region10","Male",2013,"60-64",50818.337789542
"Region10","Male",2013,"65-69",47664.6396463832
"Region10","Male",2013,"70-74",44706.6545550631
