,Gene000,Gene001,Gene002,Gene003,Gene004,Gene005,Gene006,Gene007,Gene008,Gene009,Gene010,Gene011,Gene012,Gene013,Gene014,Gene015,Gene016,Gene017,Gene018,Gene019,Gene020,Gene021,Gene022,Gene023,Gene024,Gene025,Gene026,Gene027,Gene028,Gene029,Gene030,Gene031,Gene032,Gene033,Gene034,Gene035,Gene036,Gene037,Gene038,Gene039,Gene040,Gene041,Gene042,Gene043,Gene044,Gene045,Gene046,Gene047,Gene048,Gene049,Gene050,Gene051,Gene052,Gene053,Gene054,Gene055,Gene056,Gene057,Gene058,Gene059
spot0164,17.0,18.0,13.0,8.0,11.0,14.0,7.0,5.0,10.0,19.0,10.0,6.0,4.0,12.0,11.0,12.0,10.0,7.0,12.0,15.0,16.0,16.0,6.0,12.0,16.0,13.0,13.0,15.0,31.0,13.0,16.0,18.0,14.0,15.0,15.0,10.0,20.0,10.0,14.0,13.0,11.0,12.0,11.0,9.0,6.0,10.0,13.0,6.0,15.0,9.0,12.0,9.0,8.0,12.0,8.0,12.0,18.0,12.0,9.0,15.0
spot0165,19.0,21.0,11.0,8.0,7.0,18.0,4.0,6.0,16.0,7.0,10.0,8.0,4.0,12.0,14.0,16.0,15.0,9.0,8.0,14.0,11.0,13.0,6.0,13.0,20.0,19.0,8.0,13.0,28.0,12.0,13.0,20.0,18.0,14.0,11.0,15.0,14.0,13.0,15.0,12.0,6.0,17.0,13.0,9.0,7.0,9.0,13.0,3.0,20.0,8.0,12.0,12.0,6.0,20.0,11.0,5.0,18.0,16.0,11.0,12.0
spot0166,14.0,23.0,13.0,2.0,11.0,10.0,6.0,9.0,15.0,20.0,5.0,6.0,6.0,6.0,13.0,18.0,14.0,14.0,10.0,14.0,12.0,20.0,11.0,9.0,20.0,14.0,12.0,11.0,28.0,21.0,19.0,15.0,17.0,15.0,13.0,16.0,12.0,19.0,18.0,16.0,15.0,16.0,12.0,9.0,9.0,15.0,20.0,1.0,20.0,6.0,8.0,10.0,6.0,20.0,12.0,10.0,16.0,16.0,8.0,22.0
spot0167,13.0,32.0,8.0,4.0,8.0,14.0,9.0,6.0,15.0,13.0,8.0,9.0,3.0,10.0,6.0,19.0,8.0,7.0,5.0,10.0,17.0,13.0,15.0,8.0,18.0,15.0,13.0,14.0,28.0,19.0,18.0,12.0,17.0,22.0,11.0,13.0,12.0,16.0,13.0,18.0,11.0,10.0,12.0,12.0,8.0,10.0,11.0,14.0,21.0,13.0,10.0,13.0,7.0,18.0,7.0,11.0,23.0,10.0,7.0,11.0
spot0168,17.0,14.0,13.0,8.0,8.0,6.0,6.0,5.0,7.0,9.0,2.0,10.0,5.0,7.0,20.0,17.0,5.0,9.0,7.0,8.0,22.0,8.0,9.0,2.0,21.0,13.0,8.0,12.0,16.0,6.0,12.0,6.0,15.0,13.0,13.0,13.0,6.0,10.0,25.0,12.0,6.0,9.0,6.0,12.0,7.0,23.0,20.0,11.0,32.0,6.0,11.0,12.0,3.0,28.0,18.0,21.0,30.0,12.0,7.0,15.0
spot0169,25.0,23.0,11.0,4.0,7.0,13.0,7.0,6.0,10.0,15.0,7.0,4.0,0.0,6.0,13.0,8.0,4.0,13.0,5.0,4.0,17.0,15.0,4.0,7.0,21.0,14.0,10.0,11.0,10.0,13.0,5.0,11.0,11.0,15.0,7.0,5.0,9.0,11.0,20.0,7.0,7.0,11.0,7.0,13.0,7.0,13.0,23.0,4.0,31.0,14.0,14.0,19.0,11.0,18.0,17.0,8.0,23.0,8.0,13.0,17.0
spot0170,18.0,18.0,15.0,3.0,8.0,18.0,11.0,6.0,14.0,20.0,2.0,8.0,4.0,9.0,22.0,13.0,11.0,9.0,5.0,5.0,13.0,12.0,8.0,3.0,17.0,10.0,11.0,10.0,18.0,14.0,16.0,17.0,10.0,15.0,5.0,15.0,16.0,11.0,24.0,23.0,4.0,12.0,15.0,9.0,8.0,28.0,17.0,13.0,30.0,13.0,15.0,23.0,20.0,16.0,9.0,25.0,22.0,12.0,9.0,19.0
spot0171,19.0,7.0,14.0,4.0,1.0,12.0,14.0,3.0,14.0,17.0,2.0,8.0,3.0,8.0,10.0,16.0,6.0,6.0,8.0,13.0,19.0,5.0,6.0,7.0,21.0,13.0,7.0,13.0,19.0,8.0,10.0,18.0,16.0,9.0,11.0,14.0,8.0,13.0,15.0,9.0,5.0,10.0,10.0,7.0,6.0,22.0,17.0,12.0,19.0,14.0,16.0,16.0,15.0,21.0,10.0,17.0,18.0,18.0,5.0,18.0
spot0172,18.0,12.0,16.0,3.0,7.0,6.0,12.0,2.0,11.0,23.0,5.0,7.0,1.0,9.0,12.0,10.0,8.0,10.0,7.0,8.0,15.0,12.0,6.0,7.0,19.0,16.0,9.0,4.0,13.0,13.0,13.0,7.0,13.0,16.0,9.0,11.0,16.0,6.0,21.0,13.0,7.0,11.0,3.0,9.0,8.0,15.0,14.0,8.0,25.0,16.0,17.0,13.0,11.0,20.0,11.0,14.0,12.0,15.0,8.0,15.0
spot0173,21.0,10.0,13.0,4.0,5.0,5.0,1.0,5.0,9.0,16.0,2.0,8.0,2.0,12.0,7.0,17.0,4.0,5.0,6.0,13.0,8.0,14.0,4.0,4.0,23.0,13.0,8.0,13.0,13.0,11.0,10.0,12.0,8.0,16.0,6.0,19.0,7.0,8.0,20.0,16.0,9.0,11.0,15.0,7.0,11.0,23.0,16.0,11.0,20.0,15.0,15.0,19.0,14.0,21.0,12.0,13.0,19.0,11.0,8.0,17.0
spot0174,18.0,9.0,8.0,4.0,6.0,2.0,7.0,9.0,11.0,13.0,1.0,7.0,1.0,9.0,11.0,13.0,5.0,6.0,6.0,6.0,11.0,11.0,9.0,3.0,17.0,22.0,8.0,9.0,12.0,13.0,15.0,9.0,11.0,11.0,6.0,16.0,11.0,6.0,20.0,11.0,5.0,5.0,7.0,7.0,6.0,12.0,20.0,8.0,23.0,8.0,13.0,20.0,11.0,23.0,16.0,10.0,21.0,13.0,7.0,16.0
spot0175,20.0,10.0,9.0,8.0,10.0,6.0,8.0,4.0,13.0,9.0,2.0,4.0,3.0,11.0,9.0,9.0,3.0,10.0,5.0,13.0,21.0,9.0,3.0,2.0,14.0,22.0,1.0,12.0,13.0,13.0,10.0,10.0,16.0,10.0,12.0,18.0,9.0,6.0,29.0,12.0,11.0,15.0,10.0,6.0,12.0,20.0,8.0,12.0,29.0,16.0,14.0,18.0,9.0,27.0,11.0,16.0,13.0,19.0,11.0,18.0
spot0176,17.0,9.0,12.0,2.0,6.0,6.0,14.0,8.0,13.0,14.0,3.0,4.0,1.0,10.0,8.0,13.0,6.0,4.0,9.0,12.0,21.0,9.0,9.0,5.0,22.0,20.0,6.0,10.0,11.0,12.0,5.0,9.0,16.0,16.0,6.0,9.0,8.0,10.0,28.0,8.0,7.0,10.0,6.0,1.0,6.0,21.0,19.0,11.0,31.0,12.0,18.0,20.0,17.0,16.0,17.0,13.0,25.0,11.0,10.0,16.0
spot0177,25.0,8.0,10.0,7.0,8.0,8.0,4.0,6.0,13.0,15.0,1.0,10.0,4.0,8.0,9.0,12.0,2.0,4.0,4.0,6.0,12.0,8.0,3.0,7.0,25.0,11.0,9.0,6.0,13.0,17.0,10.0,12.0,10.0,26.0,8.0,13.0,14.0,7.0,20.0,11.0,10.0,5.0,6.0,7.0,6.0,21.0,13.0,15.0,21.0,21.0,9.0,19.0,11.0,25.0,8.0,21.0,26.0,11.0,13.0,28.0
spot0178,20.0,18.0,9.0,3.0,5.0,6.0,9.0,4.0,10.0,11.0,3.0,6.0,2.0,7.0,7.0,12.0,8.0,5.0,6.0,4.0,17.0,11.0,5.0,10.0,13.0,14.0,12.0,11.0,17.0,16.0,10.0,12.0,16.0,16.0,7.0,9.0,13.0,7.0,18.0,6.0,12.0,12.0,9.0,10.0,6.0,15.0,12.0,11.0,19.0,16.0,17.0,16.0,9.0,17.0,13.0,19.0,30.0,11.0,9.0,18.0
spot0179,19.0,11.0,17.0,3.0,8.0,4.0,15.0,4.0,6.0,10.0,2.0,12.0,3.0,11.0,15.0,15.0,8.0,6.0,9.0,7.0,14.0,13.0,12.0,5.0,19.0,16.0,6.0,10.0,21.0,9.0,11.0,10.0,16.0,12.0,8.0,24.0,6.0,14.0,23.0,15.0,8.0,10.0,11.0,3.0,6.0,25.0,13.0,10.0,24.0,16.0,15.0,20.0,14.0,19.0,8.0,19.0,29.0,10.0,8.0,14.0
spot0180,14.0,14.0,16.0,4.0,8.0,7.0,8.0,5.0,12.0,8.0,2.0,12.0,1.0,7.0,7.0,18.0,8.0,7.0,2.0,6.0,16.0,9.0,6.0,7.0,10.0,16.0,6.0,8.0,9.0,18.0,9.0,10.0,11.0,17.0,9.0,13.0,10.0,5.0,15.0,14.0,5.0,7.0,10.0,5.0,7.0,16.0,17.0,10.0,31.0,9.0,18.0,12.0,10.0,16.0,21.0,23.0,16.0,15.0,15.0,12.0
spot0181,19.0,14.0,13.0,1.0,5.0,11.0,9.0,3.0,10.0,12.0,1.0,6.0,3.0,6.0,8.0,14.0,12.0,6.0,6.0,6.0,24.0,11.0,6.0,8.0,20.0,8.0,8.0,8.0,12.0,9.0,11.0,9.0,19.0,14.0,7.0,15.0,16.0,7.0,19.0,19.0,5.0,10.0,9.0,9.0,7.0,21.0,13.0,14.0,26.0,13.0,11.0,18.0,9.0,16.0,13.0,23.0,18.0,16.0,5.0,20.0
spot0182,8.0,12.0,11.0,2.0,1.0,9.0,6.0,3.0,6.0,13.0,1.0,5.0,4.0,8.0,15.0,15.0,3.0,6.0,5.0,10.0,14.0,11.0,5.0,3.0,22.0,15.0,5.0,12.0,12.0,8.0,9.0,14.0,25.0,11.0,8.0,11.0,6.0,7.0,16.0,20.0,4.0,11.0,5.0,9.0,2.0,19.0,10.0,11.0,25.0,13.0,11.0,19.0,4.0,17.0,9.0,22.0,16.0,15.0,10.0,10.0
spot0183,22.0,9.0,9.0,2.0,6.0,11.0,11.0,7.0,8.0,9.0,3.0,9.0,5.0,9.0,8.0,14.0,7.0,6.0,4.0,14.0,16.0,20.0,5.0,8.0,17.0,10.0,7.0,4.0,12.0,14.0,9.0,14.0,14.0,16.0,9.0,16.0,8.0,10.0,20.0,10.0,5.0,9.0,5.0,6.0,13.0,20.0,17.0,10.0,22.0,11.0,17.0,18.0,11.0,14.0,10.0,19.0,19.0,7.0,8.0,27.0
spot0184,12.0,12.0,9.0,4.0,4.0,15.0,4.0,5.0,15.0,14.0,2.0,11.0,0.0,8.0,12.0,20.0,9.0,8.0,7.0,9.0,16.0,9.0,6.0,4.0,25.0,16.0,6.0,8.0,15.0,16.0,5.0,8.0,10.0,18.0,11.0,21.0,9.0,6.0,14.0,14.0,2.0,10.0,7.0,3.0,8.0,17.0,10.0,8.0,31.0,13.0,16.0,18.0,10.0,25.0,11.0,23.0,24.0,16.0,11.0,22.0
spot0185,13.0,10.0,8.0,11.0,5.0,10.0,8.0,5.0,5.0,7.0,4.0,3.0,1.0,10.0,10.0,11.0,8.0,5.0,5.0,9.0,14.0,9.0,9.0,8.0,11.0,9.0,8.0,5.0,13.0,20.0,10.0,9.0,12.0,14.0,7.0,21.0,13.0,11.0,25.0,9.0,6.0,6.0,9.0,4.0,9.0,23.0,10.0,12.0,26.0,10.0,17.0,15.0,13.0,14.0,12.0,21.0,20.0,12.0,11.0,10.0
spot0186,19.0,16.0,17.0,4.0,3.0,10.0,5.0,5.0,12.0,13.0,3.0,8.0,3.0,8.0,8.0,11.0,3.0,11.0,8.0,6.0,16.0,17.0,10.0,6.0,20.0,19.0,4.0,10.0,19.0,11.0,8.0,9.0,15.0,13.0,7.0,10.0,17.0,8.0,16.0,7.0,12.0,11.0,7.0,17.0,4.0,24.0,14.0,10.0,32.0,14.0,13.0,18.0,6.0,11.0,13.0,12.0,28.0,7.0,11.0,13.0
spot0187,18.0,14.0,6.0,4.0,6.0,11.0,11.0,5.0,5.0,10.0,5.0,5.0,2.0,10.0,16.0,8.0,1.0,6.0,7.0,3.0,14.0,10.0,2.0,3.0,21.0,12.0,8.0,7.0,20.0,17.0,12.0,13.0,11.0,10.0,6.0,17.0,11.0,8.0,19.0,13.0,8.0,9.0,7.0,9.0,8.0,20.0,13.0,8.0,38.0,11.0,12.0,12.0,10.0,16.0,13.0,22.0,27.0,14.0,9.0,15.0
spot0188,20.0,5.0,11.0,8.0,4.0,7.0,6.0,5.0,12.0,16.0,2.0,1.0,3.0,10.0,20.0,16.0,9.0,5.0,5.0,6.0,10.0,9.0,7.0,8.0,16.0,18.0,4.0,10.0,15.0,17.0,5.0,8.0,10.0,14.0,5.0,18.0,5.0,6.0,15.0,17.0,6.0,6.0,9.0,14.0,6.0,22.0,7.0,12.0,35.0,17.0,13.0,17.0,11.0,22.0,15.0,24.0,21.0,16.0,6.0,17.0
spot0189,19.0,13.0,11.0,4.0,3.0,10.0,8.0,9.0,8.0,14.0,4.0,4.0,1.0,6.0,11.0,12.0,6.0,6.0,3.0,7.0,19.0,10.0,6.0,6.0,14.0,14.0,7.0,8.0,13.0,15.0,10.0,7.0,21.0,15.0,11.0,14.0,9.0,11.0,13.0,13.0,6.0,6.0,11.0,3.0,1.0,22.0,15.0,7.0,39.0,10.0,12.0,22.0,9.0,15.0,11.0,20.0,19.0,9.0,5.0,18.0
spot0190,12.0,19.0,9.0,8.0,5.0,10.0,9.0,6.0,10.0,12.0,3.0,7.0,4.0,10.0,12.0,10.0,5.0,9.0,6.0,7.0,22.0,10.0,5.0,4.0,20.0,13.0,5.0,10.0,18.0,8.0,9.0,13.0,16.0,17.0,6.0,13.0,10.0,6.0,19.0,21.0,7.0,9.0,4.0,9.0,6.0,29.0,18.0,2.0,24.0,14.0,12.0,24.0,15.0,13.0,9.0,15.0,29.0,9.0,13.0,25.0
spot0191,11.0,13.0,11.0,6.0,9.0,14.0,12.0,4.0,9.0,12.0,5.0,3.0,5.0,5.0,18.0,6.0,8.0,5.0,4.0,8.0,12.0,12.0,9.0,10.0,17.0,9.0,4.0,10.0,15.0,11.0,8.0,11.0,14.0,7.0,7.0,14.0,6.0,6.0,17.0,12.0,8.0,8.0,11.0,11.0,8.0,17.0,15.0,9.0,32.0,7.0,17.0,14.0,14.0,12.0,7.0,19.0,28.0,15.0,12.0,15.0
spot0192,24.0,9.0,13.0,5.0,7.0,12.0,7.0,6.0,10.0,11.0,3.0,4.0,3.0,11.0,19.0,7.0,7.0,4.0,7.0,10.0,10.0,17.0,5.0,7.0,23.0,14.0,9.0,5.0,17.0,13.0,7.0,11.0,10.0,7.0,7.0,11.0,10.0,11.0,16.0,9.0,6.0,3.0,8.0,7.0,6.0,18.0,14.0,12.0,28.0,16.0,5.0,26.0,15.0,17.0,15.0,23.0,15.0,14.0,8.0,19.0
spot0193,20.0,9.0,10.0,4.0,6.0,12.0,7.0,2.0,11.0,16.0,1.0,5.0,4.0,8.0,9.0,7.0,4.0,6.0,2.0,10.0,18.0,11.0,7.0,6.0,15.0,11.0,6.0,15.0,18.0,7.0,12.0,17.0,10.0,11.0,5.0,6.0,16.0,7.0,22.0,14.0,5.0,14.0,10.0,11.0,5.0,18.0,17.0,21.0,28.0,8.0,15.0,18.0,10.0,19.0,12.0,18.0,26.0,12.0,13.0,15.0
spot0194,23.0,6.0,9.0,2.0,5.0,6.0,11.0,4.0,10.0,12.0,2.0,4.0,3.0,6.0,7.0,18.0,10.0,4.0,5.0,7.0,15.0,12.0,2.0,6.0,19.0,13.0,3.0,8.0,17.0,13.0,12.0,10.0,10.0,17.0,9.0,15.0,7.0,8.0,24.0,11.0,10.0,5.0,9.0,6.0,3.0,29.0,19.0,9.0,29.0,10.0,17.0,16.0,8.0,10.0,14.0,22.0,26.0,17.0,15.0,14.0
spot0195,12.0,13.0,7.0,4.0,5.0,7.0,8.0,5.0,12.0,16.0,3.0,8.0,5.0,8.0,13.0,11.0,8.0,6.0,9.0,8.0,20.0,4.0,5.0,2.0,18.0,14.0,4.0,10.0,21.0,13.0,14.0,11.0,16.0,12.0,6.0,13.0,9.0,10.0,17.0,11.0,4.0,7.0,4.0,11.0,4.0,25.0,15.0,8.0,20.0,10.0,13.0,11.0,6.0,18.0,10.0,18.0,17.0,14.0,13.0,16.0
spot0196,19.0,20.0,11.0,2.0,4.0,7.0,9.0,3.0,4.0,16.0,6.0,6.0,5.0,7.0,13.0,9.0,7.0,6.0,7.0,8.0,15.0,12.0,6.0,5.0,20.0,20.0,6.0,12.0,18.0,15.0,17.0,14.0,10.0,16.0,6.0,13.0,12.0,7.0,25.0,14.0,7.0,7.0,6.0,4.0,5.0,21.0,10.0,14.0,16.0,17.0,17.0,15.0,2.0,16.0,11.0,21.0,19.0,7.0,11.0,18.0
spot0197,10.0,12.0,13.0,4.0,4.0,7.0,5.0,6.0,5.0,15.0,3.0,6.0,1.0,6.0,14.0,8.0,5.0,13.0,5.0,12.0,25.0,6.0,12.0,5.0,17.0,14.0,12.0,10.0,15.0,19.0,11.0,13.0,19.0,17.0,7.0,18.0,1.0,14.0,15.0,15.0,6.0,8.0,7.0,5.0,10.0,22.0,7.0,10.0,30.0,10.0,9.0,23.0,12.0,19.0,15.0,17.0,19.0,16.0,10.0,17.0
spot0198,21.0,13.0,10.0,8.0,5.0,8.0,4.0,5.0,9.0,10.0,3.0,7.0,2.0,10.0,18.0,9.0,5.0,1.0,5.0,10.0,21.0,12.0,8.0,6.0,22.0,8.0,10.0,10.0,11.0,13.0,11.0,12.0,17.0,20.0,8.0,12.0,9.0,9.0,17.0,17.0,5.0,6.0,8.0,7.0,5.0,33.0,14.0,8.0,24.0,16.0,18.0,15.0,7.0,17.0,13.0,23.0,19.0,19.0,19.0,19.0
spot0199,22.0,12.0,9.0,0.0,5.0,6.0,9.0,3.0,7.0,13.0,4.0,10.0,1.0,8.0,17.0,6.0,5.0,6.0,7.0,8.0,19.0,17.0,5.0,1.0,13.0,11.0,4.0,15.0,17.0,15.0,9.0,15.0,11.0,11.0,6.0,17.0,12.0,10.0,20.0,10.0,6.0,9.0,9.0,7.0,8.0,19.0,12.0,10.0,25.0,9.0,13.0,25.0,11.0,24.0,11.0,19.0,17.0,13.0,6.0,24.0
spot0200,19.0,13.0,16.0,8.0,4.0,7.0,15.0,5.0,6.0,11.0,1.0,8.0,1.0,8.0,13.0,12.0,4.0,6.0,5.0,13.0,22.0,13.0,6.0,8.0,17.0,23.0,7.0,12.0,19.0,16.0,10.0,13.0,14.0,21.0,11.0,9.0,10.0,8.0,26.0,16.0,7.0,8.0,7.0,4.0,7.0,23.0,14.0,14.0,23.0,8.0,9.0,13.0,7.0,25.0,8.0,24.0,21.0,14.0,11.0,22.0
spot0201,24.0,12.0,12.0,4.0,4.0,7.0,8.0,3.0,9.0,9.0,5.0,8.0,4.0,3.0,14.0,10.0,8.0,10.0,3.0,6.0,11.0,8.0,6.0,5.0,27.0,15.0,10.0,11.0,22.0,11.0,8.0,8.0,15.0,14.0,5.0,17.0,12.0,8.0,12.0,8.0,5.0,7.0,7.0,7.0,5.0,17.0,9.0,8.0,29.0,7.0,10.0,12.0,11.0,15.0,11.0,21.0,14.0,10.0,11.0,12.0
spot0202,12.0,10.0,8.0,3.0,3.0,9.0,6.0,6.0,14.0,17.0,1.0,10.0,1.0,7.0,11.0,12.0,6.0,6.0,8.0,11.0,16.0,14.0,6.0,6.0,16.0,12.0,8.0,9.0,6.0,11.0,8.0,9.0,16.0,11.0,9.0,6.0,13.0,5.0,15.0,11.0,11.0,5.0,10.0,4.0,4.0,18.0,12.0,7.0,28.0,11.0,12.0,15.0,9.0,13.0,15.0,17.0,20.0,16.0,5.0,18.0
spot0203,21.0,8.0,11.0,5.0,2.0,10.0,5.0,6.0,13.0,15.0,7.0,3.0,2.0,8.0,10.0,16.0,7.0,4.0,6.0,4.0,16.0,12.0,9.0,4.0,16.0,12.0,11.0,11.0,17.0,20.0,12.0,12.0,18.0,16.0,8.0,8.0,12.0,10.0,12.0,11.0,3.0,8.0,10.0,4.0,4.0,19.0,14.0,12.0,29.0,10.0,18.0,15.0,11.0,18.0,13.0,18.0,20.0,13.0,7.0,16.0
spot0204,19.0,14.0,8.0,7.0,3.0,10.0,11.0,5.0,5.0,9.0,1.0,3.0,4.0,7.0,8.0,11.0,8.0,6.0,10.0,10.0,16.0,11.0,8.0,11.0,15.0,20.0,9.0,13.0,20.0,7.0,12.0,10.0,10.0,16.0,6.0,10.0,15.0,14.0,15.0,9.0,6.0,8.0,8.0,5.0,4.0,18.0,13.0,9.0,26.0,9.0,19.0,20.0,17.0,14.0,12.0,17.0,16.0,7.0,14.0,13.0
spot0205,20.0,12.0,13.0,3.0,3.0,3.0,13.0,2.0,6.0,16.0,8.0,6.0,3.0,6.0,12.0,8.0,4.0,6.0,5.0,13.0,12.0,11.0,2.0,6.0,11.0,16.0,3.0,7.0,12.0,7.0,11.0,13.0,12.0,17.0,5.0,13.0,9.0,13.0,25.0,19.0,10.0,10.0,10.0,13.0,7.0,21.0,15.0,12.0,22.0,9.0,7.0,16.0,12.0,19.0,16.0,14.0,20.0,18.0,14.0,20.0
spot0206,13.0,10.0,11.0,5.0,3.0,6.0,9.0,4.0,9.0,13.0,1.0,3.0,3.0,9.0,11.0,14.0,2.0,8.0,10.0,8.0,21.0,7.0,7.0,6.0,26.0,16.0,4.0,11.0,12.0,13.0,8.0,12.0,20.0,20.0,13.0,12.0,9.0,5.0,22.0,14.0,5.0,9.0,11.0,5.0,3.0,22.0,11.0,4.0,31.0,13.0,13.0,13.0,7.0,18.0,12.0,17.0,22.0,11.0,12.0,19.0
spot0207,23.0,7.0,10.0,7.0,4.0,4.0,8.0,3.0,8.0,13.0,5.0,4.0,3.0,7.0,17.0,8.0,9.0,3.0,10.0,6.0,8.0,13.0,4.0,5.0,14.0,11.0,7.0,14.0,7.0,16.0,16.0,5.0,12.0,13.0,9.0,17.0,3.0,14.0,20.0,7.0,9.0,8.0,16.0,5.0,9.0,16.0,14.0,16.0,27.0,10.0,16.0,17.0,13.0,24.0,9.0,11.0,17.0,10.0,10.0,23.0
spot0208,12.0,17.0,11.0,4.0,6.0,10.0,15.0,3.0,14.0,9.0,3.0,5.0,0.0,9.0,12.0,9.0,8.0,11.0,4.0,11.0,15.0,8.0,7.0,6.0,21.0,16.0,4.0,11.0,22.0,10.0,7.0,11.0,7.0,13.0,6.0,13.0,13.0,8.0,23.0,16.0,8.0,9.0,7.0,10.0,4.0,28.0,17.0,15.0,25.0,11.0,12.0,13.0,10.0,20.0,6.0,25.0,28.0,14.0,7.0,17.0
spot0209,22.0,12.0,18.0,9.0,3.0,11.0,6.0,3.0,11.0,8.0,2.0,3.0,4.0,4.0,15.0,14.0,5.0,11.0,3.0,9.0,14.0,13.0,6.0,4.0,12.0,14.0,6.0,9.0,12.0,14.0,11.0,11.0,19.0,16.0,8.0,12.0,9.0,10.0,17.0,15.0,4.0,3.0,9.0,6.0,6.0,15.0,11.0,11.0,21.0,11.0,10.0,19.0,5.0,16.0,8.0,18.0,27.0,12.0,11.0,12.0
spot0210,19.0,15.0,8.0,4.0,0.0,7.0,5.0,4.0,9.0,15.0,3.0,3.0,5.0,8.0,7.0,10.0,6.0,6.0,8.0,11.0,16.0,10.0,5.0,12.0,19.0,7.0,7.0,5.0,16.0,11.0,11.0,9.0,14.0,18.0,5.0,14.0,5.0,13.0,17.0,13.0,6.0,8.0,5.0,6.0,8.0,22.0,19.0,6.0,21.0,11.0,11.0,28.0,7.0,17.0,2.0,19.0,25.0,9.0,9.0,13.0
spot0211,21.0,16.0,12.0,3.0,7.0,9.0,8.0,1.0,8.0,19.0,1.0,4.0,1.0,10.0,16.0,6.0,4.0,10.0,5.0,15.0,15.0,6.0,7.0,5.0,16.0,10.0,9.0,6.0,21.0,7.0,8.0,11.0,18.0,24.0,7.0,10.0,10.0,7.0,10.0,13.0,4.0,13.0,12.0,4.0,3.0,14.0,13.0,7.0,26.0,7.0,16.0,14.0,10.0,11.0,12.0,13.0,22.0,6.0,13.0,12.0
spot0212,17.0,15.0,9.0,5.0,6.0,12.0,10.0,8.0,8.0,15.0,3.0,4.0,2.0,6.0,7.0,9.0,9.0,5.0,8.0,17.0,14.0,15.0,3.0,5.0,15.0,15.0,9.0,12.0,18.0,13.0,8.0,9.0,13.0,15.0,4.0,10.0,11.0,8.0,21.0,14.0,7.0,7.0,7.0,4.0,4.0,17.0,17.0,10.0,25.0,13.0,18.0,17.0,8.0,18.0,15.0,19.0,24.0,15.0,5.0,18.0
spot0213,14.0,10.0,11.0,2.0,2.0,7.0,15.0,8.0,6.0,11.0,0.0,5.0,2.0,5.0,16.0,7.0,4.0,6.0,5.0,7.0,17.0,14.0,5.0,10.0,21.0,18.0,8.0,13.0,15.0,16.0,8.0,10.0,11.0,19.0,6.0,18.0,12.0,6.0,19.0,8.0,7.0,7.0,4.0,2.0,15.0,19.0,9.0,11.0,21.0,6.0,15.0,8.0,6.0,28.0,7.0,13.0,24.0,10.0,12.0,11.0
spot0214,23.0,11.0,11.0,9.0,4.0,6.0,2.0,7.0,8.0,16.0,5.0,9.0,3.0,13.0,15.0,7.0,9.0,7.0,3.0,14.0,13.0,12.0,11.0,5.0,18.0,18.0,6.0,8.0,17.0,21.0,17.0,20.0,9.0,19.0,13.0,15.0,10.0,12.0,16.0,14.0,5.0,9.0,11.0,5.0,6.0,23.0,19.0,10.0,22.0,8.0,15.0,13.0,17.0,12.0,11.0,11.0,20.0,10.0,8.0,18.0
spot0215,16.0,9.0,13.0,4.0,4.0,6.0,10.0,9.0,12.0,11.0,2.0,8.0,4.0,4.0,10.0,14.0,8.0,5.0,2.0,12.0,27.0,11.0,12.0,8.0,22.0,14.0,10.0,13.0,19.0,13.0,16.0,20.0,12.0,14.0,7.0,16.0,10.0,10.0,17.0,8.0,8.0,6.0,9.0,9.0,12.0,15.0,20.0,10.0,23.0,10.0,12.0,10.0,7.0,14.0,11.0,15.0,20.0,15.0,9.0,16.0
spot0216,19.0,13.0,6.0,2.0,4.0,8.0,5.0,4.0,11.0,17.0,4.0,8.0,4.0,7.0,13.0,7.0,8.0,11.0,1.0,8.0,13.0,17.0,8.0,7.0,18.0,17.0,8.0,9.0,14.0,11.0,13.0,9.0,16.0,16.0,7.0,10.0,10.0,10.0,15.0,13.0,4.0,3.0,7.0,7.0,8.0,19.0,16.0,9.0,25.0,13.0,16.0,13.0,12.0,16.0,10.0,12.0,25.0,13.0,8.0,21.0
spot0217,14.0,9.0,9.0,6.0,3.0,7.0,10.0,6.0,13.0,11.0,1.0,2.0,8.0,7.0,9.0,13.0,7.0,6.0,9.0,14.0,17.0,11.0,6.0,3.0,18.0,14.0,8.0,11.0,14.0,10.0,6.0,11.0,12.0,7.0,5.0,20.0,9.0,6.0,21.0,17.0,8.0,9.0,3.0,8.0,8.0,15.0,13.0,13.0,30.0,19.0,14.0,15.0,13.0,19.0,12.0,19.0,22.0,15.0,7.0,21.0
spot0218,25.0,13.0,12.0,4.0,3.0,10.0,10.0,4.0,10.0,8.0,6.0,6.0,2.0,11.0,8.0,12.0,4.0,3.0,5.0,4.0,11.0,11.0,10.0,5.0,16.0,12.0,11.0,9.0,16.0,14.0,10.0,11.0,14.0,16.0,6.0,13.0,10.0,4.0,22.0,15.0,7.0,6.0,8.0,4.0,6.0,20.0,12.0,6.0,28.0,14.0,16.0,13.0,9.0,21.0,18.0,17.0,18.0,6.0,3.0,17.0
