# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S1_C0271,3.8712,0.6931,3.6889,2.0794,1.0986,2.5649,3.5835,2.3979,1.0986,1.6094,2.7081,0.6931,2.9957,2.3979,4.0943,1.0986,2.8904,1.7918,0.6931,1.6094,3.0445,2.7726,0.6931,1.6094,2.6391,1.3863,1.9459,0.6931,1.6094,0.6931
S1_C0272,1.0986,2.8904,0.6931,0.0,2.7081,1.6094,1.0986,1.6094,2.1972,2.5649,0.6931,0.6931,0.6931,1.3863,0.6931,1.0986,1.3863,1.3863,2.4849,1.6094,1.3863,0.6931,1.3863,0.0,1.3863,1.9459,0.6931,2.3979,1.0986,1.6094
S1_C0273,1.3863,0.0,0.0,0.0,2.8904,0.0,2.3979,1.0986,0.6931,2.1972,1.6094,0.0,0.0,1.7918,0.6931,0.6931,1.3863,1.3863,2.7081,2.3026,1.0986,3.091,1.9459,1.0986,0.6931,2.0794,2.0794,1.0986,1.0986,0.0
S1_C0274,1.0986,5.2523,2.6391,1.6094,3.4012,2.5649,1.3863,0.6931,2.1972,1.3863,0.0,1.3863,3.5835,2.1972,1.3863,2.1972,0.0,1.7918,1.6094,0.0,1.9459,1.0986,1.9459,1.3863,1.9459,0.6931,0.6931,0.6931,2.3026,1.7918
S1_C0275,0.0,4.8203,1.0986,1.3863,3.5835,2.0794,0.0,1.0986,2.0794,3.091,0.0,1.6094,0.6931,1.7918,0.0,2.0794,0.6931,0.6931,1.9459,1.9459,1.3863,0.0,1.0986,0.6931,0.0,1.9459,0.6931,1.0986,1.6094,2.0794
S1_C0276,1.3863,2.6391,1.0986,0.0,3.5264,0.6931,1.0986,1.7918,2.0794,1.9459,0.0,1.6094,0.6931,1.7918,0.6931,1.0986,0.0,0.0,2.4849,2.0794,3.8918,1.0986,1.3863,0.6931,1.0986,2.5649,1.7918,1.6094,0.0,2.1972
S1_C0277,1.0986,0.0,0.6931,4.1589,0.0,1.7918,4.7707,2.0794,1.3863,2.0794,4.7536,1.0986,0.6931,1.6094,5.3279,0.6931,4.7958,1.0986,0.0,0.0,2.1972,0.6931,0.6931,2.9957,2.1972,1.0986,1.0986,0.0,1.3863,1.6094
S1_C0278,1.0986,2.3026,1.7918,0.0,2.4849,1.3863,2.7081,1.7918,1.6094,1.3863,1.0986,0.6931,3.3322,1.9459,0.6931,1.6094,0.0,0.0,1.9459,1.6094,3.8286,0.6931,0.6931,0.6931,1.7918,1.3863,1.6094,1.3863,0.0,1.9459
S1_C0279,0.6931,0.0,0.0,0.0,2.9444,0.0,1.7918,1.0986,1.0986,1.6094,1.0986,1.3863,1.3863,1.6094,0.6931,1.0986,1.6094,1.0986,2.3979,1.7918,0.6931,2.4849,1.7918,1.3863,0.0,1.3863,1.9459,1.0986,0.6931,0.6931
S1_C0280,5.1874,0.0,0.0,3.7136,2.3979,0.0,0.0,1.3863,0.6931,2.3979,1.6094,0.6931,0.0,1.3863,0.0,0.0,3.6889,1.7918,3.1355,5.2933,0.0,2.4849,1.3863,1.0986,0.6931,1.7918,0.6931,1.3863,1.6094,0.0
S1_C0281,0.0,1.0986,3.0445,0.0,2.8904,0.6931,3.7377,1.6094,1.3863,0.0,0.0,1.6094,4.1109,1.7918,0.6931,2.0794,0.0,1.3863,1.6094,0.6931,2.0794,1.6094,1.3863,0.6931,1.3863,1.0986,2.4849,0.6931,0.0,1.9459
S1_C0282,0.0,5.4848,4.7707,3.1781,2.8904,3.2581,1.3863,1.3863,1.7918,0.0,0.6931,1.0986,5.2627,1.9459,0.0,3.6376,0.0,2.0794,1.0986,1.0986,1.6094,2.3026,1.9459,1.3863,1.7918,0.0,0.0,1.7918,2.3026,2.4849
S1_C0283,0.0,2.4849,2.9444,0.0,3.7136,0.6931,3.6109,0.6931,1.7918,0.0,0.0,1.9459,3.8067,1.0986,0.0,2.1972,0.0,0.6931,1.3863,0.6931,2.7726,1.3863,1.6094,1.6094,1.0986,0.0,2.5649,0.6931,0.6931,2.0794
S1_C0284,0.6931,5.3566,3.7136,1.3863,2.3026,1.6094,0.6931,0.6931,1.6094,0.0,0.6931,1.9459,4.5433,2.1972,0.6931,2.5649,0.0,0.0,1.6094,1.6094,2.7081,1.0986,1.0986,1.7918,1.6094,0.0,1.3863,0.0,1.3863,2.9957
S1_C0285,0.0,2.0794,3.5835,0.0,2.0794,1.0986,4.1744,2.3026,1.3863,1.3863,1.0986,1.0986,4.0943,1.6094,0.6931,1.0986,0.0,0.6931,0.6931,1.0986,2.4849,2.3979,1.0986,1.0986,2.0794,1.6094,2.3026,0.6931,0.6931,2.3979
S1_C0286,0.0,4.0943,3.6109,1.7918,3.4012,2.3026,1.3863,1.6094,2.3979,0.0,0.0,1.6094,4.2341,1.0986,0.6931,2.8332,0.0,1.6094,1.0986,0.6931,2.0794,1.6094,0.6931,1.3863,1.7918,0.0,1.3863,1.3863,1.0986,2.6391
S1_C0287,1.7918,5.3519,4.3041,1.0986,3.0445,1.9459,0.0,0.0,0.6931,0.0,0.0,1.9459,4.3175,1.7918,1.0986,2.8904,0.6931,1.6094,0.6931,1.6094,1.7918,1.0986,1.6094,1.3863,2.1972,0.6931,1.0986,2.0794,1.7918,1.9459
S1_C0288,1.6094,4.2627,0.6931,4.1271,2.1972,1.7918,0.0,1.6094,2.3026,1.6094,0.0,1.7918,1.7918,1.6094,0.0,2.0794,2.0794,2.7081,1.6094,3.2581,0.0,1.0986,1.0986,0.0,2.0794,1.3863,1.0986,1.0986,2.9444,0.0
S1_C0289,1.0986,4.4998,1.0986,3.1781,2.3979,2.5649,0.0,0.6931,1.9459,1.7918,0.0,1.0986,0.6931,1.0986,0.6931,1.3863,1.3863,2.3026,2.0794,2.7081,0.0,1.7918,1.6094,1.0986,1.0986,0.6931,0.0,1.7918,2.1972,0.6931
S1_C0290,1.6094,1.3863,2.1972,0.6931,0.0,1.3863,0.0,0.6931,1.6094,0.6931,0.0,1.7918,0.6931,0.6931,2.8904,2.1972,1.3863,0.6931,0.0,2.3979,0.6931,0.0,0.6931,1.3863,1.7918,1.3863,1.9459,1.9459,1.3863,3.6636
S1_C0291,3.0445,0.6931,2.8904,0.0,0.0,1.9459,3.4657,2.6391,1.6094,1.9459,2.1972,1.3863,2.8904,2.0794,3.6376,1.0986,1.9459,1.0986,0.6931,1.6094,3.434,1.3863,0.0,1.0986,2.3026,1.3863,1.6094,0.0,0.0,1.0986
S1_C0292,0.0,0.0,0.0,1.0986,0.0,1.7918,1.7918,0.6931,2.1972,1.0986,1.7918,1.3863,0.0,0.0,2.5649,0.6931,2.1972,0.6931,0.6931,0.0,0.6931,0.0,1.0986,1.6094,0.6931,1.3863,1.0986,2.0794,0.6931,1.6094
S1_C0293,0.0,0.0,1.9459,1.0986,2.1972,0.0,2.8904,1.3863,1.3863,0.6931,0.6931,1.0986,2.1972,1.9459,0.6931,0.0,1.0986,0.6931,1.6094,0.6931,1.3863,2.0794,1.9459,1.7918,1.0986,1.6094,1.6094,0.6931,1.6094,1.0986
S1_C0294,0.0,5.3181,3.8067,0.0,2.7081,1.6094,0.0,1.0986,0.6931,0.0,0.0,1.3863,4.8828,1.9459,1.6094,2.3026,0.6931,1.3863,1.3863,0.0,2.4849,1.3863,1.9459,1.3863,2.3979,0.6931,1.3863,1.3863,2.1972,3.6376
S1_C0295,2.4849,1.7918,2.4849,0.6931,1.0986,2.0794,3.3673,2.3026,1.7918,1.9459,0.6931,1.0986,2.8904,1.6094,3.3673,1.3863,1.0986,1.6094,1.3863,1.7918,3.989,1.3863,1.0986,1.3863,2.3026,2.3026,0.6931,0.0,0.0,1.9459
S1_C0296,2.3979,1.0986,1.6094,0.0,1.0986,1.0986,2.1972,1.7918,0.0,1.3863,1.3863,0.0,1.7918,2.0794,2.8904,1.0986,2.3979,1.0986,1.0986,1.9459,1.6094,2.3026,0.6931,0.6931,1.9459,1.0986,1.6094,0.0,0.6931,1.0986
S1_C0297,3.3673,0.0,4.1897,3.6889,0.0,3.5835,3.4965,1.7918,0.6931,1.3863,3.6889,0.6931,2.4849,2.1972,5.2575,1.7918,2.8904,1.7918,0.0,0.0,2.7726,0.0,1.3863,3.091,2.7081,1.0986,1.6094,0.0,0.6931,3.1781
S1_C0298,1.3863,0.0,0.0,0.6931,2.0794,0.0,2.1972,1.7918,0.0,2.5649,2.4849,1.0986,0.0,1.6094,0.6931,0.0,0.6931,0.0,2.7726,1.3863,0.0,2.8904,1.9459,1.3863,1.3863,2.3026,2.0794,0.0,0.6931,0.0
S1_C0299,0.6931,4.2905,4.0073,2.3026,3.4012,2.8904,0.6931,0.6931,0.6931,0.0,0.0,0.6931,4.2341,1.3863,0.0,3.5264,0.0,0.0,1.0986,1.9459,1.3863,2.0794,2.0794,0.6931,1.6094,0.0,1.9459,1.3863,1.9459,1.9459
S1_C0300,1.0986,3.3322,0.0,1.0986,2.3026,2.4849,0.0,1.6094,1.7918,2.3026,0.0,1.3863,0.0,0.6931,0.6931,1.6094,0.6931,2.0794,2.3026,1.9459,1.6094,1.0986,1.0986,1.0986,0.0,1.0986,0.6931,2.0794,1.3863,0.0
S1_C0301,3.434,0.6931,3.6889,1.9459,0.6931,2.4849,3.091,1.0986,1.3863,0.6931,2.1972,1.3863,2.7081,1.7918,4.2627,0.6931,2.4849,1.9459,0.6931,1.0986,2.1972,1.7918,1.0986,1.7918,2.1972,1.3863,1.6094,0.0,0.6931,1.6094
S1_C0302,0.0,0.0,0.0,1.7918,0.0,2.0794,1.6094,0.6931,2.6391,2.3026,3.7842,0.6931,0.0,0.0,1.3863,1.0986,3.9512,2.3979,0.6931,0.0,0.0,0.0,1.3863,0.6931,0.0,0.6931,1.0986,2.5649,0.6931,1.3863
S1_C0303,0.0,0.0,2.3026,2.1972,0.0,0.6931,5.3423,1.0986,0.6931,2.0794,3.1781,1.7918,1.0986,2.1972,4.7449,0.0,2.7081,1.3863,0.0,0.0,2.3026,1.9459,1.3863,2.9957,2.9957,1.9459,1.7918,0.0,1.6094,1.0986
S1_C0304,1.0986,4.0254,0.0,0.6931,2.4849,2.4849,0.0,1.7918,1.7918,1.0986,0.0,1.3863,1.7918,0.0,0.0,1.0986,0.6931,2.8332,1.6094,3.3322,1.7918,1.3863,1.9459,0.6931,1.0986,0.6931,1.0986,1.6094,1.7918,2.0794
S1_C0305,0.0,0.0,0.0,1.3863,0.6931,2.3979,1.9459,0.6931,2.3026,1.6094,3.0445,0.6931,0.0,0.0,1.7918,2.0794,2.9444,1.0986,0.0,0.6931,0.6931,0.0,2.0794,1.3863,1.3863,0.0,0.6931,2.6391,0.6931,1.7918
S1_C0306,0.0,5.3519,2.1972,0.0,3.5553,2.6391,1.0986,1.0986,1.3863,0.6931,0.0,1.7918,2.8904,1.0986,1.3863,1.6094,0.6931,2.7726,3.0445,3.5553,2.4849,1.0986,2.3026,1.0986,1.7918,1.0986,0.6931,1.9459,2.4849,1.6094
S1_C0307,0.0,4.0254,0.0,1.0986,2.5649,3.0445,0.0,1.3863,2.1972,1.3863,0.0,1.0986,1.9459,0.0,1.3863,2.0794,1.6094,2.7081,2.4849,3.3322,1.0986,1.6094,2.1972,0.6931,1.0986,1.6094,0.6931,1.3863,1.9459,0.6931
S1_C0308,0.0,0.0,0.0,0.0,0.0,0.6931,5.1533,1.0986,0.6931,2.0794,2.3026,1.7918,0.0,1.7918,1.9459,0.0,1.6094,1.3863,0.6931,0.6931,1.0986,2.3026,0.6931,1.3863,2.1972,1.9459,2.1972,0.0,1.3863,0.0
S1_C0309,1.3863,1.9459,2.1972,1.0986,1.9459,1.3863,0.6931,0.0,1.3863,0.0,0.0,1.3863,1.0986,1.6094,0.0,1.7918,0.6931,0.6931,1.3863,2.0794,1.7918,0.6931,0.6931,1.7918,0.6931,1.9459,2.0794,1.6094,1.3863,2.7726
S1_C0310,1.0986,0.0,0.0,1.3863,0.6931,0.6931,1.3863,1.3863,0.0,2.7726,3.8501,1.0986,0.0,1.0986,0.0,0.0,4.1271,0.6931,2.3026,0.0,0.0,1.6094,2.3979,1.0986,0.0,1.7918,0.6931,2.3026,0.0,0.0
S1_C0311,0.0,2.6391,2.7726,0.0,2.7081,1.3863,3.7842,1.6094,1.6094,0.0,0.0,1.7918,3.989,1.7918,1.0986,1.7918,0.0,0.0,1.6094,1.3863,3.1355,1.3863,0.0,0.6931,2.0794,1.6094,1.9459,0.6931,0.6931,2.4849
S1_C0312,1.9459,2.7081,1.6094,0.0,1.7918,1.0986,2.7081,2.3026,1.0986,1.7918,0.6931,0.6931,2.8904,1.9459,2.3979,0.6931,0.0,0.6931,1.6094,2.0794,3.9318,1.3863,0.6931,0.6931,1.0986,1.6094,1.0986,1.6094,0.0,2.3026
S1_C0313,1.0986,0.0,0.0,0.6931,0.0,0.0,2.9957,1.3863,0.6931,2.9444,3.5835,0.0,0.0,1.3863,0.0,0.0,2.4849,0.0,2.0794,0.0,0.6931,3.091,0.6931,1.7918,1.3863,2.4849,1.9459,1.0986,0.0,0.0
S1_C0314,0.0,3.2189,3.0445,0.6931,3.6109,2.6391,1.3863,1.3863,1.9459,0.0,0.6931,1.6094,3.2958,0.0,0.0,2.9957,0.0,0.6931,1.7918,0.6931,1.0986,1.6094,1.6094,0.6931,1.3863,0.6931,1.6094,1.3863,0.0,2.5649
S1_C0315,1.9459,0.6931,3.3322,0.0,0.0,2.0794,4.3307,1.9459,1.7918,1.9459,1.0986,0.0,3.5835,1.9459,3.5835,0.6931,1.3863,0.0,1.0986,1.0986,4.0254,2.1972,1.0986,1.3863,2.3026,1.7918,1.3863,0.6931,0.0,1.6094
S1_C0316,1.0986,5.2983,1.3863,1.0986,3.2958,2.9444,0.6931,1.3863,1.6094,0.6931,0.0,1.9459,2.8332,0.6931,1.7918,2.0794,1.0986,3.091,2.5649,4.4308,1.0986,1.3863,1.7918,0.6931,1.0986,1.3863,1.0986,1.9459,1.9459,1.6094
S1_C0317,2.0794,1.9459,1.3863,0.0,2.1972,1.3863,2.7726,2.0794,1.3863,2.0794,1.3863,1.9459,2.0794,1.7918,2.1972,0.6931,0.6931,0.6931,0.6931,1.9459,4.0254,1.0986,0.6931,1.3863,1.6094,1.6094,1.0986,1.3863,1.3863,2.4849
S1_C0318,0.0,1.9459,2.6391,2.6391,2.8332,2.0794,0.0,0.6931,1.7918,0.0,1.7918,0.0,1.3863,0.6931,0.6931,3.2958,0.0,0.0,1.6094,0.0,0.0,1.3863,1.9459,0.6931,0.0,1.0986,1.7918,2.0794,0.6931,1.3863
S1_C0319,3.3322,1.0986,2.1972,0.0,1.7918,1.0986,2.6391,1.3863,0.6931,2.0794,2.3026,1.6094,2.4849,2.5649,2.6391,0.0,1.7918,1.0986,1.3863,1.6094,2.6391,2.5649,0.6931,1.0986,2.3979,1.0986,1.6094,1.3863,0.6931,0.6931
S1_C0320,0.0,3.091,1.7918,0.6931,3.3673,2.0794,0.6931,1.0986,1.7918,0.0,1.0986,1.0986,2.0794,1.0986,0.0,3.091,1.3863,0.0,1.9459,1.0986,0.0,1.6094,1.7918,1.0986,0.6931,0.6931,1.7918,2.0794,1.0986,2.4849
S1_C0321,5.2832,1.0986,1.3863,3.989,0.6931,0.6931,0.0,1.0986,0.6931,2.1972,0.6931,1.7918,0.6931,1.9459,0.0,0.6931,3.7136,2.1972,1.9459,5.323,0.0,1.6094,0.0,1.6094,1.6094,2.3026,0.0,0.6931,3.0445,0.0
S1_C0322,0.6931,0.0,2.6391,1.3863,0.0,0.0,5.3566,1.9459,0.0,2.0794,2.0794,1.6094,2.3026,1.9459,3.912,0.0,1.0986,1.0986,0.6931,0.0,2.3026,2.0794,0.6931,1.7918,1.9459,1.9459,1.9459,1.6094,0.0,1.3863
S1_C0323,0.0,3.8501,0.0,1.3863,2.3979,2.6391,0.0,1.6094,1.7918,0.6931,0.6931,1.3863,2.3026,0.6931,0.6931,1.3863,0.6931,3.2958,2.0794,3.9703,0.0,1.7918,1.9459,0.0,0.0,0.6931,1.3863,1.6094,2.3979,1.0986
S1_C0324,4.9345,0.0,0.0,2.0794,3.4657,0.0,0.0,1.0986,0.0,2.7081,3.0445,1.0986,0.0,1.7918,0.0,0.0,3.1781,1.3863,3.5264,3.434,0.0,3.4012,2.0794,0.6931,0.0,2.5649,1.3863,1.3863,1.0986,0.0
S1_C0325,1.3863,4.8363,3.2958,1.0986,2.3026,1.3863,0.0,0.6931,1.7918,0.0,0.0,1.3863,4.0431,1.7918,0.6931,2.7726,0.0,1.0986,1.6094,1.7918,1.6094,0.6931,1.6094,1.9459,2.0794,0.6931,1.9459,1.7918,2.3979,2.6391
S1_C0326,0.0,3.0445,1.7918,1.6094,2.7726,1.3863,0.6931,0.6931,1.3863,1.3863,0.0,1.6094,1.9459,2.3026,1.9459,1.9459,0.6931,1.6094,1.7918,2.1972,1.9459,2.1972,1.3863,1.3863,0.6931,0.6931,1.3863,0.0,1.3863,1.0986
S1_C0327,0.6931,0.0,0.0,0.6931,0.0,0.0,2.7726,1.6094,0.0,3.1355,2.7726,0.6931,0.0,1.6094,0.0,0.0,1.7918,0.0,2.8332,0.6931,0.0,3.2189,1.3863,1.6094,0.6931,2.3026,1.3863,0.0,0.6931,0.0
S1_C0328,1.6094,0.0,0.6931,0.6931,2.0794,0.0,2.0794,1.0986,1.0986,2.0794,2.7081,0.0,0.0,1.3863,0.0,0.6931,2.1972,0.0,2.7081,1.3863,0.0,2.8904,1.3863,1.3863,0.0,2.6391,1.3863,1.0986,0.0,0.0
S1_C0329,0.6931,2.8332,2.3026,0.0,3.1781,1.0986,2.8332,1.3863,1.6094,0.0,0.6931,1.3863,3.8067,1.6094,0.6931,2.7081,0.0,0.6931,1.7918,0.0,2.0794,1.6094,2.3026,1.0986,0.0,0.0,2.0794,1.0986,0.0,1.3863
S1_C0330,0.6931,2.7081,1.0986,0.0,3.6889,0.6931,1.3863,1.7918,1.7918,1.3863,1.0986,1.0986,1.6094,0.0,1.0986,2.3979,0.0,0.0,2.4849,1.0986,3.091,1.3863,2.0794,1.0986,0.0,1.9459,2.1972,1.3863,0.0,2.4849
S1_C0331,1.9459,1.0986,1.3863,0.6931,0.6931,1.7918,0.0,0.6931,1.3863,1.0986,0.6931,1.3863,0.6931,0.6931,3.2189,2.0794,1.7918,1.6094,0.0,2.7081,1.0986,0.0,0.6931,2.0794,1.9459,1.0986,2.6391,2.0794,1.0986,3.4657
S1_C0332,0.0,3.1355,0.0,0.0,2.4849,2.0794,0.6931,0.6931,2.3026,1.6094,0.6931,1.0986,0.0,1.0986,0.6931,1.9459,1.0986,0.6931,2.3979,2.9444,1.9459,1.0986,1.7918,0.6931,0.6931,1.0986,1.0986,2.0794,1.3863,0.6931
S1_C0333,0.0,5.2679,5.2364,3.8712,2.9444,3.6109,1.3863,1.3863,1.6094,0.0,0.0,1.0986,5.1818,1.7918,0.6931,3.6376,0.0,2.4849,1.0986,0.0,1.7918,1.6094,1.6094,1.7918,2.9444,1.0986,0.6931,1.0986,2.7081,2.3026
S1_C0334,1.0986,3.6376,0.0,0.0,2.8904,1.9459,0.0,0.6931,2.1972,3.091,1.0986,0.6931,0.6931,1.6094,0.0,0.6931,0.6931,0.0,2.5649,1.9459,2.1972,0.6931,1.0986,0.0,1.3863,1.7918,1.0986,1.7918,0.0,1.6094
S1_C0335,0.6931,2.1972,1.0986,0.0,3.4012,1.0986,1.9459,1.6094,0.6931,1.9459,0.0,0.0,1.0986,1.0986,1.0986,1.0986,0.0,0.0,1.3863,1.3863,3.5835,0.6931,1.0986,1.3863,0.6931,1.9459,2.3979,1.9459,1.0986,2.0794
S1_C0336,2.8904,3.5553,1.9459,3.2189,1.3863,0.0,0.0,1.6094,1.3863,1.3863,0.0,1.6094,1.0986,0.6931,0.0,1.0986,1.7918,1.7918,1.0986,3.5553,0.0,1.3863,0.6931,1.0986,1.7918,1.9459,0.6931,1.0986,2.3026,1.3863
S1_C0337,1.3863,3.6889,0.0,0.6931,3.1355,2.3026,0.0,1.6094,1.6094,3.4012,0.0,1.7918,0.0,1.0986,0.0,1.3863,0.0,0.0,2.1972,1.3863,2.1972,0.0,0.6931,0.6931,0.6931,1.3863,0.6931,1.3863,1.3863,1.3863
S1_C0338,1.0986,1.6094,1.0986,1.9459,2.7726,1.6094,0.6931,1.7918,0.6931,0.6931,1.3863,1.7918,1.0986,0.0,0.0,2.3979,0.0,0.0,1.6094,0.6931,0.6931,1.3863,2.0794,1.3863,1.0986,0.6931,1.9459,1.7918,0.6931,1.3863
S1_C0339,4.9053,1.3863,0.0,1.0986,1.3863,1.0986,0.0,0.6931,1.3863,0.6931,0.0,1.3863,0.6931,0.0,1.0986,0.0,3.5264,1.7918,0.6931,4.6151,1.0986,0.0,0.6931,0.6931,0.6931,1.9459,0.6931,1.9459,1.7918,1.6094
S1_C0340,0.0,3.2581,2.4849,1.0986,3.3322,2.1972,2.1972,1.7918,1.6094,0.0,0.6931,1.7918,3.4012,1.9459,1.7918,2.7081,0.0,1.3863,1.6094,0.6931,0.6931,1.9459,1.6094,0.0,1.9459,0.6931,1.6094,0.6931,1.0986,1.9459
S1_C0341,0.0,5.3181,4.9127,3.3322,2.9957,3.2581,1.0986,1.9459,1.0986,0.0,1.0986,1.9459,5.2832,1.9459,0.6931,3.2189,1.0986,2.4849,0.6931,0.6931,0.6931,2.3026,0.6931,1.7918,2.3026,1.0986,0.0,1.6094,2.5649,2.1972
S1_C0342,1.9459,5.2983,3.434,1.6094,4.0943,3.7136,0.6931,1.3863,1.7918,1.3863,0.0,2.3026,4.6634,1.6094,1.3863,2.9444,0.0,2.3979,1.6094,3.4965,2.8904,0.6931,0.0,1.0986,1.9459,0.0,0.6931,1.0986,2.8904,2.5649
S1_C0343,0.0,2.7726,2.3979,1.6094,3.6109,2.0794,1.0986,1.6094,0.6931,0.0,0.0,1.3863,2.6391,0.0,0.0,3.091,0.0,1.0986,1.7918,0.6931,1.0986,0.6931,1.9459,1.0986,0.0,0.0,1.7918,1.9459,0.0,1.3863
S1_C0344,2.3026,0.6931,0.0,0.0,0.0,1.0986,0.6931,0.0,1.9459,0.0,1.3863,2.0794,0.0,0.0,2.4849,0.6931,3.2958,2.3026,1.0986,2.5649,1.0986,0.0,1.0986,1.3863,0.6931,0.6931,1.9459,1.9459,1.7918,2.1972
S1_C0345,3.5264,0.6931,3.6109,1.6094,1.3863,2.5649,4.0073,1.7918,1.3863,1.7918,2.7081,1.0986,3.4012,1.6094,4.4659,0.0,2.7081,1.0986,0.6931,0.0,3.1781,2.1972,0.6931,1.9459,2.3026,1.7918,1.6094,0.6931,1.0986,1.0986
S1_C0346,2.0794,0.0,2.0794,4.4773,0.0,3.1355,4.2047,1.3863,1.3863,1.3863,4.9488,1.7918,1.9459,2.0794,5.3279,1.3863,4.7005,1.3863,0.0,0.0,2.7726,1.3863,0.0,2.7726,1.3863,0.6931,0.6931,0.6931,0.6931,1.7918
S1_C0347,4.0254,0.6931,3.2581,1.6094,0.6931,2.0794,2.9957,2.3026,1.3863,1.9459,2.7081,1.6094,2.8904,2.3026,3.7842,0.6931,2.3979,1.7918,0.6931,1.6094,2.8332,1.7918,0.6931,1.3863,2.3026,1.3863,1.0986,1.0986,1.7918,0.0
S1_C0348,3.434,1.0986,3.091,1.9459,0.0,1.7918,2.4849,1.3863,1.0986,1.0986,1.0986,1.3863,2.5649,1.6094,4.0073,0.0,2.0794,1.0986,0.6931,0.0,1.7918,2.6391,0.0,0.6931,2.8904,1.9459,0.6931,0.0,0.6931,0.0
S1_C0349,0.0,0.0,0.0,2.0794,0.0,1.0986,0.6931,0.6931,1.3863,2.8904,3.7612,0.6931,0.0,0.0,1.0986,0.0,4.6052,1.0986,0.6931,0.0,0.0,0.6931,2.1972,1.0986,0.0,1.7918,1.0986,2.3979,0.6931,0.6931
S1_C0350,1.9459,0.0,3.8501,0.6931,0.0,1.6094,4.7449,2.5649,0.6931,1.3863,2.3979,1.7918,3.5264,1.9459,4.5747,0.0,1.9459,0.6931,1.0986,0.0,3.5835,1.3863,1.0986,2.3026,2.9444,1.3863,1.6094,1.0986,1.6094,1.0986
S1_C0351,0.0,0.0,0.0,2.4849,0.0,0.6931,4.4998,1.3863,1.3863,2.6391,4.0943,1.6094,0.6931,0.0,2.0794,0.0,3.6376,1.0986,0.0,0.0,0.0,1.6094,0.6931,2.0794,1.3863,1.3863,1.0986,0.6931,1.3863,0.6931
S1_C0352,1.6094,2.7726,2.4849,0.0,2.3979,1.0986,0.0,1.3863,1.3863,0.6931,0.6931,1.0986,2.6391,1.3863,1.0986,1.6094,0.0,1.7918,0.6931,1.0986,1.9459,0.0,0.6931,1.3863,1.7918,1.6094,2.3979,1.3863,2.0794,1.6094
S1_C0353,1.9459,4.0775,1.0986,4.2767,1.7918,2.0794,0.0,0.0,1.6094,2.3979,0.6931,1.6094,0.6931,1.0986,0.0,1.7918,1.3863,2.8332,2.0794,3.4012,1.0986,0.6931,1.0986,0.6931,1.3863,1.9459,0.0,1.0986,2.7726,0.6931
S1_C0354,0.0,2.5649,3.0445,0.0,3.6636,0.6931,3.091,1.0986,1.6094,0.0,0.6931,1.3863,3.7377,0.6931,1.0986,1.6094,0.0,0.0,1.6094,0.0,1.7918,2.1972,0.6931,1.0986,1.7918,0.0,1.9459,0.6931,0.0,1.6094
S1_C0355,0.0,0.0,3.091,0.0,2.3026,0.0,4.2627,1.7918,1.3863,0.0,0.0,1.3863,3.4965,1.6094,1.3863,1.0986,0.0,0.0,1.3863,0.0,1.9459,1.3863,1.3863,1.3863,1.7918,1.0986,2.5649,1.0986,0.6931,2.1972
S1_C0356,0.0,3.9703,3.4012,1.7918,3.3322,2.3979,0.0,1.7918,2.1972,0.0,0.0,1.6094,3.4012,0.0,0.6931,3.2581,0.0,0.6931,1.0986,0.0,0.6931,1.3863,1.7918,1.0986,1.3863,1.0986,1.6094,0.0,1.6094,2.5649
S1_C0357,0.6931,2.8332,1.3863,1.6094,3.7136,2.5649,1.3863,1.0986,0.6931,0.0,0.6931,0.6931,1.6094,1.0986,1.0986,2.9957,0.6931,0.0,1.9459,1.0986,0.6931,1.6094,2.1972,1.0986,0.6931,0.0,1.0986,2.0794,0.6931,1.7918
S1_C0358,0.0,0.6931,2.7726,0.0,0.6931,0.0,4.8598,0.0,1.0986,0.6931,1.3863,0.6931,2.5649,1.6094,1.6094,0.6931,0.0,0.6931,0.6931,0.0,1.6094,2.3026,0.6931,0.6931,1.6094,1.6094,2.1972,0.0,1.0986,1.0986
S1_C0359,0.6931,5.273,3.6376,0.6931,2.5649,1.6094,0.6931,1.0986,1.0986,0.0,0.0,1.6094,4.9273,1.7918,1.3863,2.5649,0.6931,1.3863,1.0986,1.6094,2.3026,1.3863,1.0986,1.3863,2.1972,1.0986,1.3863,1.7918,2.1972,3.091
S1_C0360,0.0,1.9459,2.9957,0.0,3.2581,1.6094,3.2958,1.3863,1.0986,0.0,0.0,1.3863,4.0775,1.7918,0.6931,2.0794,0.0,0.0,1.0986,0.0,2.3026,1.3863,1.3863,0.6931,0.6931,1.0986,1.6094,1.0986,1.0986,2.3026
S1_C0361,4.0254,0.0,2.8904,1.6094,1.9459,1.3863,3.0445,2.3979,0.6931,1.9459,1.7918,1.7918,2.3979,1.7918,3.6109,1.0986,2.9957,1.6094,1.3863,1.3863,2.7726,2.6391,1.3863,0.0,2.7081,1.9459,0.6931,0.0,1.0986,0.6931
