# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S1_C0502,-1.2028,0.03,2.0979,3.7165,4.8583,-4.646,-2.3313,0.1211,0.3935,0.4412,3.5144,-3.4003,-3.2739,0.8245,1.3084,1.39,0.0008,-4.6006,2.4053,-5.829,-0.3413,-2.8618,0.393,2.3333,0.6553,0.4844,-0.3844,-1.1186,-1.2485,2.6277,-1.1513,1.642,-1.0904,-1.0952,-2.9994,-3.6068,1.2277,-0.3054,-2.4993,2.1833,-3.8405,-0.0906,-0.8158,3.2171,-1.635,1.7716,1.3885,-4.8992,-1.1736,-1.1739,1.1515,-2.4438,0.9854,1.3577,-1.9212,-1.775,4.9575,-0.5063,0.2496,-0.8399,-0.3167,-2.8108,-0.1562,1.5129
S1_C0503,0.0915,1.3474,-1.3841,-2.156,-1.9941,-1.077,3.6805,-0.5823,2.2077,0.2014,0.7388,-1.3135,5.6401,4.5037,-2.648,-3.9515,1.5,0.8113,0.1613,-1.7752,4.5212,-0.3559,8.419,-1.9658,2.1976,-0.2008,3.5135,-1.2897,5.1765,0.7859,8.3471,-1.0696,2.7941,-3.0169,1.5268,1.0044,-0.188,-0.4905,-0.4056,0.4909,-0.5203,-1.1814,3.9859,-4.9597,-4.7737,3.1793,-6.5085,7.1118,-0.1883,-1.2971,1.2225,-0.3448,-1.1974,-4.0035,3.6216,0.9316,-5.5364,0.2886,-1.5087,-3.4442,-4.8126,2.2963,1.9067,-1.7555
S1_C0504,-3.9947,1.67,6.859,-4.8658,2.4104,4.6858,-2.9411,0.377,3.4998,-1.1019,2.5623,-1.3865,6.2869,2.6854,1.3356,3.764,2.6835,7.2879,1.0534,-0.1975,1.9517,5.299,7.8278,-3.8787,-2.7654,5.9716,0.3401,-7.7222,-0.4103,-0.16,10.9992,-2.1651,6.0935,-6.2702,-2.3832,1.172,4.5796,0.8877,2.3165,-3.1103,6.6702,-4.1413,-3.9357,-2.4644,-5.3737,-1.0889,-2.6361,4.0816,-2.5134,0.6813,0.0195,7.0566,-1.3403,-4.0857,8.704,2.0591,-3.9823,-2.1937,-2.4021,-6.4888,0.2994,1.3808,-2.0951,1.998
S1_C0505,-2.9948,0.5849,1.0558,0.4715,3.1223,0.2067,-0.673,-2.0025,0.9463,-1.6512,-0.9345,-2.8097,-5.1108,-0.8352,3.8659,-0.128,-0.7603,-2.8556,1.8603,-1.3238,-2.0613,3.1238,-1.0469,-1.0368,-1.6168,-2.3821,-2.2581,-4.3886,-2.2725,3.6456,-1.5223,0.4711,0.1208,-0.596,-1.9651,-1.3585,2.8806,1.2494,2.2647,2.503,-3.7668,1.7174,-0.4064,2.7639,0.9866,-2.1685,4.6843,-1.8289,-1.491,2.1259,-1.9469,0.7915,-0.008,2.352,-1.8009,-1.114,3.2577,1.334,3.0556,0.6723,-1.3857,-2.9228,-1.1032,0.9026
S1_C0506,0.1902,0.6452,-2.1874,0.9422,-3.7662,-6.0302,0.1998,0.6967,-2.3299,-3.6667,-0.5578,1.5377,-1.7758,1.6172,-1.7443,-4.8086,-2.4403,0.2243,1.1741,4.9789,1.4266,-8.108,-2.7441,0.6112,2.8111,-2.2208,-0.2739,7.893,-2.1078,-0.7657,5.4968,1.0541,-5.3592,2.2094,-0.1507,0.3419,-3.6969,-1.0549,-2.8263,0.5408,-5.0532,-4.4705,-1.5476,1.1648,4.8572,2.6118,-5.6447,1.0377,4.1382,-5.4721,4.2392,-4.959,-2.3242,-0.0696,-2.4561,2.5517,-3.2447,-3.0938,0.8961,-3.2904,1.9773,2.7398,7.2134,0.7714
S1_C0507,-0.6477,2.0245,1.0781,-0.2572,1.3916,3.1065,1.0087,-0.7428,-1.006,0.4885,-1.6823,1.6617,-4.4469,-1.2672,-0.6779,-0.1015,-1.1406,0.0191,1.343,-2.0459,0.5087,2.1284,-1.2724,-1.5923,0.8174,0.7917,-1.4961,-5.7886,-0.6442,2.4662,-5.2217,-3.459,1.6292,1.4013,-2.0723,0.1874,-1.2309,2.9699,1.5539,4.3016,-1.94,3.5955,-0.5371,3.2375,1.7735,1.155,3.4678,-1.8634,1.0201,3.3426,-1.3976,-0.2778,-1.1843,-0.0272,-1.4519,-2.2013,1.1394,1.1293,-0.1782,-0.7326,-2.6971,-2.1567,1.66,0.9012
S1_C0508,-0.7948,0.7424,-1.6687,4.2476,1.2311,-6.8046,-0.7596,-1.2395,-2.1717,-0.1505,1.9737,-2.9834,-6.0061,1.7628,2.3422,2.7506,-0.9962,-6.065,4.2203,-3.9046,-0.1992,-4.9674,-0.6951,1.9033,1.9171,-1.5233,-2.7964,4.4374,-3.7512,4.352,0.15,2.1519,-2.8518,-1.8849,-1.0417,-3.0141,-1.858,0.4213,-1.6739,3.7648,-8.4935,-2.4266,-0.8937,4.2894,2.1988,2.5683,0.4622,-6.6088,-0.0041,-2.552,3.9352,-4.6647,1.9891,3.2307,-3.2425,-1.4743,5.4778,-0.4667,3.1371,-0.0862,-3.1834,-0.3354,-1.1738,2.6371
S1_C0509,-1.5992,-1.8129,-2.7968,-1.2148,-0.7524,0.9628,2.5411,-0.2859,1.5058,0.3316,-1.0373,0.7853,2.4015,-4.0086,-0.8509,2.8726,0.6111,-1.0414,-7.2861,1.1348,-3.9835,4.0558,-3.9657,2.9926,-2.449,-0.7898,0.6444,0.5008,1.0273,-4.8264,-5.3479,-0.9132,0.4703,2.1364,1.5297,-1.7096,-1.3054,4.3408,3.7849,-2.0666,6.6295,1.0461,-0.0182,1.5328,3.6038,-0.7614,6.6549,-3.1806,-0.2975,3.521,-3.9186,0.7949,-2.4412,3.8808,-1.5782,-2.9644,1.9597,4.5458,-0.0463,6.6704,2.7134,-0.9505,-3.511,-1.58
S1_C0510,0.8356,0.1572,6.8296,1.4592,3.2064,2.7245,-3.9877,3.9504,2.6847,-1.7075,-2.2314,1.3242,-1.9762,0.9204,0.5383,2.576,0.7493,3.5057,-0.8314,0.4659,-1.4356,6.3891,0.0545,1.672,-2.5509,5.4579,-3.623,-3.1494,-2.1677,-0.0201,0.7082,-1.7136,3.955,-1.5799,-6.4337,-1.5363,5.5106,-2.4161,1.0184,-4.8105,4.3618,0.4684,-2.0048,1.1035,-5.6695,-2.2373,-2.0341,2.336,0.5844,0.2078,-1.104,2.7465,5.9632,-1.3847,3.3523,5.9273,0.8288,1.008,-2.0346,-5.2842,1.5249,-6.0673,-0.2557,1.7429
S1_C0511,0.6777,0.9478,-1.1544,-5.7807,-2.1233,0.5513,1.8772,0.9318,2.1329,1.847,4.9322,-2.5098,5.079,5.9027,-1.9879,-0.8618,1.2724,0.919,2.1505,-3.0575,4.1872,0.2774,7.2018,-2.4603,0.4829,-1.5547,1.8297,-3.6975,4.8993,3.8157,8.0777,-2.527,1.9628,-4.4593,0.948,2.1766,-0.0323,0.7203,0.8039,0.8035,0.9033,-1.331,4.4419,-4.1909,-3.226,3.4418,-6.0748,9.2513,-0.9505,0.045,2.9826,2.2563,-0.3918,-4.2682,6.3622,-1.4976,-7.3662,-0.5792,-2.5855,-4.1937,-3.5495,2.9716,-0.712,-2.6054
S1_C0512,1.1849,-0.0547,-0.8175,0.1201,-1.6737,-0.668,1.2518,0.4599,0.0528,-0.6276,1.4275,-0.0345,4.6425,5.1867,-2.311,-4.4906,-0.4222,0.4554,2.422,-1.2911,2.6982,-2.9238,6.1187,-2.087,1.5706,-1.7311,1.7518,0.8693,5.1519,0.9324,4.3878,-0.1541,-0.6309,-2.1884,1.199,1.9408,0.7269,-1.3135,0.4378,-2.0144,0.3514,3.0224,2.1546,-3.4386,-3.7638,1.9259,-10.0984,5.0887,0.0617,-0.2352,1.6654,1.3856,1.4238,-3.5758,0.1219,2.022,-5.559,-1.1739,-2.1605,-1.7687,-2.1733,1.6274,2.2364,-2.1323
S1_C0513,0.0185,1.8315,-2.4039,-2.3954,-3.0095,-4.2058,1.0947,-0.5338,1.6183,-1.3981,2.6308,-0.0907,5.1399,4.384,-1.519,-2.9992,-0.3884,-3.0509,2.869,-0.9137,2.5869,-6.2662,2.6804,-0.4212,-0.3636,-4.1724,2.7204,3.8231,-0.346,1.5522,7.7825,0.7251,-4.3267,-1.2796,1.2359,0.6188,-0.657,0.6706,-3.5677,0.6901,-4.3483,-3.4236,1.3723,-1.2783,2.6769,4.7379,-5.7345,3.3894,-0.5725,-4.9103,2.4422,-1.1357,-2.358,-1.5855,-0.6019,0.5855,-3.7455,-0.4641,0.9185,-0.7456,-2.1709,5.3404,2.0959,0.2633
S1_C0514,-2.3109,0.668,5.445,-3.4131,6.4014,0.403,-0.6715,-0.0448,2.4952,0.8037,3.2575,-1.816,-2.4758,3.3572,-2.2822,7.0998,3.4991,-2.111,-2.7688,-3.8923,0.9768,1.6839,0.4058,-2.0527,-2.067,6.3801,0.3478,-5.5701,-0.9203,4.3092,3.3933,-2.3636,3.9844,-4.8416,-6.1165,-0.9178,4.6933,1.2545,0.845,0.1763,2.5679,-6.3962,1.4013,2.9794,-0.1688,1.9311,4.5211,6.2948,-4.8784,2.292,-3.5811,3.9086,-1.0173,-2.8903,3.8871,-3.744,-1.6254,3.306,-4.0934,-2.9301,-1.8026,-0.1714,-4.5707,-3.1799
S1_C0515,0.0742,1.506,-0.9615,0.7178,-4.379,-4.4713,0.5391,0.1158,-3.8782,-3.7554,-0.1968,1.7713,-2.7562,1.6249,-2.9087,-4.2659,-2.5391,-1.0786,2.1399,2.9783,2.7169,-4.9159,-3.8387,0.5285,1.7945,-4.3736,0.4224,7.4093,-3.5724,0.3722,6.0316,1.6033,-3.7886,2.0126,0.2822,0.2278,-5.3152,-1.6849,-2.6083,1.0883,-6.7284,-2.257,-1.8065,1.3658,2.8824,1.4111,-4.3918,0.7167,4.3403,-6.2385,2.7267,-3.5842,-2.2606,1.3548,-3.9362,2.6033,0.0543,-3.1977,1.7408,0.7205,0.8836,2.5168,8.9582,1.1239
S1_C0516,-2.3288,-2.8481,-3.9229,-1.1747,0.3245,4.3232,3.7039,1.4827,2.3143,2.9092,-4.8835,3.999,-1.873,-0.3151,-1.2569,0.1859,-0.9785,0.3084,-6.5663,3.965,-3.648,4.4953,-4.6262,2.2181,-0.5023,1.0461,0.4204,-0.2334,1.1592,-4.0129,-7.3401,-3.7818,1.1304,3.006,2.2595,0.6591,1.9607,-0.8403,3.8715,-2.5999,7.4301,1.0284,2.7725,0.1423,3.0084,-1.1596,5.7159,0.6878,-2.0737,6.2945,-4.8927,-2.0397,-1.7063,-0.9583,-2.2138,-1.5644,0.4588,4.2752,-0.6848,7.2813,2.5477,-0.0642,-3.7752,-5.0372
S1_C0517,-0.8933,-0.1644,7.0215,-3.1612,7.1521,3.5571,0.5117,-0.0222,3.5888,1.5753,3.2317,0.7218,-1.2782,3.5523,-1.769,5.4415,2.4658,-1.7611,-1.046,-5.3518,-0.3682,1.4204,1.198,-3.3886,-1.9895,6.0988,1.9014,-6.426,0.835,4.2974,4.0746,-3.6708,3.6556,-2.9196,-7.4619,-1.0867,3.8498,2.281,0.444,-2.7234,1.6398,-6.1988,0.6265,2.3417,-1.3746,1.6273,3.616,5.8669,-6.1652,-0.7875,-1.1389,2.6535,-4.2861,-3.3563,5.7507,-3.4909,-1.2759,2.9281,-2.2794,-3.716,0.2564,0.2322,-3.9334,-2.7983
S1_C0518,2.1114,-0.7568,0.1815,3.4676,0.0652,-8.8478,1.7684,0.0201,1.3286,1.6405,2.9306,-2.7045,-1.5912,3.6358,0.9244,2.2524,-0.2497,-3.9492,1.6314,-4.1119,-0.2445,-4.0787,3.2113,1.733,1.0522,-1.4049,1.7685,3.505,-1.0443,1.7569,-0.6216,2.1288,-2.2864,-2.053,-0.9948,-4.0763,1.1423,0.2784,-0.8535,-1.0104,-3.1777,-1.7632,1.4342,-0.8546,-3.5666,4.0137,-6.2515,-1.8131,-0.8264,-2.1149,0.5614,-4.5891,1.8057,-1.3571,-0.4229,0.7594,-1.2684,0.271,0.768,-0.8757,-3.357,-0.5145,-2.5912,-0.4847
S1_C0519,-0.253,-2.882,-2.8767,2.1142,-1.8291,2.9419,3.4765,5.302,-0.2151,3.4506,-6.9342,4.5803,-2.1433,-0.1771,-2.5168,0.9645,2.24,0.0093,-7.7559,3.518,-3.8742,4.9296,-3.0385,1.3198,-0.8917,0.0015,-0.7136,-2.6743,0.1963,-2.8773,-9.2946,-6.9769,0.7298,1.4359,0.5457,0.2263,1.1998,-1.5718,1.1699,-1.4686,3.7624,4.388,6.406,-0.9751,3.2416,0.3064,2.0988,2.3773,0.2444,6.8163,-5.8142,-1.9084,0.3242,-3.0864,-1.9595,-1.1373,-1.3619,2.2795,-4.8593,5.0321,0.9989,-3.2964,-2.8027,-7.6386
S1_C0520,-4.3415,-0.8326,-7.5994,-2.8166,-3.3323,6.8134,0.914,-5.5174,-3.1366,2.9252,-0.6127,1.9406,5.4771,-6.2567,2.993,-0.077,0.9037,-0.8017,-4.1353,2.9161,-2.7172,-3.4503,-5.5744,0.8705,0.9491,-3.8568,1.3072,1.1459,-0.4994,-4.822,-7.562,0.1302,-3.1723,3.2466,4.9937,0.4796,-5.4459,1.3207,1.6498,0.6456,3.471,1.2621,-2.8516,-2.3538,7.773,-2.6816,7.8867,-9.4218,-1.032,1.1108,-4.1259,2.9069,-6.4571,4.4067,-3.7344,-6.9508,2.1647,-0.4733,4.3465,10.1558,0.766,4.4503,0.8507,1.2568
S1_C0521,-0.2222,0.6732,1.8105,-6.6362,-2.7776,3.3107,2.9593,0.7516,2.0307,0.7715,6.2038,-0.952,8.0572,6.2943,-0.4863,-1.7322,-0.201,3.8683,-0.2945,-2.1567,6.7646,0.2845,13.4138,-4.2362,4.2036,2.5458,3.2624,-7.4037,6.2359,2.3864,14.468,-2.7945,3.5552,-6.6823,-0.2001,3.0037,3.1234,2.0256,3.9917,-0.9824,3.5845,-2.7698,3.5716,-5.7552,-7.5835,4.401,-6.3371,11.7392,-1.3484,-0.4912,2.8131,5.7953,-3.8262,-6.2437,10.9773,1.0856,-11.8199,-1.0354,-4.4631,-7.0828,-2.957,4.6308,-2.0934,-0.7119
S1_C0522,-0.2426,0.7542,1.5196,-3.9691,-4.1958,0.1766,0.8196,0.8021,2.8378,1.5773,6.3199,-1.2531,10.0216,5.0729,-1.9253,-3.7839,-0.3207,3.4523,0.0053,-1.8141,3.5232,0.0149,8.2634,-3.1236,2.0394,1.2703,3.4941,-1.6717,5.1255,-1.5434,13.0614,-4.4075,1.6029,-5.3247,-0.5809,4.0213,2.7749,1.4832,-0.853,0.3826,2.8156,-5.7335,1.2327,-2.9333,-5.0327,3.2877,-8.8648,7.5986,-1.8025,-3.0133,2.8906,4.0646,-3.8558,-5.9161,7.8653,0.8675,-9.2752,-2.463,-2.7764,-5.4181,-4.6383,6.9105,0.1902,-2.3057
S1_C0523,0.6057,-0.1974,0.7249,2.2165,0.9148,-4.7322,-0.4322,-3.5561,-1.5918,-0.1504,2.1811,-3.2439,-4.3608,-0.3396,2.1929,0.2805,-0.3376,-6.8664,3.7956,-3.2277,-0.4495,-6.1217,-1.726,1.8849,-0.5525,-3.8994,-0.8066,1.2466,-1.5931,5.0005,0.1713,3.009,-4.4807,-0.2952,-0.5975,-2.59,-0.7614,1.1078,-1.6413,1.0698,-8.7168,-1.5339,-1.6517,3.1275,4.9093,-0.0952,3.0044,-4.2726,1.7709,-2.8314,2.4041,-3.5366,1.0061,4.1937,-3.6022,-1.9816,5.1451,-2.1664,0.9854,-0.1209,-0.6468,0.2124,1.8633,1.8914
S1_C0524,-0.6122,0.5579,3.6155,-4.4023,4.0823,0.3552,1.31,0.4988,3.7495,0.7771,2.6987,-0.2228,-2.712,1.289,-1.8146,4.6776,3.9709,-0.6726,-1.7634,-5.1534,2.586,-0.3792,-0.098,-2.4012,-2.168,2.8112,2.7072,-6.2755,-1.362,5.2322,3.037,-2.2664,3.8101,-3.6041,-5.1462,-0.3071,3.2184,1.9551,-1.1475,-0.1821,0.4473,-5.4913,1.3254,3.0099,-0.1889,1.9945,6.3977,5.1972,-4.4705,0.2598,-2.6229,1.4053,-2.2803,-2.912,3.9933,-3.2938,-0.716,3.0728,-2.8648,-2.864,-0.524,1.9709,-2.5554,-1.612
S1_C0525,1.6386,-1.4676,2.2006,1.9068,2.9814,2.9708,-1.0235,4.0638,2.9123,4.0297,-2.7502,2.3269,-4.6129,0.2696,-2.8506,3.679,5.3422,-2.82,-3.2685,-3.6882,-1.593,1.369,-2.8681,-3.1498,1.3145,4.7595,-1.7399,-5.8479,0.7106,3.1766,-9.0492,-6.4232,3.3046,1.958,-2.4416,-0.1597,3.8369,-2.4096,-0.6368,-1.3503,4.3938,2.9843,5.1345,1.9848,0.4288,1.9652,5.3633,3.0925,-4.4332,7.2112,-7.8859,-0.0493,2.6614,-2.2958,0.4533,-2.5282,-0.1237,2.4083,-2.4905,-0.2202,-2.2682,-2.6915,-3.9309,-5.612
S1_C0526,-3.0781,-2.2384,-3.9986,-0.9309,-0.2487,1.52,2.0828,1.761,0.6681,2.6713,-4.9341,3.1698,-0.3573,-0.2266,-2.3307,0.4191,0.0734,-1.294,-7.8197,2.0677,-3.6726,3.9792,-3.4472,1.0189,-2.4759,-1.1089,0.5086,-2.0889,0.961,-3.0844,-5.8275,-6.3855,0.1266,2.2421,-1.0533,0.1222,3.1677,-0.4832,0.9999,-0.853,5.4892,1.4948,3.5689,0.1203,2.2763,0.918,4.5077,-0.3663,-0.9743,4.1543,-5.2935,0.3898,-1.1255,-2.2497,0.0265,-1.0538,0.6332,2.2743,-1.6785,6.43,-0.1926,4.1771,-3.3475,-3.3438
S1_C0527,-0.7319,-1.0337,10.1724,-2.8969,7.6853,1.3894,-3.1791,0.4765,4.5176,-0.17,2.8005,-0.6162,-0.3138,3.5765,2.4982,6.8799,2.4814,4.6007,-0.514,-3.2111,-0.2266,6.9784,3.0201,-1.535,-7.7913,7.9258,-2.3622,-5.7011,-0.6433,2.5367,5.5924,-2.1098,4.5006,-6.018,-5.6276,-0.218,5.3997,1.3845,3.5909,-3.961,3.2484,-5.358,-3.6239,3.7112,-4.6209,-1.4331,2.7641,5.6463,-3.9327,-0.9027,-0.7529,4.2905,1.0721,-1.3091,8.7726,2.9194,1.703,1.7291,0.472,-6.1697,4.5145,-0.4648,-5.1952,3.9367
S1_C0528,-2.36,-2.1868,-0.6331,3.013,2.8022,-3.2397,0.6104,0.7721,2.7775,-2.1996,2.5458,-3.6731,0.3344,0.0958,2.1239,3.8803,-0.057,-3.7561,-1.3287,0.4329,-7.0727,1.109,0.6982,4.5132,-2.8554,1.4236,-1.3,4.311,-0.3328,-2.1341,-3.7778,4.1862,-1.4345,-1.8863,0.2155,-4.7426,-0.9158,3.0481,0.7085,-1.0686,0.4965,-2.4763,-1.2292,2.0632,0.0783,-3.3514,4.838,-3.1528,-0.2897,1.3966,0.3071,-1.1204,1.7335,5.095,-2.2002,1.0306,7.0134,5.5616,2.6402,3.3624,1.4523,-3.0195,-6.2481,1.5563
S1_C0529,0.1676,0.9259,2.5542,-6.057,-3.7013,3.6078,0.1443,0.1859,4.2532,0.9097,7.0356,0.7381,7.7587,6.1735,-1.6426,-1.8993,0.6748,6.4179,0.0921,-1.9854,6.2453,1.2632,13.6808,-3.6075,2.5965,4.8142,3.9182,-7.7438,3.8462,-1.0023,15.274,-4.0098,4.3093,-5.9051,-1.8419,2.9601,2.0617,1.8882,0.9484,-3.0568,6.4051,-4.1257,0.6496,-6.6866,-6.8245,5.0446,-9.7411,10.6286,-0.7419,-3.1993,2.0533,7.224,-3.2513,-7.5473,11.4902,2.4844,-12.1646,-1.3996,-1.7665,-5.4593,-2.5737,7.8498,0.1287,-1.8545
S1_C0530,-0.6962,1.1961,0.4989,4.437,0.7671,-6.5054,-1.4559,-0.1448,0.9131,-0.0491,3.2098,-3.8165,-3.946,1.3664,2.2431,3.2909,-0.4517,-5.1542,1.8904,-5.6039,-0.5572,-5.6573,-0.2763,3.5094,-0.4252,-1.278,0.3736,3.4544,-3.3479,3.2997,-0.2983,2.2179,-2.9143,-1.3254,-2.1827,-1.6014,1.6788,1.5035,-1.1475,2.4982,-6.3397,-0.4496,0.6254,2.9051,-1.9767,0.9056,1.0407,-6.7944,-1.5573,-0.5119,3.4967,-5.2945,2.4785,3.0177,-2.9516,-0.3574,3.6288,-0.346,2.7137,0.2039,-3.546,0.0008,-0.7529,-0.1714
S1_C0531,-2.4657,2.0915,-1.8216,-1.0393,-1.946,1.4009,0.5915,-4.0926,-3.6394,-0.2659,0.881,0.466,3.0172,-3.8982,0.2654,-2.1644,-1.6464,1.116,2.3276,3.1623,-0.3349,-2.0933,-2.3908,-1.6811,0.5385,-1.5994,-0.5748,3.006,-1.4351,-2.3302,-3.1925,3.7546,-0.4463,1.5231,4.1011,2.0845,-3.4269,0.3337,0.1779,1.9292,-1.4,2.8056,-3.8698,-0.2791,4.1693,-3.2703,2.5062,-4.8969,2.6551,-0.9125,1.624,4.2158,-1.4664,2.8446,-3.1157,-3.1538,3.3892,-1.2376,3.7813,5.4693,1.5438,2.8649,1.9779,3.0126
S1_C0532,2.8379,-0.4379,0.5851,3.2208,-2.6318,2.2537,1.517,2.7372,-0.5466,-1.835,-6.8638,3.6255,-4.1756,-2.5365,-3.5291,-4.6502,-0.01,1.2068,-0.0369,6.753,-4.3159,4.5038,-4.6725,0.8819,1.5102,-0.211,-1.9225,4.1367,-0.0874,-3.8446,-8.6711,-1.7536,0.2718,5.0292,3.8216,1.6732,-1.5633,-3.8024,-0.1861,0.1927,2.5092,8.1313,2.8572,-0.6496,0.4051,-3.3641,0.1876,0.1878,2.8206,4.2145,-0.8167,-2.5792,4.026,0.2212,-4.0446,3.0343,2.036,1.221,-3.6828,1.102,1.0298,-3.5433,2.0311,0.4754
S1_C0533,0.5729,1.5594,6.5106,-6.4302,-1.0388,3.6857,-0.4646,2.9613,3.2669,-1.3243,5.1884,0.0774,9.9729,6.0843,2.5642,-0.4354,1.2047,7.8269,2.2167,-0.6555,4.8067,6.268,12.2899,-4.1196,-0.1559,5.3315,2.3967,-7.9264,5.1048,-1.8215,14.93,-2.2936,6.1298,-3.705,-1.782,2.6126,2.666,1.6323,3.2542,-1.1844,9.7245,-3.9658,-1.1312,-7.1357,-8.5193,0.255,-7.3922,8.5594,-1.0841,0.3336,1.405,10.1206,-1.5787,-7.7324,12.5679,2.7741,-9.2591,-1.4497,-3.0696,-6.2142,-2.1667,5.9989,-2.0379,0.2308
S1_C0534,-1.9992,-2.7142,-1.0766,0.4597,3.0132,0.4228,1.4154,-1.0836,1.4806,-3.6296,1.003,-1.9547,1.9799,-3.8697,2.6856,2.7905,-0.0882,-0.4957,-5.1727,0.9864,-6.3683,4.1435,-3.6899,4.3684,-5.3199,0.5637,-1.4674,2.9525,0.6502,-6.0746,-6.7343,3.5473,-0.6874,0.192,1.5133,-2.2664,-3.1831,3.1967,1.9332,-2.5881,4.5691,0.3978,-3.4269,2.5642,1.3833,-5.0439,6.8964,-5.0965,-0.8478,2.4159,-0.8127,1.1862,-1.2956,6.0405,-1.8691,-0.2068,6.4668,4.0713,4.2056,3.9208,3.9632,-1.3729,-6.2808,-0.3128
S1_C0535,-2.819,-3.1966,-1.3025,-0.7493,2.5417,-2.0956,-1.178,-4.3784,-2.257,1.505,0.1309,0.4597,-2.3521,-2.8525,-2.1495,0.294,2.4173,-2.9556,1.4742,-1.2464,-2.2012,-2.345,-4.8537,0.0195,-1.0752,-2.2448,-1.3218,5.2267,2.2382,-0.6573,-8.9638,4.7653,-1.3259,0.4288,2.0271,-0.4862,-2.302,0.1548,0.4441,2.2245,-3.6635,-0.4554,-1.8465,2.329,3.8275,-2.5978,6.0828,-5.7375,-3.379,1.2736,-1.6109,-1.3877,1.6376,4.6475,-9.0807,-3.9297,6.0554,1.8854,2.6394,4.6361,2.6296,-1.9694,-1.6337,0.2178
S1_C0536,-0.5848,2.2233,-0.5415,0.185,-5.3621,-5.254,0.6482,-0.3811,-4.5367,-3.3959,-1.4433,0.5966,-3.0151,0.2042,-2.3255,-6.4586,-1.9129,0.2646,4.0053,5.5271,2.7447,-6.788,-4.1645,0.1317,2.3456,-3.2282,-0.4011,6.5957,-2.1689,0.7237,4.17,0.4925,-2.5429,2.663,1.5309,1.0418,-3.9871,-1.9537,-3.4683,0.1284,-6.0952,-1.6115,-1.6344,3.0966,1.4119,1.4201,-4.774,2.0881,4.4587,-4.8809,4.2736,-2.5142,-3.1747,1.5098,-2.1691,2.3593,-1.9983,-3.4469,-1.0769,-2.2707,2.3162,3.9825,7.3355,1.0569
S1_C0537,-0.9321,0.253,-4.1152,1.6834,4.0845,0.0924,-0.8693,-2.3483,-1.8561,0.6071,-1.2952,0.0571,-1.841,-3.7657,-2.2549,3.7484,0.9087,-4.1764,-0.0828,-1.842,-2.328,-3.3742,-4.8657,0.6529,-2.8598,-4.0502,0.5784,4.0121,0.7647,0.5198,-8.1956,3.6416,-3.2049,1.0776,2.5532,-2.7373,-2.694,-1.2105,1.5601,1.1691,-2.9575,1.2539,-0.6982,2.9569,5.0361,-3.2686,6.6799,-5.9482,-2.8101,1.1168,-2.621,0.0344,-0.8385,4.2541,-7.3357,-4.5183,6.6562,2.6642,2.2719,4.7706,1.2496,-1.3751,-0.9346,1.7043
S1_C0538,1.6038,1.5439,0.264,-4.0004,-4.4193,2.7617,3.1568,1.1408,2.0905,1.1434,6.4874,-1.6559,7.3708,5.4179,-0.2154,-1.9208,-0.1994,2.932,0.892,-2.939,4.6048,-0.2282,11.0211,-4.2737,5.1817,1.8008,4.4547,-6.2519,6.2662,0.1179,13.6097,-1.802,3.933,-4.3577,0.1171,3.3242,1.113,4.2408,3.3446,1.7765,1.3282,-4.2184,5.1243,-3.8336,-5.0874,2.8209,-7.1477,10.2832,-0.6991,-0.116,3.4638,3.773,-2.5684,-7.3497,8.1296,2.1564,-10.4691,0.5143,-2.593,-3.0666,-5.4397,4.0187,-0.1911,-3.0286
S1_C0539,-0.3938,2.358,5.9479,-5.2308,3.7269,5.3044,-2.6718,0.6186,3.1843,0.193,4.0288,-3.0516,4.8444,3.6138,3.8661,0.9878,0.8842,7.9867,0.3937,-1.3085,4.3837,4.5752,8.8608,-1.2147,-1.663,6.0957,-0.5362,-9.0199,2.0777,1.7295,10.028,-1.2199,4.1894,-5.0813,-1.6154,-0.4364,5.4357,1.4175,1.7909,-1.8356,5.4771,-2.1411,-1.7404,-2.7048,-4.355,-2.422,-2.7974,3.6779,-2.9439,-0.5254,1.8311,6.813,-1.1707,-3.018,9.7023,1.8946,-4.0869,1.4085,0.6129,-5.3339,-1.0779,-0.1041,-4.3071,2.7647
