# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S2_C0501,-2.8724,3.3884,-0.1583,-0.2008,-0.2058,4.0677,-2.695,-2.6068,-1.7928,2.6769,4.5094,-3.0596,-1.0042,-3.623,5.1604,2.0145,-1.2927,-2.6719,3.7202,-2.9682,5.1424,-0.7355,2.9132,0.0782,3.8732,-1.9933,1.5977,-9.7626,-6.0433,3.5051,1.2615,0.1303,1.7708,0.6935,0.4305,0.4572,0.7267,2.1057,-0.5949,7.5712,-4.0366,3.0703,-1.017,-2.8798,-0.0939,-0.7516,3.2753,-6.1453,1.845,2.9959,1.1439,3.863,-2.376,0.8695,0.3,-3.7487,-0.7855,-2.7434,0.8594,-3.3841,-7.9684,1.1483,-2.0349,2.9771
S2_C0502,0.8311,0.6871,4.1638,1.2277,-1.6519,-1.8341,1.57,0.0975,1.3239,-5.1253,4.3589,-2.1157,-0.0611,1.3305,1.9247,2.4239,-0.6024,2.4718,1.0066,0.7161,-1.8011,5.2997,2.7582,2.9095,-1.3027,3.2791,-3.0731,2.3511,-1.7719,-3.3254,4.9998,2.8633,1.3258,-0.8561,0.3311,-1.3579,-0.3788,2.7824,1.861,-0.6581,3.2568,-2.5395,-2.606,-0.4502,-6.0181,0.5436,-2.9503,1.6986,4.1112,-1.2692,3.8331,-0.6478,0.4609,2.2631,2.2218,5.1841,-0.0256,0.1054,-0.2803,-5.0956,-1.9846,-1.2104,0.3997,1.7598
S2_C0503,-0.4302,-0.3498,-3.0183,4.1825,-2.1931,-2.8244,0.142,-0.6655,-0.6879,3.6381,-2.1324,2.2042,0.3196,-3.3403,0.0672,0.8382,-0.0475,0.3264,-4.0885,2.0902,-2.2372,-4.5765,-4.9753,3.3274,0.0833,0.3829,1.7777,8.2508,-0.8747,-4.1244,-7.6994,0.7383,-2.3123,4.9106,1.9612,-0.3582,-2.6024,-0.187,-1.8709,-3.441,5.0071,-1.2977,-2.1719,-1.5624,0.9965,0.0249,-0.8279,-6.4677,0.1812,-1.1621,-2.7614,-0.7962,1.8658,1.5069,-3.1923,-0.6085,0.5391,-0.6592,1.9672,4.6515,1.1314,0.9117,-1.7357,-0.8326
S2_C0504,0.5735,-1.6335,-2.2288,-1.8399,1.0005,1.3381,-1.6182,-2.0403,1.4529,3.9454,0.1591,1.3098,6.0046,-3.6825,-0.3271,1.8963,2.965,4.2759,-5.5581,2.3264,-2.0436,0.0451,-0.6289,-2.6259,-3.2522,3.0078,1.2627,3.6676,3.3572,-6.268,-4.1374,-0.3292,1.9072,0.3287,-0.1132,-0.6053,0.2033,-1.1593,0.0063,-6.9921,11.5385,-1.1597,-4.8065,-3.0333,-0.1665,-0.3513,-1.0195,-5.1546,-4.9739,-0.6257,-4.1729,4.5105,-0.6317,0.7366,3.6981,-0.2885,1.2916,3.3171,2.9389,5.2776,4.8468,2.929,-6.5078,-0.9196
S2_C0505,-0.6053,1.9145,2.7625,2.6408,-3.3367,0.2139,0.2045,-1.0652,0.2348,-2.4854,6.2331,-4.3481,0.7385,0.3497,3.8713,0.9055,-2.2405,0.5799,2.4841,0.7292,4.5182,1.7269,4.8714,2.6528,1.4431,1.9838,-0.8585,-3.7414,-2.8277,-1.4474,4.8728,2.8095,0.3579,0.0946,0.0818,-0.7728,-1.13,4.0729,1.7259,3.2759,0.3943,0.9874,-3.9799,-0.1848,-3.8908,-1.0712,-0.4596,-1.0954,3.7819,0.2943,4.1511,4.3101,0.7152,0.467,3.1584,1.3564,0.2261,-1.9624,-0.4422,-4.1836,-4.3401,-0.3057,0.3483,2.1456
S2_C0506,1.1288,-1.9587,0.6705,-0.9386,0.3559,0.9528,-0.1045,1.9375,-0.5645,-1.9658,0.1953,0.4602,3.7458,-2.4268,-1.9311,3.0966,0.171,2.5434,-1.1358,4.43,-4.8665,4.08,-3.188,1.7453,-2.5676,3.1159,0.8331,4.709,2.2153,-4.2106,-3.6355,3.0489,-0.4825,-0.4931,1.1373,1.8768,-2.0732,-1.4292,2.0295,-4.2524,5.7654,1.2623,-3.286,-1.35,-2.2981,-4.0212,1.0512,0.2721,1.4811,2.8555,-0.2345,1.4227,2.4749,2.9166,-0.6217,0.9268,0.8696,2.7313,-0.2908,0.3207,4.1537,-1.6711,-1.6529,0.7916
S2_C0507,-1.2987,-0.3756,0.7513,3.928,0.7251,-1.5178,-2.292,-3.0181,-0.5453,2.1604,2.5828,-3.1032,-5.8228,-1.4952,5.8969,3.7909,-0.465,-1.3329,-1.3587,-3.7492,-0.0009,-2.5174,-1.544,2.0723,1.7045,0.8885,-0.0169,-3.896,-4.1586,2.659,-4.9292,0.2728,0.1627,1.3031,-2.1388,-2.9509,1.0435,1.1103,0.0377,4.6238,-1.1648,-1.1526,-1.5946,1.0614,0.9563,2.4404,3.3069,-5.6264,0.111,3.5855,-0.2914,-0.3172,0.6709,2.0988,-1.278,-4.3642,3.5078,1.1216,2.1935,-2.7333,-4.6964,-0.0337,-0.617,1.2026
S2_C0508,0.063,-0.7352,-3.7521,4.5737,-2.9806,-4.207,0.9933,-0.9899,-1.6649,2.3263,-0.4732,2.8593,1.0516,-3.6572,1.7972,2.8957,-0.1199,-1.6432,-3.127,2.5785,-1.9397,-3.066,-5.9053,1.8943,0.7308,-1.2866,0.5837,8.9054,-2.1925,-2.9611,-7.4283,1.7854,-1.4648,6.4961,-0.2399,-2.1452,-2.2169,-1.1607,-1.6434,-2.369,4.7655,-0.4199,-3.8891,-0.3362,1.9019,0.4675,-0.3998,-8.9425,0.2371,-0.1618,-2.1333,-1.1754,4.0005,1.5526,-3.574,-1.787,1.834,-0.377,2.5729,5.1203,1.2757,1.2111,-2.4558,1.7686
S2_C0509,1.1675,-0.5499,4.8023,-2.0923,5.7327,0.1074,-4.7147,-2.7905,-1.6131,-1.936,5.0711,-2.5665,3.684,-3.9737,-0.3749,2.786,3.7703,4.2745,1.4503,-2.5044,-2.5248,1.5261,0.1275,-1.4549,-4.5441,4.798,-1.5387,3.7413,-0.601,-2.0614,-0.6348,5.8199,1.6286,1.0042,1.6923,1.0919,-1.573,-0.717,0.1008,-2.623,4.5792,-1.8381,-7.3931,-2.265,-3.6986,-5.191,-0.8354,-5.3021,-1.9109,-4.4574,0.429,5.4376,4.7615,3.6847,1.4573,-0.4586,2.4789,0.6508,3.7652,-0.784,4.4011,-1.5436,-2.1274,3.9754
S2_C0510,0.0358,-1.8262,1.8508,-0.615,3.7451,5.296,-1.627,1.0543,5.0557,4.1135,-3.6466,0.3001,-2.8706,3.1429,1.5777,0.4997,2.8298,-1.9947,1.0586,-5.1497,3.1689,4.2223,4.4414,-3.9444,-0.2528,-1.6132,-0.3009,-9.1649,2.4065,6.8056,0.1653,-4.3952,3.0743,-3.4685,-2.9296,0.8674,7.4069,-2.1666,1.1793,-1.298,-2.3043,5.9121,5.026,0.5305,-2.6786,1.5571,-1.0885,4.0772,-6.05,1.9044,-4.1174,-0.7779,1.4382,-4.6159,3.1886,-0.3759,-1.4507,-1.2253,-4.1276,-1.8219,-2.0745,-3.708,-2.7667,-3.8809
S2_C0511,-1.5958,-2.7004,-5.6226,-4.7456,-3.6314,7.877,2.9709,0.0008,0.2635,1.3797,-3.5136,1.4027,2.1512,0.6576,-1.6713,-4.4798,-1.9501,1.7484,-0.6298,2.9834,1.9575,0.4033,0.2712,-2.195,1.1512,-2.9839,2.658,-5.6805,2.8311,0.1582,1.362,-4.8893,-0.2023,1.4462,5.6844,4.6775,-0.8667,0.6804,3.924,2.7332,0.3261,2.6242,5.7046,-3.6788,6.8364,1.6789,3.4352,5.2732,1.3693,2.2194,-1.8999,3.5006,-5.8057,-2.4716,-1.658,-2.8893,-5.6666,0.9014,-3.6443,3.9395,-1.4879,4.3183,2.1108,-4.5499
S2_C0512,0.9642,0.4632,5.7498,-1.4285,4.6706,-1.6273,-4.3526,-5.8383,-1.8315,-3.4882,7.095,-4.147,3.6933,-3.7308,1.4724,1.8507,0.7893,4.7232,3.9079,0.019,-1.6359,0.8509,0.964,-0.4288,-4.2181,2.4212,-2.0873,5.8239,-1.6814,-1.9785,3.3069,9.1823,1.3282,2.2562,2.3238,0.1687,-1.942,0.3983,-2.2243,-2.8461,1.7939,-3.3764,-7.1429,-1.6492,-5.4636,-6.3718,-1.2051,-5.5902,-1.1013,-3.9956,5.026,5.6641,3.1525,6.0122,0.4895,2.4054,4.9778,-0.844,4.6318,0.0702,3.6179,-0.3863,-1.0009,5.7125
S2_C0513,0.3189,0.6315,1.4106,-3.8356,3.5672,2.171,-0.8721,-1.3794,2.7772,3.157,3.4604,-1.4296,1.313,2.6828,-2.3185,1.1123,2.6923,-0.3917,1.8932,-5.9419,2.932,-0.4196,5.7855,-3.8701,0.1747,1.2066,3.2457,-5.2248,4.6514,5.7953,5.2519,-2.6776,3.1836,-2.9453,-1.023,1.1194,2.9639,-0.1849,-0.2182,0.0486,-0.5811,-2.1221,4.441,-2.0317,-2.3793,2.4829,-2.3139,4.4906,-6.1135,-1.0833,-1.3416,2.3864,-0.1401,-5.1085,3.1348,-3.2353,-3.675,-0.2271,-1.3531,-2.2185,-2.4265,1.3568,-1.8225,-1.6616
S2_C0514,0.2123,0.6932,4.1116,1.6938,-4.9159,-1.7142,-1.7537,3.1706,0.0049,-3.3546,-1.0695,2.997,0.8879,1.2293,0.1632,-1.0055,-1.6769,4.7102,-3.2093,8.3134,0.0273,1.7987,-1.5757,2.6133,-1.9,4.0294,-3.2832,3.6247,-3.7023,-6.399,7.7485,-5.7047,0.9518,1.1572,-2.2215,-1.1569,0.8173,-0.6652,-1.5019,-5.5445,6.5986,-3.7274,-3.2231,0.3158,-2.4447,1.6825,-4.1945,3.998,3.2729,-2.841,-0.707,-0.8443,-0.7156,-0.2294,5.2064,6.1599,-2.5153,-2.4634,0.6635,-4.5309,4.3719,0.5813,1.9462,0.3085
S2_C0515,1.8399,-0.4895,-1.3392,1.2132,1.4146,4.8812,0.314,1.0882,3.1419,2.5087,-2.3674,-0.8992,1.2794,0.085,1.0359,0.6694,2.5153,0.6563,0.9084,-4.4572,1.4631,5.5243,7.5049,-3.9625,-0.82,0.6963,-1.8204,-9.3144,5.1781,4.0998,-2.2182,-2.2898,5.2475,-3.2169,0.9061,1.5287,5.7601,-2.5314,1.3515,-2.1349,-0.0852,6.7751,5.7777,-3.5249,-6.3976,-0.2748,-4.2599,4.0289,-3.5455,4.7083,-1.1228,0.6778,2.4824,-3.6607,3.3524,0.8995,-4.1875,-0.4323,-4.0362,-1.928,-2.6833,-5.8822,-3.9224,-1.3651
S2_C0516,-0.6382,-2.5876,-4.1562,0.3935,-0.2509,-3.368,3.3822,0.3312,-2.4778,-1.3398,-4.1924,2.0011,-7.9873,-2.2407,-2.311,-1.7015,-0.6815,-6.9439,-1.2058,1.8836,-3.0082,-3.2043,-6.5977,2.3369,0.8205,-3.8217,-0.8873,4.0379,-3.3835,-0.0785,-8.247,0.4177,-6.0092,3.5385,2.7778,0.0019,-4.1996,-1.9769,2.0785,3.0411,-9.1708,2.0439,4.171,5.4161,7.6156,1.0229,6.4795,-1.0278,4.3087,1.1343,-1.0615,-6.8005,-2.6144,5.8626,-9.7484,-2.2262,3.8553,3.2703,-0.0041,3.4633,0.5597,-1.1277,4.5027,-2.2316
S2_C0517,0.8887,-0.7892,6.1161,3.4883,-2.1424,-3.3104,-1.3929,3.255,-0.6515,-3.1159,2.352,-2.4119,0.6728,1.9838,1.9643,-0.9649,-2.4709,2.6127,0.7322,7.8067,-0.4752,3.0866,1.7995,5.067,0.043,1.1114,-3.1853,4.8986,-2.3493,-5.1224,7.3988,-0.4343,-1.9332,-1.6303,-1.3851,-2.7481,-0.0677,2.692,-0.9247,-3.5009,2.4666,-2.8342,-6.2767,0.7337,-6.9211,-1.363,-6.5282,1.0417,4.712,-3.6206,5.3885,1.0739,1.4252,1.8213,4.1564,10.4569,-1.9248,-3.3736,3.0579,-4.8098,1.6906,-1.8159,2.2639,1.9643
S2_C0518,-0.6827,-0.6085,-2.3857,-1.7758,-3.8231,3.2267,3.8847,1.7379,2.1246,3.2951,-0.3605,0.4146,-1.2108,4.3584,-5.6818,-6.0733,0.0674,-0.96,-0.8528,-1.6529,4.9867,-1.8668,1.6108,-3.738,4.7447,-1.9837,4.5136,-6.8157,5.1194,4.5247,0.9575,-5.5403,0.4601,-1.8114,0.4911,2.1707,0.3064,-0.7036,-0.0761,3.8849,-4.5544,2.111,9.0457,-0.3075,2.3872,5.0972,0.5511,7.386,-0.11,0.3052,-0.887,-2.0643,-4.4893,-4.0999,2.0235,-5.1893,-6.1684,1.9508,-5.4155,-0.335,-5.5145,4.0984,2.6969,-6.1024
S2_C0519,0.858,0.9297,-0.5489,5.1352,0.8933,-2.281,1.0804,-1.5357,-0.2708,3.1545,3.1951,-0.47,-2.5579,0.2135,-0.4597,3.9753,0.934,-2.5049,-1.6354,-4.1273,0.9243,-4.3361,-1.8043,2.4234,2.1506,3.194,2.1496,0.1658,-0.7321,2.2613,-5.39,0.6429,0.7472,2.606,-2.1604,-1.5193,1.727,-0.3192,-1.8972,1.1902,-0.4555,-0.4115,-0.2212,0.4231,-2.2446,2.7607,-1.4933,-4.7601,-1.915,0.3116,-0.554,-1.249,3.3939,-0.1045,-0.495,-2.5094,0.0413,-0.4689,-0.0993,0.0316,-4.9342,0.7873,-2.7868,1.0012
S2_C0520,0.0783,1.5431,1.1245,4.0147,3.018,-3.541,-4.2733,-4.5889,-1.9042,-0.3442,2.156,-4.9974,-2.5505,-4.3549,4.4301,4.2977,-0.6183,0.0979,0.8946,-1.4299,-1.4679,-3.5895,-5.2716,2.4546,0.0882,3.1618,-1.5732,7.0959,-4.9264,-2.8114,-4.8979,6.3376,-0.413,1.7508,-0.5771,-2.7258,-3.6232,1.5608,-1.1613,-0.1558,1.4075,-1.1978,-6.6758,1.5319,-1.2728,-2.3704,0.3658,-12.3216,-0.64,-2.1443,2.1414,2.2116,4.0151,6.7744,-2.7041,0.4891,7.1194,-3.4883,5.1272,0.7408,-1.184,0.3028,-1.9728,5.3747
S2_C0521,-0.495,1.6718,4.305,-0.1649,-3.591,-1.9026,-1.8697,4.1405,1.2102,-1.7473,-0.836,4.0621,1.7506,2.5713,0.2869,-0.0308,-1.7766,5.4258,-1.9235,8.108,-1.9488,2.6041,-1.8695,1.2351,-0.6783,2.0898,-1.4284,4.1927,-3.1758,-5.8734,8.6682,-4.9953,-0.1015,0.3168,-2.601,-1.8103,0.1971,-1.2924,0.1032,-5.6825,6.5065,-5.7048,-4.9618,0.2883,-1.6232,2.5814,-3.7163,1.7958,3.7404,-2.6049,2.4118,0.8361,-1.0829,-1.4752,7.2917,6.6929,-3.2375,-2.1889,0.9703,-2.6312,4.6466,5.5665,3.4582,0.3981
S2_C0522,2.1516,-0.378,1.8633,-1.2206,2.3127,0.2411,-0.716,-1.5335,-1.5378,-1.0856,0.4564,-1.8608,4.3111,-1.51,-2.3026,2.0763,1.9154,3.5166,0.6568,0.4404,-2.1671,3.9205,0.132,-2.9813,-2.7432,3.6591,-1.8446,4.4195,2.869,-4.6134,-3.1783,3.4637,2.2576,-0.0513,2.7682,0.1195,-3.2211,-1.1292,1.3468,-2.7961,3.7111,0.5887,-2.6206,-0.5494,-5.9116,-5.059,1.568,-0.6143,-1.9131,1.7965,-1.1896,4.8322,3.3956,3.7639,0.2446,0.9019,1.3795,2.8899,0.5271,1.1824,4.1521,-1.9591,-1.6118,2.1953
S2_C0523,1.9965,-0.5315,-0.6322,1.0074,0.8654,-2.1254,5.422,0.3421,-0.8264,-0.292,-1.0587,1.3597,0.0008,-0.5901,-5.4459,-0.4904,1.699,2.7537,-1.7356,4.2435,-6.0182,4.6631,-0.0529,0.9232,-1.4618,-0.6293,-1.7717,7.6831,3.7262,-4.5478,-6.2166,3.2819,0.3715,1.9257,4.9747,-0.3289,-4.1677,-0.6447,1.7258,-4.3177,5.1799,4.2656,0.4717,-2.7347,-5.367,-6.7012,-1.2808,1.5949,1.5963,2.7926,1.3772,-0.4311,4.9789,3.0253,-2.3136,3.9449,1.3545,3.1051,-2.8765,2.7598,4.4997,-1.8621,1.4225,1.1395
S2_C0524,-2.201,0.655,-6.8479,-6.4319,-3.9013,10.7322,4.4722,-0.5157,-3.0622,-0.1591,-4.4632,5.8424,2.5362,-2.9334,-0.7988,-7.3753,-2.096,2.3169,0.9731,5.0553,4.3188,-1.0383,-0.8861,-3.745,4.842,-7.2157,1.3364,-9.2076,1.4854,2.5722,-0.0176,-6.6034,0.4331,2.7024,5.1617,6.1502,-2.2559,-1.6467,4.5656,6.578,-3.443,5.1322,3.5689,-2.8427,9.6424,0.2074,6.0401,4.7017,1.3095,1.4375,-2.8034,3.6638,-9.2102,-2.0458,-3.3323,-4.8885,-5.0747,1.1338,-1.0678,6.8992,0.5316,4.4634,6.9168,-2.7098
S2_C0525,0.282,-1.7732,-0.9403,-1.2268,-0.9818,1.3213,5.4621,1.7273,-1.6951,-4.3085,-1.2992,0.21,-6.5669,-0.2534,-4.7425,-2.0656,-1.1566,-4.6559,-1.2983,0.6019,-2.707,1.6539,-3.9729,0.1595,0.6914,-2.3061,-1.3323,-1.9215,-1.0308,1.1986,-4.1082,-1.3324,-2.6975,-0.749,-0.1445,-0.0436,-1.0493,0.5398,3.0135,3.7291,-5.0225,3.594,8.1735,3.816,4.9426,0.8096,10.1125,6.8212,5.2098,2.1237,0.4205,-5.26,-2.9072,2.8996,-5.618,-1.9602,4.2975,4.263,-1.4795,1.3716,1.8269,-2.9232,6.462,-3.5668
S2_C0526,-1.4033,-0.762,-1.5987,-4.8776,0.8565,5.4585,1.4958,-0.8067,0.5918,-0.2627,0.346,0.3641,7.6214,-3.2944,0.7952,0.5273,0.2849,3.5358,-4.2966,5.1193,-1.4803,4.541,0.4132,-0.7403,-2.1579,2.1706,0.0679,-0.1036,3.6667,-5.9308,-1.8155,-1.2404,0.0785,1.8943,3.3446,0.6547,-2.0927,1.7447,3.9434,-4.113,7.7331,-0.2718,-2.7259,-0.4997,2.0668,-5.114,1.4508,-0.7591,-1.1972,1.301,-2.1988,4.9001,-3.438,1.3028,0.0069,-1.5358,0.6433,2.6587,-0.1541,5.3569,4.1231,2.6567,-3.1077,-0.4597
S2_C0527,3.0742,-1.4311,0.7025,1.5564,3.2749,3.8184,-1.0656,1.7068,3.7533,0.6836,-5.815,-1.0253,1.6147,2.9955,0.6515,0.254,1.4426,2.209,0.9653,-4.8587,1.7941,4.9935,8.0815,-3.0137,-1.5396,-1.0672,-1.419,-8.0311,4.6142,3.8063,-0.7254,-2.737,5.4815,-3.194,-0.2004,1.5913,7.3856,-2.8919,-0.3429,0.5003,0.165,6.6417,5.576,-2.4355,-6.3858,-0.9718,-5.0209,4.2255,-3.5216,3.6107,-3.3312,-0.0128,4.664,-6.3545,2.515,1.6001,-3.6428,-1.7673,-4.2583,-3.067,-3.482,-4.4752,-3.8785,-2.5034
S2_C0528,-2.0461,1.6059,1.6522,0.1031,-2.1314,2.7679,2.0289,-1.5982,0.1307,0.036,4.0599,-3.9936,0.6179,-0.1282,2.962,1.6385,0.2247,1.0028,0.6201,-2.4756,4.8106,-0.1817,6.0791,-0.485,4.5086,3.1498,4.0045,-8.3901,0.0911,3.473,3.0049,0.6006,1.5906,-2.4134,-0.8504,-0.2293,0.8454,3.2204,-0.6475,7.293,-1.1652,1.3956,-0.5968,-1.6294,-1.8246,0.2136,-0.6843,0.1257,1.1588,2.4665,2.1067,3.4234,-0.602,-1.3206,3.2904,-3.145,-0.6642,-0.3582,-0.442,-2.6086,-7.5467,-0.5407,-1.0127,0.0832
S2_C0529,1.2391,-1.3361,-0.2621,0.0101,1.5406,-0.9456,1.8813,0.3451,-0.5889,-1.0579,0.5818,0.9956,2.1785,-1.8053,-1.4601,1.1428,1.4266,3.7506,0.2625,2.6051,-3.6674,4.8812,0.2744,-1.0206,-2.3441,2.7376,-1.5327,6.0329,3.3363,-6.3216,-4.9512,3.5263,1.8241,0.9313,1.0966,1.9592,-2.4239,-1.9396,0.6044,-3.9358,5.1965,0.0845,-4.0385,-3.3082,-4.558,-3.7883,-1.5059,-0.5911,0.8071,0.6767,-1.0046,1.6108,2.1469,3.3106,-1.4904,3.7012,2.0602,2.663,-0.6882,0.5532,5.0508,0.133,-0.8666,0.313
S2_C0530,0.2602,-0.8643,1.3917,-0.9673,5.442,3.3065,-0.6675,2.8356,4.2565,4.2213,-4.7187,-0.1228,-0.254,1.8312,0.7947,0.7763,0.1701,-0.3978,-0.5111,-6.6552,0.1908,4.4438,2.7303,-1.7104,-1.9127,-1.1816,-0.5137,-8.3039,2.5474,7.2834,1.206,-4.6247,3.1511,-5.8447,-1.0672,-0.6246,5.5439,-4.9913,0.0478,0.2949,0.5507,2.9933,6.3105,-0.6194,-1.8425,0.4946,-1.0022,3.4816,-6.9509,4.1824,-2.8815,-2.2162,2.6393,-3.9015,3.0061,1.0922,-1.5483,0.9028,-5.1215,-1.3499,-4.2864,-5.357,-4.12,-3.2486
S2_C0531,-2.2256,-2.1602,-3.3331,-1.0815,-2.4293,-0.8875,7.3996,2.8878,-0.4368,-2.965,-1.8546,1.6417,-8.6183,-0.2708,-6.6369,-1.4042,-1.8886,-7.4703,-0.1497,-0.139,-2.5019,-1.2228,-5.9426,-0.3483,3.4363,-5.8275,-1.1467,-1.0143,-2.0314,2.2344,-6.6789,0.4834,-3.5656,0.6032,2.0383,-0.8885,-3.8134,-0.9082,2.1564,3.4472,-9.1709,2.7153,7.4009,6.2609,7.4643,2.2367,8.3469,3.3803,3.5094,2.0352,-1.32,-7.4664,-3.6075,4.7643,-7.2246,-2.1676,4.5274,2.5609,-2.3524,1.4353,0.0079,-0.8592,5.0361,-3.7037
S2_C0532,-1.3897,1.0028,0.6326,4.2676,-0.9012,1.2223,0.2878,-1.4993,1.287,1.4442,3.0642,-3.1375,-5.5561,-1.8515,4.2001,3.1282,-1.0491,-4.9634,-0.3384,-5.8406,0.8059,-1.9789,-0.6544,1.5181,3.9934,0.2446,0.9028,-6.6536,-2.7184,4.7642,-3.0138,-0.8187,1.2441,-0.7818,-3.6546,-3.4934,2.3303,4.1929,-1.8612,4.3477,-4.2348,0.4762,2.057,1.9453,2.4172,1.7921,6.0912,-4.8031,-1.2193,1.1801,-1.2079,-0.2282,1.0276,2.6625,-1.8024,-3.8717,1.5971,-0.5464,0.6543,-0.8452,-6.6036,-1.6711,-2.3145,-0.07
S2_C0533,-0.9436,-0.2124,0.0781,-2.4737,3.5982,1.0719,-2.6661,3.8165,0.9281,-1.9621,-7.6886,2.7666,-0.5324,5.374,-0.4189,-4.5915,-1.9013,0.0515,3.2298,-2.296,1.9146,-2.0332,1.2798,-2.7539,-3.5648,-5.0166,-0.7028,-4.7241,2.7079,6.693,10.8422,-2.8526,-0.8256,-5.9598,0.412,1.6119,6.1748,-1.4981,0.8359,-4.0555,-6.7869,-0.5846,5.3228,2.1477,5.4718,3.136,-2.8691,5.1745,-5.433,-5.3409,-0.4674,-2.2761,-1.1539,-5.2241,3.221,2.5686,-5.793,-4.5337,-0.2701,0.0392,1.2253,1.0948,1.2712,-2.396
S2_C0534,-0.5531,0.5772,3.6419,-0.4297,-5.686,-1.2653,-0.6993,4.4035,1.2564,-2.0083,-3.053,2.9897,1.3981,2.9254,0.2372,-0.164,-1.9734,5.6975,-4.3843,8.3351,0.2346,2.4246,-2.2923,3.0392,-0.0544,2.6432,-0.8631,4.9275,-4.0514,-5.4732,9.0121,-5.2101,1.367,3.6738,-3.1847,1.4524,1.8152,0.2015,-0.3985,-7.1247,5.9889,-3.2218,-6.4663,-0.4134,-1.9139,1.1718,-3.8954,4.8968,3.7362,-3.8057,0.1861,0.245,-0.96,-3.8141,7.2762,7.5334,-2.293,-1.9185,1.4233,-4.7041,4.4424,3.1486,1.1498,0.4538
S2_C0535,0.8363,-0.3257,0.0175,0.4659,1.7749,0.5322,-2.1683,0.0268,1.7897,2.0471,-3.3238,-0.3848,-5.2473,3.0486,2.0293,0.6566,-1.1571,-1.2039,1.5448,-3.0785,2.6964,-0.5048,1.6028,0.6805,-2.1888,-2.5659,0.217,-6.3907,-1.219,6.6959,2.6895,-4.0314,0.367,-2.0574,-0.7865,-0.788,5.1747,-1.2929,-0.97,1.366,-7.0726,0.0167,2.1143,2.8649,1.1674,1.1577,-0.3672,2.789,-3.5226,-0.8399,0.1883,-3.8327,-0.2782,-2.333,1.3921,-0.3202,-1.6586,-1.4003,-0.124,-1.9894,-2.563,-2.0211,1.0839,-0.7817
S2_C0536,1.7263,1.4826,5.3522,-2.2339,6.5264,-1.0775,-5.9732,-4.4587,-1.7241,-3.382,7.5192,-3.9879,4.5416,-5.061,3.453,2.5074,1.514,4.5579,5.4135,-0.7164,-0.5833,-1.44,1.734,-0.1687,-3.6066,3.088,-1.0781,6.4247,-0.6707,-1.5175,1.2425,10.8665,1.155,-1.4243,1.38,-0.3898,-4.4178,-1.4946,1.2809,-1.1397,1.5724,-3.0271,-8.2042,0.2529,-5.9943,-8.4116,-0.9551,-5.4704,-2.1261,-6.0592,3.2929,7.0885,4.4471,6.1586,1.9698,2.2798,4.4986,-1.1446,4.9967,0.4235,4.9665,-0.4206,-1.279,7.5147
S2_C0537,0.0848,1.3993,2.1278,-3.1062,3.9961,2.157,-0.2152,-1.0,3.5257,2.851,1.2639,-2.1092,1.419,3.4595,-3.0958,-0.1209,4.0202,-0.0385,1.768,-9.4363,4.6246,-1.4561,5.9387,-5.0085,-0.7302,3.2468,1.9939,-4.6737,5.4904,7.2725,4.2164,-1.3136,3.1026,-5.206,-2.3287,2.2913,3.1261,-0.2824,-1.131,1.2282,-0.3932,-2.7107,3.9392,-1.0436,-2.0155,3.7092,-2.6103,4.8917,-4.7104,0.0895,-2.5479,1.8381,-1.8236,-3.5743,2.0076,-0.7773,-2.5421,0.9209,-3.0191,-4.0339,-4.4494,0.0511,-3.0737,-3.4332
S2_C0538,-1.9307,-0.8111,-6.1027,3.2212,-2.5237,-3.6254,6.7595,-0.5783,-3.2989,0.8795,-2.2272,1.0094,-5.943,-1.7688,-4.2737,-2.2657,-2.0806,-8.8285,-2.1437,1.8125,-3.5391,-6.3218,-8.2679,1.9409,1.6933,-5.7062,0.8693,5.4118,-2.091,-1.0844,-10.63,0.4132,-6.8805,5.7169,0.5759,-1.6698,-5.0342,-0.1206,-0.987,4.1427,-6.9093,2.5725,4.1738,4.782,9.7634,2.387,5.7322,-0.5926,3.9902,-0.0594,-1.6706,-7.8663,-3.0957,4.0331,-8.7847,-3.0166,5.3915,3.8019,-2.3666,5.1529,1.2702,0.2821,4.7727,-2.3637
