# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S2_C0271,4.4886,1.0986,0.6931,2.4849,1.0986,5.3936,0.0,2.3979,2.8332,0.0,1.0986,1.0986,2.0794,0.0,0.0,1.6094,0.6931,2.1972,3.6889,0.6931,3.3322,3.1355,0.0,0.0,1.3863,1.3863,1.6094,1.3863,2.8904,1.0986
S2_C0272,0.6931,0.6931,0.6931,0.0,0.6931,3.434,1.6094,1.6094,1.7918,0.0,1.0986,1.3863,3.5264,0.0,1.7918,0.0,1.7918,0.6931,3.8067,1.3863,0.0,1.6094,0.6931,0.0,2.1972,1.7918,0.0,2.9957,1.3863,1.6094
S2_C0273,0.0,2.5649,1.3863,0.6931,1.0986,0.0,0.6931,0.6931,1.6094,1.6094,2.0794,1.3863,4.4427,2.7726,4.1897,1.9459,1.0986,1.6094,1.7918,1.3863,2.3979,1.0986,1.9459,0.6931,1.0986,2.0794,0.6931,1.6094,0.0,0.0
S2_C0274,3.8286,1.0986,0.6931,0.6931,0.0,0.0,0.0,0.0,0.0,1.6094,0.0,1.0986,5.3327,0.0,2.6391,1.0986,1.7918,0.0,1.3863,1.0986,2.9444,3.434,4.8122,0.0,1.7918,2.3979,0.0,2.4849,2.1972,1.0986
S2_C0275,3.8501,1.6094,1.0986,0.6931,0.6931,0.6931,0.0,0.0,0.6931,0.6931,0.0,0.6931,4.0943,0.0,1.0986,0.6931,1.9459,1.0986,1.7918,1.0986,1.7918,3.0445,3.6109,0.0,2.0794,1.9459,1.6094,1.6094,2.3979,1.6094
S2_C0276,1.9459,1.0986,0.0,1.6094,1.3863,0.6931,1.3863,0.0,0.0,1.3863,0.0,1.0986,0.0,2.7081,0.6931,1.3863,0.0,0.6931,0.0,0.0,0.0,0.6931,3.4012,0.6931,1.0986,1.0986,2.6391,1.0986,1.6094,2.6391
S2_C0277,1.0986,3.2958,1.3863,1.6094,1.3863,0.0,1.3863,1.3863,1.3863,1.7918,2.8904,0.0,0.0,4.9416,1.7918,1.0986,3.8918,2.3979,0.0,1.7918,0.0,0.0,0.6931,2.7726,1.0986,0.6931,1.0986,0.6931,1.0986,0.0
S2_C0278,1.0986,2.7726,0.0,2.6391,1.7918,2.7726,1.7918,0.0,1.0986,1.6094,1.3863,0.0,3.7612,0.0,0.0,0.0,1.3863,1.0986,3.7136,1.7918,5.118,1.6094,2.3026,1.0986,2.0794,0.0,0.0,0.6931,0.6931,1.0986
S2_C0279,1.3863,1.0986,2.7081,1.9459,1.7918,3.0445,1.6094,1.9459,0.0,1.7918,0.0,0.0,0.0,2.9444,0.6931,1.7918,3.989,1.6094,0.6931,2.0794,0.0,0.0,0.0,1.3863,0.0,0.0,3.8067,0.6931,0.6931,1.6094
S2_C0280,0.0,4.3438,1.6094,0.6931,2.1972,0.0,0.0,1.3863,1.0986,1.9459,5.2149,1.0986,0.0,5.3471,1.9459,0.6931,3.5553,2.3026,0.0,2.6391,0.0,0.6931,0.0,1.9459,0.6931,0.6931,1.9459,0.0,0.0,0.6931
S2_C0281,5.3845,0.6931,0.6931,1.7918,1.3863,5.2257,1.0986,3.2958,2.5649,0.6931,0.0,0.6931,1.3863,0.6931,0.0,1.7918,1.3863,2.5649,3.1781,0.6931,3.1355,1.7918,0.0,0.6931,1.3863,0.6931,0.0,1.7918,2.6391,0.0
S2_C0282,1.9459,0.6931,2.5649,2.4849,1.7918,4.852,1.0986,2.8904,1.6094,1.0986,0.0,0.6931,0.0,0.6931,0.0,2.3979,3.5553,1.9459,1.7918,1.0986,0.0,1.0986,0.0,1.0986,0.6931,0.0,4.7362,0.0,1.3863,2.8904
S2_C0283,1.7918,2.3026,1.0986,1.7918,1.0986,3.989,1.0986,1.6094,2.3979,0.0,0.6931,0.0,1.3863,1.0986,0.0,1.3863,4.92,2.0794,2.0794,1.3863,0.6931,0.6931,0.0,0.0,1.0986,0.6931,0.0,1.0986,1.6094,0.0
S2_C0284,3.2958,1.3863,1.0986,1.0986,1.0986,0.0,2.1972,0.0,0.0,2.0794,0.6931,0.6931,0.0,5.193,4.0943,1.6094,0.6931,1.0986,0.0,1.3863,0.6931,0.6931,4.1431,4.5539,1.0986,1.6094,1.6094,0.0,0.6931,0.0
S2_C0285,1.3863,1.0986,2.8904,2.3026,1.0986,2.9444,1.6094,2.4849,0.6931,1.3863,0.0,0.6931,0.0,2.0794,0.0,1.6094,3.1781,1.9459,0.6931,1.6094,0.0,0.0,1.0986,1.3863,1.7918,0.6931,5.2204,0.0,1.0986,2.8332
S2_C0286,0.0,3.6376,2.0794,1.6094,1.7918,1.7918,1.0986,1.7918,3.0445,1.6094,4.7536,2.9444,1.3863,4.3041,1.9459,2.1972,3.4012,1.3863,1.6094,1.9459,0.6931,2.0794,0.6931,0.0,0.6931,1.6094,2.1972,1.9459,0.0,0.0
S2_C0287,2.3026,1.7918,0.0,1.7918,1.6094,0.0,1.3863,0.6931,0.0,2.1972,0.0,0.0,0.0,2.7081,1.0986,1.7918,0.6931,1.0986,0.0,1.6094,0.0,0.0,3.3673,2.3026,1.3863,0.6931,1.6094,1.0986,1.6094,2.3979
S2_C0288,1.9459,2.9957,0.0,2.0794,1.9459,2.4849,1.3863,0.6931,1.3863,1.6094,0.0,0.6931,5.1591,0.0,0.6931,0.6931,5.0039,1.3863,3.3322,1.3863,3.8067,3.0445,3.1781,0.0,1.0986,0.0,0.0,1.7918,1.7918,1.0986
S2_C0289,0.0,3.3322,2.3979,1.6094,1.0986,0.6931,0.6931,2.0794,3.1355,1.3863,4.3567,1.0986,3.7842,3.8067,3.7136,1.6094,1.7918,1.6094,1.6094,1.3863,3.8712,1.6094,0.0,1.9459,0.0,1.6094,0.0,0.0,0.6931,0.0
S2_C0290,0.0,0.0,1.7918,0.0,0.6931,2.8904,0.6931,1.7918,2.0794,1.3863,0.0,1.3863,3.3673,0.0,1.6094,1.0986,2.7726,0.6931,3.2958,1.0986,0.0,2.3026,0.0,0.0,2.0794,1.6094,0.6931,2.8332,1.0986,1.0986
S2_C0291,1.3863,1.0986,1.0986,1.3863,2.0794,0.0,0.6931,0.6931,0.0,1.3863,0.0,0.6931,0.0,2.5649,0.0,0.0,0.6931,0.6931,0.0,1.3863,0.0,0.0,2.9444,2.0794,0.6931,0.6931,2.7081,1.0986,1.0986,2.8332
S2_C0292,0.0,0.6931,1.9459,0.6931,0.0,1.9459,1.3863,1.0986,0.6931,1.0986,0.0,1.7918,3.7842,0.0,1.6094,0.6931,4.2195,1.0986,2.4849,1.0986,0.6931,1.0986,2.0794,0.6931,1.7918,1.6094,1.3863,2.3979,1.6094,1.6094
S2_C0293,5.2523,0.0,1.0986,1.7918,1.0986,5.2679,0.6931,2.8332,0.6931,0.6931,0.0,1.0986,1.0986,0.0,1.0986,0.6931,1.0986,1.7918,2.0794,0.6931,2.7726,0.0,0.6931,1.3863,1.6094,1.0986,1.0986,0.0,3.2581,0.0
S2_C0294,2.9444,1.9459,1.0986,1.7918,0.6931,2.7081,1.3863,0.0,2.3026,1.9459,0.0,0.0,4.2341,0.6931,1.0986,1.3863,4.6634,1.3863,3.1781,0.0,2.7726,3.4012,2.5649,0.0,0.6931,1.7918,0.6931,1.0986,1.6094,1.3863
S2_C0295,0.0,4.3694,2.3026,2.8904,1.7918,2.3979,1.7918,1.9459,4.0254,1.0986,5.3132,0.0,1.9459,5.1059,2.5649,1.7918,3.3322,2.7726,1.6094,1.7918,3.2581,1.6094,0.0,1.3863,1.0986,0.6931,0.0,0.6931,1.0986,0.0
S2_C0296,0.6931,3.5553,1.3863,2.0794,1.7918,2.1972,1.6094,0.0,2.1972,0.6931,0.0,1.3863,5.0626,0.0,0.0,0.6931,2.4849,1.6094,4.1897,0.6931,5.2781,4.0431,3.1355,0.0,2.3026,0.0,0.0,1.7918,1.3863,0.6931
S2_C0297,4.2341,0.6931,1.0986,0.6931,1.3863,1.6094,0.6931,1.6094,0.0,0.6931,1.0986,1.6094,1.0986,1.3863,2.3026,0.6931,0.0,1.6094,0.0,0.6931,1.7918,0.0,0.0,2.9957,1.6094,0.0,1.9459,1.6094,2.8332,0.0
S2_C0298,2.0794,1.6094,1.3863,2.1972,1.0986,0.0,1.6094,1.9459,1.3863,1.0986,3.8501,1.9459,3.6376,1.3863,2.3026,2.3026,0.0,1.6094,0.6931,0.6931,4.5951,3.2189,1.3863,1.3863,1.3863,1.6094,0.6931,0.0,1.6094,1.0986
S2_C0299,1.6094,1.6094,0.6931,2.7726,1.6094,0.0,1.3863,0.6931,2.0794,1.3863,5.118,5.3033,1.0986,1.9459,0.0,1.6094,0.0,0.0,0.0,0.6931,3.9703,5.323,4.1744,0.0,0.0,2.1972,2.0794,1.7918,1.7918,3.8067
S2_C0300,0.0,0.0,0.0,0.6931,0.6931,3.8918,1.0986,2.7081,2.3979,1.0986,0.0,1.6094,3.1355,0.0,1.7918,0.6931,0.6931,0.0,3.6889,0.0,0.0,1.3863,0.6931,2.1972,1.3863,2.4849,1.6094,2.9444,0.6931,2.0794
S2_C0301,5.1299,0.0,0.6931,1.3863,1.0986,4.92,1.0986,1.6094,2.7726,0.6931,0.6931,1.6094,1.6094,0.0,0.0,1.6094,1.9459,1.7918,2.6391,0.6931,1.0986,3.6376,0.6931,0.0,1.3863,1.0986,0.6931,1.7918,2.7726,0.6931
S2_C0302,3.7136,1.0986,0.0,0.6931,0.6931,1.3863,0.0,0.0,0.6931,1.9459,0.0,0.0,5.3753,0.0,1.3863,0.0,3.4012,1.0986,2.4849,1.0986,3.5553,3.4965,4.4998,0.0,1.3863,1.0986,0.6931,1.7918,1.7918,0.6931
S2_C0303,5.2257,0.0,1.0986,1.9459,1.0986,5.3613,1.7918,3.1781,2.1972,0.0,0.0,1.6094,0.6931,0.0,0.0,1.3863,1.3863,2.3026,3.5553,0.6931,3.3322,2.1972,0.6931,0.0,1.7918,0.0,0.0,1.6094,2.9957,1.0986
S2_C0304,3.434,1.3863,1.0986,0.6931,1.7918,0.0,0.6931,0.0,0.0,1.9459,2.4849,0.0,0.6931,5.3279,5.3566,1.3863,0.0,2.1972,0.0,0.6931,1.3863,0.0,2.9957,4.9416,0.6931,1.6094,0.0,0.0,1.3863,0.0
S2_C0305,3.2189,0.6931,0.6931,1.7918,0.6931,0.6931,1.0986,1.0986,2.3026,0.6931,2.9957,3.2581,2.0794,0.6931,0.6931,1.9459,0.0,1.0986,0.0,0.0,2.3026,5.2257,1.6094,0.0,1.0986,1.6094,1.9459,0.6931,2.8332,1.9459
S2_C0306,0.0,2.4849,0.0,2.3026,1.3863,0.0,1.0986,1.9459,1.3863,1.7918,2.3979,1.3863,0.0,1.3863,0.0,1.0986,0.0,0.6931,0.6931,1.6094,1.3863,1.0986,1.7918,3.4657,1.3863,0.6931,0.6931,0.6931,0.6931,2.6391
S2_C0307,2.1972,0.6931,1.7918,1.9459,1.7918,0.0,2.3979,0.6931,0.0,1.9459,1.0986,1.3863,0.0,2.7081,0.0,1.3863,0.6931,1.3863,0.0,1.7918,0.0,0.0,2.3026,1.9459,1.6094,0.0,3.4012,0.6931,1.3863,2.7081
S2_C0308,0.6931,1.7918,0.6931,1.7918,1.3863,0.0,0.0,0.0,1.0986,1.9459,4.2905,1.7918,4.3175,3.8712,5.0304,2.1972,0.0,2.0794,0.0,1.3863,4.6052,1.9459,1.7918,1.7918,0.0,1.9459,0.0,0.6931,1.0986,0.0
S2_C0309,0.0,3.1781,1.7918,2.5649,1.7918,2.3979,0.6931,1.7918,3.6376,1.3863,4.5326,1.0986,3.912,3.8712,2.9444,1.6094,1.7918,2.1972,2.6391,1.0986,4.3694,2.0794,0.0,1.7918,0.0,1.0986,0.6931,0.6931,0.0,0.0
S2_C0310,4.7185,0.6931,0.6931,1.9459,1.0986,4.9836,0.6931,2.1972,2.8332,0.6931,0.6931,2.0794,2.0794,0.6931,0.0,1.0986,1.0986,2.0794,2.9957,1.0986,2.3026,3.6889,0.0,0.6931,1.7918,1.0986,1.0986,0.6931,3.2189,0.6931
S2_C0311,0.0,2.1972,1.0986,1.0986,1.3863,0.0,0.6931,1.3863,1.7918,1.6094,3.1355,1.3863,4.5951,3.1781,4.8598,1.6094,1.0986,1.7918,0.6931,1.6094,3.7136,0.6931,1.3863,1.3863,0.6931,2.0794,1.6094,0.0,1.3863,1.7918
S2_C0312,3.4012,0.0,1.0986,0.0,1.9459,0.0,1.6094,0.6931,0.0,1.0986,0.6931,0.0,0.0,3.9318,2.3979,1.0986,0.0,1.7918,0.0,2.0794,0.0,0.0,2.7081,3.8918,1.0986,1.7918,2.3979,1.3863,1.6094,1.6094
S2_C0313,1.7918,2.8904,0.6931,1.9459,0.0,2.8332,1.6094,0.0,1.9459,0.6931,0.6931,1.3863,3.4965,0.0,0.6931,0.6931,1.3863,0.6931,3.6889,1.9459,4.4773,3.3322,2.5649,0.0,0.0,0.6931,0.0,0.0,1.0986,1.3863
S2_C0314,0.0,0.0,0.6931,2.0794,0.6931,2.7081,1.7918,2.5649,0.0,0.0,2.0794,1.9459,1.3863,0.0,0.0,1.0986,0.0,0.6931,2.3979,0.6931,3.0445,1.3863,1.3863,5.273,2.0794,1.3863,0.0,1.0986,0.6931,3.6376
S2_C0315,3.1781,0.0,1.0986,1.0986,1.0986,0.0,1.0986,1.0986,0.6931,0.6931,1.3863,0.6931,0.0,1.3863,1.3863,0.0,0.6931,2.0794,0.6931,1.6094,0.0,0.0,1.0986,3.4012,0.6931,1.0986,2.1972,0.6931,2.1972,0.0
S2_C0316,0.0,1.7918,1.7918,0.0,1.6094,2.0794,0.0,0.0,1.6094,1.0986,0.6931,2.9957,2.8332,0.0,0.6931,0.6931,2.9957,0.0,1.6094,1.0986,0.0,0.0,1.0986,0.6931,1.3863,1.3863,3.0445,2.3026,1.3863,1.7918
S2_C0317,0.0,3.1355,0.6931,1.3863,1.6094,0.6931,1.3863,1.0986,1.0986,2.0794,2.6391,0.6931,0.0,2.3979,1.3863,0.0,2.3026,1.3863,0.6931,2.1972,1.6094,1.0986,1.3863,2.7081,1.9459,0.0,0.6931,0.6931,0.6931,0.0
S2_C0318,0.0,2.3979,2.3026,1.6094,1.0986,2.3026,1.0986,1.9459,1.3863,1.3863,1.9459,0.0,1.0986,3.5835,2.0794,1.3863,1.7918,2.7081,0.6931,1.6094,0.6931,0.0,0.0,2.7081,1.0986,0.6931,0.0,0.6931,1.3863,0.0
S2_C0319,2.4849,0.6931,1.7918,1.7918,1.0986,4.1589,0.0,2.3979,2.7726,1.0986,0.6931,0.0,1.0986,0.6931,0.0,1.0986,4.7536,1.6094,2.7726,0.6931,1.3863,1.3863,0.0,0.0,1.9459,1.0986,1.0986,1.6094,1.7918,1.9459
S2_C0320,1.7918,2.7726,0.6931,1.6094,1.6094,0.0,0.6931,0.0,1.0986,1.0986,0.0,0.6931,5.366,0.0,1.6094,0.0,4.2195,1.0986,3.434,1.3863,4.3307,4.1271,4.6821,0.0,1.6094,2.1972,0.0,2.3979,1.3863,1.3863
S2_C0321,4.1271,0.6931,1.0986,1.9459,0.6931,4.3175,1.3863,2.0794,3.0445,0.0,1.3863,1.9459,2.3026,0.0,0.0,1.0986,1.0986,2.0794,2.7726,0.6931,2.8904,4.0604,0.0,0.6931,2.1972,1.6094,1.3863,1.7918,2.7081,1.0986
S2_C0322,0.6931,3.6376,1.3863,2.7726,1.0986,3.7377,1.9459,1.3863,3.4657,1.6094,4.1897,1.0986,2.4849,4.0943,2.4849,1.3863,2.5649,2.7726,1.9459,1.9459,3.5264,0.0,0.0,2.5649,1.0986,0.0,0.6931,0.0,1.3863,0.6931
S2_C0323,0.6931,2.5649,1.9459,1.7918,1.3863,0.0,0.0,1.3863,2.5649,1.3863,3.1355,2.7081,2.5649,3.2581,2.3026,1.9459,2.9444,1.3863,1.6094,1.7918,1.0986,2.3979,0.0,0.0,1.7918,1.6094,2.4849,1.3863,0.0,0.6931
S2_C0324,0.6931,1.6094,1.9459,0.0,2.3026,1.6094,1.6094,0.0,1.3863,1.7918,1.0986,2.4849,3.091,1.0986,2.7726,0.6931,3.1781,0.6931,2.1972,1.3863,0.0,1.7918,1.3863,0.0,0.6931,2.0794,1.6094,1.9459,0.6931,1.0986
S2_C0325,2.3979,1.6094,2.3979,1.6094,1.6094,4.3567,0.0,2.1972,2.3979,1.3863,1.3863,0.0,0.0,1.0986,0.0,1.7918,4.4998,1.0986,1.7918,0.6931,0.6931,1.3863,0.0,0.0,1.3863,0.0,3.2958,1.3863,1.6094,1.0986
S2_C0326,3.2581,0.0,1.0986,0.0,1.3863,0.0,1.0986,0.6931,0.0,2.1972,2.3026,0.0,0.6931,5.193,5.323,1.7918,0.0,1.7918,0.0,0.0,0.6931,0.0,4.0604,5.0434,0.0,1.6094,1.3863,1.3863,1.0986,0.0
S2_C0327,0.0,4.1109,2.0794,2.3026,2.3979,3.2581,1.3863,2.0794,2.8332,1.7918,4.654,0.0,0.0,5.3845,2.9957,1.0986,2.9444,3.1355,0.6931,1.7918,2.6391,0.0,0.6931,2.3026,0.6931,1.6094,0.0,0.0,0.6931,0.0
S2_C0328,2.3979,1.6094,1.6094,1.0986,1.9459,3.7842,1.3863,1.6094,2.3979,1.6094,0.0,0.0,0.6931,1.3863,1.0986,1.6094,4.804,2.4849,1.7918,0.6931,0.6931,1.0986,0.6931,0.0,1.0986,0.6931,1.0986,1.6094,1.0986,1.6094
S2_C0329,0.0,2.6391,0.6931,2.3979,1.7918,1.9459,0.6931,0.6931,1.6094,0.6931,0.0,1.3863,4.4188,0.0,0.0,0.0,1.7918,1.6094,3.9512,1.6094,5.118,3.2958,2.4849,0.0,1.7918,0.6931,0.0,1.7918,1.7918,1.0986
S2_C0330,2.7081,0.0,0.0,0.0,0.6931,0.0,1.0986,0.6931,0.0,2.7081,1.7918,0.6931,2.0794,5.2627,5.3753,0.6931,0.6931,1.7918,0.0,1.9459,0.6931,0.0,4.2485,4.3175,0.6931,2.1972,0.6931,0.0,1.6094,1.0986
S2_C0331,0.6931,0.6931,2.5649,2.0794,1.7918,2.8904,0.6931,2.3979,0.6931,1.3863,0.0,1.0986,0.0,2.5649,0.0,1.7918,3.5835,1.0986,0.0,1.3863,0.0,0.0,0.0,1.9459,1.6094,0.6931,5.0626,0.0,0.6931,2.1972
S2_C0332,2.0794,0.6931,2.7081,1.9459,1.3863,2.8332,1.6094,2.7726,0.6931,1.6094,1.0986,0.6931,0.0,2.1972,0.0,0.6931,3.6636,1.7918,0.0,1.0986,0.0,0.0,0.0,1.3863,1.7918,0.0,5.037,0.6931,1.3863,2.3979
S2_C0333,3.434,1.3863,1.0986,1.7918,1.3863,4.0073,0.6931,1.3863,2.6391,1.0986,0.0,0.0,2.8332,0.6931,0.6931,1.3863,4.0073,1.0986,3.3322,1.3863,1.7918,2.9444,2.0794,0.0,1.9459,1.0986,1.6094,1.3863,1.6094,0.6931
S2_C0334,1.7918,3.7612,0.0,1.3863,1.0986,2.1972,1.0986,0.0,1.3863,1.0986,0.0,1.7918,5.3471,0.0,0.0,0.0,4.7536,1.0986,4.5326,1.0986,5.3083,4.5747,4.1271,0.0,2.4849,1.7918,0.0,1.7918,1.6094,1.3863
S2_C0335,1.3863,1.0986,0.0,1.7918,1.3863,0.0,1.0986,0.6931,1.0986,1.3863,5.0938,2.9444,3.4965,3.8918,4.4543,2.3026,0.0,1.0986,0.0,0.0,5.0999,3.4012,2.7081,1.6094,0.6931,2.8332,1.0986,0.0,1.6094,0.6931
S2_C0336,0.6931,1.0986,1.7918,0.0,1.0986,1.9459,1.0986,1.3863,0.6931,0.0,0.0,3.4012,1.3863,0.0,0.0,1.6094,0.6931,0.6931,2.1972,1.0986,0.6931,0.0,1.6094,1.7918,1.0986,1.3863,2.8904,2.3026,0.6931,2.7081
S2_C0337,3.091,0.0,0.0,0.6931,0.6931,0.0,0.6931,0.6931,0.0,1.0986,0.0,1.7918,5.2204,0.0,2.8904,0.0,1.6094,1.3863,1.0986,1.0986,2.5649,2.0794,4.4886,0.0,1.7918,2.7726,1.3863,2.1972,1.6094,0.6931
S2_C0338,3.4657,0.0,0.6931,0.0,1.6094,0.0,0.6931,0.6931,0.0,1.0986,0.0,0.6931,4.3694,0.0,2.9444,1.0986,1.0986,1.3863,0.6931,1.7918,1.9459,2.0794,4.3175,0.0,1.3863,2.6391,1.3863,2.3026,2.3026,1.3863
S2_C0339,0.0,2.7081,0.0,3.0445,1.0986,2.7726,1.3863,1.6094,1.0986,1.7918,1.3863,0.0,2.8332,0.6931,0.0,0.0,0.6931,1.3863,2.9957,1.3863,4.6821,0.0,2.3979,2.3026,1.9459,0.0,0.0,1.3863,0.6931,0.6931
S2_C0340,0.0,3.4657,2.3026,2.5649,1.0986,3.7136,1.3863,2.0794,3.8918,1.3863,4.4659,0.0,2.8332,3.6376,3.0445,1.9459,2.1972,2.1972,3.091,1.7918,4.4659,1.9459,0.6931,1.9459,1.0986,0.6931,0.0,0.0,0.0,1.0986
S2_C0341,0.0,0.6931,1.3863,0.0,1.0986,1.7918,0.0,1.6094,1.3863,0.6931,0.0,3.2581,2.3979,0.0,1.0986,1.7918,2.3979,0.6931,3.091,1.7918,0.6931,0.6931,1.0986,1.3863,1.6094,2.0794,3.2189,2.5649,1.0986,1.7918
S2_C0342,2.0794,2.0794,1.0986,2.5649,0.6931,5.2311,0.0,2.8904,2.7081,1.6094,1.6094,0.0,2.4849,0.0,0.6931,1.3863,1.0986,2.3026,3.7612,1.0986,4.4188,0.6931,0.6931,1.9459,1.6094,0.0,0.0,1.0986,0.6931,0.0
S2_C0343,4.7362,0.6931,0.6931,1.0986,1.0986,1.7918,0.6931,1.0986,0.6931,1.7918,0.6931,1.0986,0.6931,1.9459,2.1972,1.7918,0.0,1.9459,0.0,1.6094,1.7918,0.0,0.0,3.3322,1.0986,1.0986,1.0986,1.7918,2.1972,0.6931
S2_C0344,3.4657,1.0986,0.0,1.7918,1.0986,1.9459,1.3863,0.6931,1.0986,1.0986,0.0,1.0986,4.4998,0.0,0.0,0.6931,3.3673,1.0986,2.7081,0.0,2.9957,3.5553,3.4965,0.0,1.9459,0.6931,0.6931,2.5649,1.9459,1.3863
S2_C0345,3.434,0.0,0.6931,0.0,1.0986,0.6931,1.0986,1.6094,0.0,2.0794,0.0,1.3863,3.2189,0.0,2.4849,0.0,2.0794,0.6931,0.6931,0.0,0.6931,1.7918,3.5264,0.0,2.0794,1.6094,1.3863,2.3026,2.1972,1.0986
S2_C0346,0.0,1.0986,0.6931,2.1972,1.0986,1.0986,1.9459,1.7918,1.0986,0.6931,1.0986,1.7918,0.0,0.0,0.0,1.6094,0.0,0.0,2.0794,1.0986,2.6391,0.0,1.7918,5.1648,1.6094,0.6931,0.0,0.6931,0.0,3.1355
S2_C0347,2.9957,0.6931,0.6931,2.0794,1.3863,4.5326,1.3863,2.0794,0.6931,1.0986,0.6931,1.0986,1.0986,0.0,1.7918,1.0986,1.0986,1.7918,1.7918,1.3863,2.4849,0.6931,0.0,1.9459,1.6094,1.6094,0.6931,0.6931,1.0986,0.0
S2_C0348,3.8286,0.6931,1.6094,1.3863,1.7918,0.6931,0.6931,2.0794,2.3026,1.0986,1.7918,2.8332,1.0986,0.0,0.6931,1.9459,1.0986,1.0986,0.6931,0.6931,1.3863,5.2679,1.6094,0.0,1.7918,1.6094,1.7918,0.6931,2.8332,1.7918
S2_C0349,0.0,0.0,2.0794,0.6931,0.6931,4.0254,1.0986,2.3979,2.8904,0.6931,0.6931,1.7918,2.8332,0.0,1.0986,1.6094,2.0794,0.0,3.8067,1.9459,0.6931,1.7918,1.7918,0.6931,2.1972,2.3026,2.0794,2.6391,0.6931,1.0986
S2_C0350,2.0794,2.8332,1.0986,1.0986,0.0,1.0986,0.0,0.0,1.3863,1.7918,0.0,1.3863,5.366,0.0,1.0986,1.0986,4.2905,1.7918,3.8286,1.7918,4.6151,4.4543,4.7449,0.0,2.1972,1.9459,0.6931,2.4849,1.6094,0.0
S2_C0351,3.7136,0.0,0.6931,0.6931,1.3863,0.0,1.0986,0.0,0.6931,1.0986,2.3026,0.0,0.0,5.1874,4.3307,0.0,0.0,2.3979,0.0,1.3863,0.0,0.0,2.8904,5.2679,0.6931,1.7918,1.0986,0.6931,2.0794,1.0986
S2_C0352,0.0,1.0986,0.6931,3.0445,0.6931,3.091,1.3863,1.7918,0.0,0.0,2.3026,1.7918,0.6931,0.0,0.0,0.6931,0.0,0.6931,2.3026,1.0986,4.4188,0.6931,1.7918,5.2364,1.6094,0.0,0.0,1.0986,0.0,2.3026
S2_C0353,3.7136,0.6931,1.0986,0.6931,1.6094,0.0,1.3863,1.0986,0.0,1.9459,2.3026,0.0,1.0986,5.2627,5.247,0.6931,0.0,1.7918,0.0,2.0794,0.6931,0.0,2.8904,5.2627,1.0986,1.7918,0.0,0.6931,1.7918,0.6931
S2_C0354,0.0,3.5553,1.3863,1.0986,2.5649,1.0986,1.0986,1.3863,0.6931,1.3863,3.7842,0.0,0.0,5.366,1.6094,0.6931,3.8712,2.0794,0.6931,2.1972,0.0,0.6931,0.0,3.0445,1.6094,1.0986,1.0986,0.0,0.6931,0.0
S2_C0355,0.0,2.5649,1.3863,1.9459,0.6931,1.0986,1.3863,1.3863,2.8332,1.0986,3.5553,2.0794,3.4012,3.6889,3.6109,1.3863,2.5649,1.7918,1.3863,1.7918,2.3979,1.3863,0.6931,0.0,1.0986,0.6931,0.0,0.6931,1.0986,0.0
S2_C0356,0.6931,2.1972,1.0986,0.6931,2.1972,2.3026,1.0986,1.7918,1.7918,1.3863,1.9459,1.0986,0.0,3.5835,2.3979,1.6094,2.4849,1.7918,0.0,1.3863,1.0986,0.0,0.6931,2.3026,0.6931,1.0986,1.9459,0.6931,0.6931,0.6931
S2_C0357,4.7536,0.0,0.0,1.3863,1.6094,0.6931,0.6931,1.7918,0.0,1.7918,1.9459,0.0,0.6931,2.3026,2.8332,1.9459,0.0,2.1972,0.0,1.3863,1.9459,0.0,0.6931,4.0073,0.6931,1.9459,0.6931,1.0986,2.5649,0.0
S2_C0358,0.0,2.9444,1.0986,1.7918,1.7918,2.3979,1.7918,0.6931,1.7918,1.7918,1.7918,0.0,2.1972,2.1972,0.0,0.0,4.0254,1.7918,1.6094,1.6094,2.1972,0.6931,2.0794,1.3863,1.7918,0.6931,0.0,1.3863,1.0986,0.6931
S2_C0359,1.6094,1.6094,0.0,1.0986,1.3863,0.0,1.0986,0.0,0.0,1.6094,0.0,0.0,0.0,3.5835,1.3863,1.6094,1.0986,1.0986,0.0,1.6094,0.0,0.0,4.2195,2.0794,1.3863,1.3863,1.3863,0.0,0.0,2.1972
S2_C0360,4.1589,1.0986,1.0986,1.9459,1.6094,5.2933,0.6931,2.3026,1.9459,0.6931,1.3863,1.0986,1.0986,0.0,0.6931,0.6931,0.6931,1.6094,2.4849,0.6931,2.8904,1.0986,0.0,1.0986,1.6094,0.6931,1.7918,0.0,1.6094,0.6931
S2_C0361,0.0,1.9459,1.3863,0.6931,1.0986,0.0,0.0,1.7918,1.9459,0.6931,3.1781,1.0986,4.4886,3.4965,4.8442,1.3863,1.0986,1.3863,1.0986,2.0794,3.434,1.6094,1.7918,1.6094,1.3863,1.9459,0.6931,1.6094,0.6931,0.0
