# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S1_C0271,0.0,1.0986,1.0986,2.1972,1.0986,2.3979,1.6094,1.6094,0.0,1.6094,1.6094,4.852,4.4543,1.3863,1.3863,1.7918,0.0,0.0,2.9957,1.0986,5.2679,2.4849,0.6931,1.0986,1.6094,2.0794,1.7918,1.0986,1.6094,1.9459
S1_C0272,2.8332,1.6094,0.0,0.6931,0.6931,1.0986,1.0986,1.0986,0.6931,1.3863,0.0,1.0986,0.0,1.3863,0.6931,1.0986,3.4657,1.3863,0.6931,1.6094,0.0,0.0,1.7918,2.8904,1.6094,1.0986,0.0,0.6931,1.9459,0.6931
S1_C0273,0.0,0.0,1.0986,1.3863,1.0986,0.0,1.6094,0.0,0.0,1.3863,0.0,1.0986,3.2189,0.6931,2.3026,0.0,0.6931,0.0,1.9459,0.6931,2.3026,0.0,3.9512,1.0986,0.6931,2.7726,1.0986,2.0794,0.0,1.7918
S1_C0274,2.7726,1.3863,0.6931,1.6094,1.0986,0.0,0.6931,1.3863,0.0,1.6094,1.7918,2.7081,0.0,1.7918,0.6931,1.6094,0.0,1.0986,0.0,0.0,0.0,2.1972,1.7918,0.0,0.6931,1.9459,3.8712,1.0986,1.3863,2.3979
S1_C0275,3.8501,1.0986,0.6931,0.0,1.3863,0.6931,1.3863,0.6931,1.3863,0.6931,0.0,0.6931,0.0,2.3979,1.0986,0.6931,3.6636,1.7918,0.6931,2.0794,0.0,0.6931,0.6931,3.1355,1.0986,1.0986,1.3863,1.0986,2.5649,0.0
S1_C0276,1.3863,1.0986,1.0986,0.0,1.9459,1.6094,1.3863,1.3863,0.0,0.6931,1.3863,0.6931,0.0,5.0304,2.9444,1.0986,1.0986,2.0794,0.0,1.7918,0.0,0.0,0.0,5.3083,0.6931,0.6931,1.3863,0.0,1.0986,0.6931
S1_C0277,0.0,1.0986,2.3026,1.7918,0.6931,5.4072,0.0,3.9318,5.3083,0.0,3.1355,4.1109,5.2095,0.0,0.6931,2.4849,1.0986,1.3863,5.3519,0.0,4.0431,5.3279,0.0,0.0,1.7918,1.7918,1.6094,2.0794,1.0986,1.0986
S1_C0278,1.3863,1.3863,2.0794,1.0986,1.3863,1.3863,2.3026,2.5649,0.0,1.3863,1.9459,2.0794,0.0,4.0943,2.9957,1.9459,0.0,1.7918,0.0,1.7918,2.7726,0.0,0.0,5.1874,1.3863,0.6931,1.9459,0.0,0.6931,0.6931
S1_C0279,0.6931,0.6931,2.0794,1.0986,0.6931,0.0,1.3863,1.0986,0.0,1.6094,0.6931,0.6931,0.6931,1.3863,2.1972,1.3863,0.6931,1.0986,0.0,1.0986,1.0986,0.6931,2.8332,0.0,1.0986,2.0794,2.6391,1.0986,0.6931,2.1972
S1_C0280,2.3979,1.7918,0.6931,0.6931,0.6931,0.0,0.6931,0.0,0.0,2.3026,0.0,0.0,5.193,0.0,2.5649,0.6931,3.7136,0.6931,2.5649,1.7918,2.6391,3.7377,5.3936,0.0,2.0794,2.8332,0.0,2.8332,1.3863,1.0986
S1_C0281,0.6931,0.0,2.3026,2.4849,1.3863,0.0,1.6094,2.4849,0.6931,0.0,2.6391,2.7081,0.0,4.3944,1.0986,2.4849,0.0,0.6931,0.0,1.3863,0.6931,0.0,0.6931,5.1475,1.3863,0.0,4.6634,1.0986,0.6931,3.091
S1_C0282,2.0794,1.6094,1.3863,2.8904,1.0986,0.0,1.6094,0.6931,1.0986,1.3863,3.3322,4.3567,0.0,1.9459,0.6931,2.1972,0.0,1.0986,0.0,1.6094,0.0,4.0254,1.7918,0.6931,1.0986,1.6094,4.0775,1.0986,2.3979,3.8918
S1_C0283,0.0,0.6931,2.1972,2.3979,1.9459,0.0,1.0986,2.4849,0.0,1.3863,2.7081,2.1972,0.0,4.92,1.0986,1.7918,0.0,1.0986,0.0,1.3863,0.0,0.0,0.0,5.2311,1.0986,1.0986,4.6052,0.0,0.6931,3.2189
S1_C0284,2.0794,1.0986,1.9459,2.3979,1.3863,0.0,1.0986,1.3863,0.6931,1.0986,2.9957,1.6094,1.0986,2.9444,1.6094,1.0986,1.0986,1.6094,0.0,1.3863,1.0986,1.9459,0.6931,1.0986,0.0,0.6931,1.9459,0.0,1.6094,0.6931
S1_C0285,0.0,0.0,2.7081,2.0794,0.6931,0.6931,1.0986,3.1355,0.0,0.0,2.5649,2.3979,0.0,4.2905,2.3026,1.7918,0.0,1.0986,0.0,1.0986,1.0986,0.0,1.0986,5.2257,0.0,0.0,3.7377,0.6931,0.0,2.0794
S1_C0286,0.6931,1.0986,1.9459,2.7726,1.7918,0.0,0.6931,0.6931,0.6931,1.6094,2.1972,2.9957,0.0,2.9444,0.0,2.0794,0.0,1.0986,0.0,1.3863,1.0986,1.7918,2.3026,0.6931,0.6931,1.3863,4.1431,0.0,1.0986,3.5264
S1_C0287,2.1972,1.9459,1.0986,2.4849,1.6094,0.0,1.0986,1.0986,1.7918,1.3863,3.3673,2.0794,0.0,2.6391,0.0,1.3863,0.6931,1.6094,0.0,1.6094,1.0986,3.4657,0.6931,0.6931,1.3863,1.9459,2.3979,0.6931,1.6094,1.6094
S1_C0288,5.0304,0.6931,0.0,0.0,1.3863,0.0,1.0986,0.0,0.0,1.9459,1.0986,0.6931,0.0,0.0,0.0,0.0,2.8332,1.3863,0.0,1.3863,0.0,2.5649,3.1781,0.0,1.6094,0.6931,0.6931,1.0986,2.8332,1.6094
S1_C0289,5.0173,0.0,1.6094,0.0,1.6094,0.0,1.6094,0.6931,0.6931,1.0986,0.6931,0.0,0.0,1.0986,0.0,0.6931,3.434,1.0986,0.0,1.0986,0.6931,2.1972,2.7081,0.0,0.6931,1.6094,1.0986,1.6094,2.0794,1.0986
S1_C0290,2.8332,2.1972,0.0,1.3863,1.9459,4.3438,1.0986,2.3026,4.5951,2.5649,3.6376,0.0,2.7081,4.3944,3.2581,0.6931,5.124,3.912,1.6094,2.0794,0.0,0.0,0.0,3.6636,1.6094,1.0986,0.0,1.0986,2.3979,0.0
S1_C0291,0.6931,1.0986,1.0986,1.0986,1.0986,2.6391,0.6931,2.0794,0.0,0.0,2.3026,3.6889,2.9444,0.6931,2.5649,1.6094,0.0,0.0,1.0986,1.0986,5.3181,0.6931,0.0,5.0239,1.3863,1.3863,1.6094,0.6931,1.0986,1.3863
S1_C0292,0.6931,1.6094,0.6931,1.0986,1.0986,5.3132,1.6094,2.5649,4.1271,1.7918,1.0986,0.0,2.0794,1.0986,2.1972,1.3863,5.0814,2.0794,2.8904,1.6094,1.3863,0.0,0.6931,2.0794,0.6931,0.0,0.0,1.6094,0.0,0.0
S1_C0293,0.6931,0.6931,1.7918,1.9459,1.3863,0.0,1.0986,0.6931,0.0,0.6931,1.0986,2.3979,0.6931,2.3026,1.7918,2.1972,0.0,0.6931,0.0,1.0986,1.0986,0.0,1.7918,2.0794,0.6931,1.7918,3.8286,1.7918,0.6931,3.091
S1_C0294,2.3026,1.3863,1.6094,2.0794,1.0986,1.0986,1.6094,1.3863,0.0,1.9459,3.1781,2.0794,0.0,3.0445,0.0,1.7918,0.0,1.7918,0.6931,1.0986,1.7918,0.6931,0.6931,0.0,0.6931,1.3863,2.1972,0.0,1.7918,1.6094
S1_C0295,1.0986,0.0,1.0986,1.3863,0.6931,2.5649,1.6094,1.7918,0.0,1.0986,1.3863,2.8332,1.9459,1.9459,2.3979,1.6094,0.0,1.9459,1.0986,1.6094,4.4308,0.0,0.0,5.3566,0.6931,0.0,1.7918,0.6931,1.0986,1.0986
S1_C0296,0.6931,1.0986,0.6931,2.3026,0.0,0.6931,1.7918,0.6931,1.0986,0.6931,0.6931,2.4849,2.7726,1.0986,2.3026,1.0986,0.0,0.0,2.0794,1.3863,4.2767,1.9459,1.3863,1.0986,0.6931,1.7918,1.6094,1.9459,1.6094,1.9459
S1_C0297,0.6931,2.1972,2.4849,1.6094,1.6094,3.8286,0.0,3.1781,4.0431,1.0986,4.4427,4.1744,5.4116,1.0986,2.3979,2.5649,0.0,1.0986,4.2767,0.6931,5.2149,4.6151,0.0,1.3863,0.6931,2.0794,1.3863,1.7918,0.6931,0.6931
S1_C0298,0.0,0.6931,0.6931,1.6094,1.0986,0.0,1.3863,0.0,0.0,1.3863,0.0,1.7918,3.5835,0.6931,2.5649,0.6931,0.0,0.0,1.9459,1.3863,1.7918,1.0986,3.9318,0.0,0.0,2.6391,1.7918,1.9459,0.0,1.3863
S1_C0299,1.6094,1.7918,1.6094,2.9444,1.3863,0.0,1.0986,0.0,1.3863,2.0794,2.7081,2.6391,0.0,2.1972,0.0,1.7918,0.0,0.6931,0.0,0.0,0.6931,2.9957,2.3026,0.0,0.6931,1.0986,3.0445,0.0,1.3863,3.2581
S1_C0300,3.2581,0.6931,1.0986,0.0,2.0794,1.3863,1.0986,0.0,0.0,1.6094,0.6931,0.0,0.0,1.7918,1.0986,0.6931,3.2958,1.7918,0.0,2.1972,0.0,0.0,1.3863,2.7081,2.3026,1.3863,0.6931,1.0986,0.6931,0.0
S1_C0301,0.0,1.6094,1.3863,2.3026,0.6931,1.9459,1.7918,2.1972,1.3863,0.0,1.7918,3.6889,4.4427,0.6931,1.3863,1.7918,0.0,0.6931,3.0445,1.0986,5.273,2.7726,1.3863,1.9459,1.6094,1.3863,2.0794,1.3863,1.7918,1.6094
S1_C0302,0.0,2.0794,1.0986,0.0,1.0986,5.2679,1.7918,2.4849,5.118,2.3979,0.0,0.0,2.6391,0.0,0.0,0.0,5.2832,2.3026,4.8903,1.0986,0.0,2.1972,0.0,0.6931,1.6094,0.0,0.0,0.6931,1.3863,0.6931
S1_C0303,0.6931,0.6931,2.3979,1.6094,0.6931,5.2311,1.0986,4.1271,3.7377,0.6931,3.2958,4.2341,4.8363,0.0,1.3863,2.3026,0.0,0.6931,4.9558,0.6931,4.0254,3.2581,0.0,2.1972,1.7918,2.0794,2.0794,1.9459,0.6931,1.0986
S1_C0304,3.2958,1.3863,0.6931,0.0,1.3863,0.6931,1.0986,0.0,0.0,1.0986,0.0,0.6931,0.6931,1.0986,0.0,0.0,2.1972,1.3863,0.0,1.6094,0.0,0.0,1.7918,2.7081,1.7918,0.6931,1.3863,0.0,1.0986,1.3863
S1_C0305,0.0,2.1972,1.7918,1.3863,1.6094,5.3566,1.3863,1.7918,3.8712,1.7918,1.0986,0.0,1.3863,1.0986,0.0,1.7918,5.2933,1.6094,3.434,0.6931,0.0,1.6094,0.0,1.6094,1.3863,0.6931,0.0,1.3863,1.3863,1.0986
S1_C0306,3.9703,0.6931,1.0986,0.0,1.9459,0.6931,0.6931,0.0,0.6931,1.0986,0.0,0.0,0.0,2.1972,0.6931,0.6931,0.0,1.9459,0.6931,0.0,0.6931,1.0986,1.9459,0.6931,0.6931,0.6931,2.4849,1.0986,1.3863,1.6094
S1_C0307,3.8712,0.0,0.0,2.0794,1.0986,0.6931,1.0986,0.0,0.6931,0.6931,0.0,0.6931,0.0,1.3863,0.0,0.0,1.7918,2.0794,0.0,0.6931,0.0,0.0,2.6391,1.0986,1.3863,1.3863,1.0986,0.0,1.7918,1.7918
S1_C0308,0.0,0.0,2.0794,0.0,0.6931,3.2581,1.0986,3.5553,1.9459,0.0,1.6094,3.2958,3.3673,0.0,2.0794,2.3979,0.0,0.0,3.5835,0.0,2.5649,1.0986,0.0,2.8332,1.3863,2.5649,2.8904,1.3863,1.3863,2.4849
S1_C0309,0.0,2.0794,1.0986,1.0986,0.6931,0.6931,1.7918,0.6931,1.9459,1.7918,2.3026,0.6931,1.0986,3.091,2.3026,1.3863,1.7918,1.9459,0.0,1.3863,1.9459,1.3863,0.0,1.0986,0.6931,1.3863,1.3863,0.6931,1.7918,0.6931
S1_C0310,0.6931,1.6094,0.6931,0.6931,0.6931,3.5264,1.0986,1.0986,2.3026,2.1972,0.0,0.0,4.4998,0.0,0.0,0.0,5.2781,1.3863,4.8283,0.6931,0.0,2.0794,2.3979,0.0,2.0794,1.3863,0.0,3.091,0.0,1.6094
S1_C0311,0.6931,0.0,2.7726,2.0794,1.3863,1.3863,1.7918,2.1972,0.0,1.6094,2.9957,2.0794,0.0,4.9273,2.0794,1.6094,0.0,1.7918,0.0,1.7918,1.0986,0.0,0.0,5.4205,1.0986,0.6931,3.3673,0.6931,0.0,1.0986
S1_C0312,0.6931,0.6931,1.6094,0.6931,1.3863,2.8332,0.6931,2.3026,0.0,0.6931,1.7918,2.0794,1.3863,3.1355,3.0445,1.6094,0.0,1.3863,1.0986,1.6094,3.2581,0.0,0.0,5.2523,2.0794,0.6931,1.6094,0.0,1.0986,0.0
S1_C0313,0.0,1.0986,1.3863,0.6931,0.6931,1.0986,0.6931,1.3863,1.7918,1.0986,0.0,1.3863,4.2627,0.0,1.6094,1.3863,1.3863,0.6931,4.0073,1.0986,0.6931,1.3863,2.0794,0.0,1.9459,1.6094,0.6931,2.9957,0.0,2.3026
S1_C0314,0.6931,0.6931,1.9459,2.5649,1.3863,0.0,1.0986,1.0986,0.6931,0.6931,1.6094,2.3026,0.0,3.4965,0.0,0.6931,0.0,1.3863,0.0,1.7918,0.6931,1.3863,2.3026,1.7918,1.3863,1.3863,3.2189,0.0,0.6931,3.1781
S1_C0315,1.0986,1.0986,1.3863,2.3026,1.3863,3.434,1.6094,2.7726,0.6931,0.0,2.8332,3.989,2.3026,1.9459,2.6391,2.3979,0.0,1.0986,1.9459,1.3863,4.8363,0.0,0.0,5.2523,1.3863,1.3863,2.3979,0.6931,1.6094,0.0
S1_C0316,4.4067,0.0,0.0,2.0794,1.3863,0.6931,1.6094,1.3863,0.6931,1.3863,0.6931,0.0,0.0,2.3979,0.0,1.6094,0.6931,1.6094,0.0,1.3863,0.6931,1.0986,2.5649,1.3863,1.3863,0.0,1.3863,0.0,1.0986,1.0986
S1_C0317,0.6931,1.7918,1.6094,1.3863,1.0986,2.5649,1.7918,2.3979,0.0,0.6931,1.3863,1.7918,1.3863,3.5835,3.1781,1.3863,0.0,1.6094,0.6931,1.9459,2.7081,0.0,0.6931,5.4161,2.1972,0.0,1.3863,0.0,0.6931,0.0
S1_C0318,0.0,2.8332,1.0986,1.7918,1.7918,0.0,1.6094,1.0986,1.0986,2.1972,1.6094,0.6931,0.0,2.3979,0.6931,1.0986,3.989,1.9459,0.0,1.3863,0.6931,2.4849,2.7081,0.0,1.0986,0.0,1.7918,0.6931,0.0,2.7081
S1_C0319,0.6931,1.3863,1.3863,1.9459,1.3863,0.0,1.3863,1.3863,0.0,0.6931,1.3863,3.8067,3.2189,0.0,1.7918,1.0986,0.0,1.0986,2.3026,1.0986,4.9558,1.9459,2.1972,1.3863,1.6094,1.7918,2.0794,1.6094,1.0986,0.6931
S1_C0320,1.0986,1.7918,1.7918,2.0794,1.3863,0.0,1.0986,0.0,1.0986,1.6094,0.6931,1.3863,0.0,3.2958,1.0986,1.3863,1.6094,1.3863,0.0,1.7918,0.0,0.6931,1.7918,1.0986,1.0986,0.6931,1.6094,0.6931,1.3863,2.4849
S1_C0321,4.5539,1.3863,0.0,1.0986,0.6931,0.0,0.6931,0.0,1.0986,2.0794,0.0,0.0,5.2627,0.0,3.1355,0.0,3.912,2.3026,1.9459,1.6094,2.1972,3.2581,4.585,0.0,1.6094,2.3026,0.0,2.3026,2.6391,0.0
S1_C0322,0.6931,0.0,2.0794,1.9459,0.6931,4.1897,1.7918,4.0254,2.0794,0.0,3.1781,4.1109,3.1355,0.6931,2.1972,2.6391,0.0,0.0,2.6391,0.0,3.6889,0.6931,0.0,4.4308,1.7918,1.3863,3.1355,1.7918,0.6931,1.3863
S1_C0323,4.2047,0.6931,0.0,1.7918,1.0986,1.0986,1.6094,0.0,0.6931,1.9459,0.6931,0.6931,0.0,1.7918,0.0,0.6931,1.9459,1.3863,0.0,0.6931,0.6931,0.0,2.5649,0.6931,1.0986,0.6931,1.3863,0.6931,1.6094,1.7918
S1_C0324,0.6931,1.7918,0.0,1.0986,1.3863,0.0,0.6931,0.0,0.0,1.7918,0.0,0.6931,5.1705,0.0,1.9459,0.6931,3.7377,0.0,2.8904,0.6931,1.7918,3.3322,5.3519,0.0,1.7918,2.6391,1.0986,3.2958,1.3863,1.3863
S1_C0325,1.9459,2.1972,2.0794,2.3979,2.0794,0.0,1.3863,1.3863,1.3863,1.7918,2.8904,1.6094,0.0,2.9957,1.0986,1.0986,0.0,1.7918,0.6931,1.0986,1.6094,2.0794,1.3863,0.6931,1.3863,1.0986,1.0986,1.0986,1.6094,1.6094
S1_C0326,2.5649,1.7918,2.0794,1.7918,2.1972,0.6931,1.0986,1.3863,0.0,1.3863,1.0986,1.3863,0.0,2.0794,1.0986,2.0794,0.6931,0.6931,1.3863,1.6094,1.0986,0.0,2.3026,0.6931,1.6094,1.3863,3.2958,1.0986,1.6094,2.3026
S1_C0327,0.6931,0.0,2.0794,1.0986,1.3863,0.0,1.3863,0.0,0.0,0.6931,0.0,2.0794,4.3175,0.0,1.9459,0.6931,0.0,0.6931,3.2581,1.0986,1.3863,1.6094,2.9957,0.0,1.9459,2.3026,1.9459,2.9444,0.6931,2.3979
S1_C0328,0.0,0.6931,1.6094,0.0,1.6094,0.0,1.0986,0.6931,0.6931,1.3863,0.6931,1.7918,4.6052,0.0,2.3026,1.0986,0.0,0.0,2.1972,1.6094,1.7918,1.0986,3.7612,0.6931,2.3026,2.6391,1.0986,2.8332,0.0,1.9459
S1_C0329,0.0,0.0,2.1972,2.5649,0.6931,0.0,1.3863,1.7918,0.0,0.0,2.7081,2.8904,0.0,4.0775,1.0986,2.5649,0.0,0.0,0.0,1.9459,0.6931,0.0,1.3863,4.0254,1.0986,0.6931,4.7791,0.6931,0.6931,3.4012
S1_C0330,1.0986,1.0986,1.9459,1.3863,1.0986,0.6931,1.0986,2.0794,0.0,1.0986,1.3863,0.0,0.6931,5.2523,2.6391,0.6931,0.6931,2.1972,0.0,1.7918,0.0,0.0,0.0,5.1985,1.7918,0.6931,1.7918,1.0986,0.0,1.3863
S1_C0331,2.5649,2.9444,1.0986,0.6931,1.7918,4.7274,2.3979,1.6094,4.7622,2.3979,3.5553,0.0,3.1781,4.0254,3.2581,1.6094,5.247,3.9512,0.6931,1.3863,0.6931,0.6931,0.0,2.9957,1.6094,0.6931,0.0,1.0986,1.0986,0.0
S1_C0332,2.9444,0.6931,1.0986,0.0,1.0986,0.6931,1.6094,0.6931,0.6931,1.3863,0.0,0.6931,1.0986,1.7918,0.6931,0.6931,3.3673,1.0986,0.0,1.3863,0.0,1.0986,1.7918,2.3979,1.0986,1.0986,0.0,0.6931,1.3863,1.0986
S1_C0333,3.7136,0.0,1.7918,2.8332,1.3863,0.0,1.7918,0.6931,0.6931,1.3863,3.2958,4.9416,0.0,0.6931,0.0,2.4849,0.0,1.0986,0.6931,1.0986,0.0,4.6728,1.9459,0.6931,1.7918,1.3863,4.5109,0.0,2.5649,3.4012
S1_C0334,2.3979,1.3863,1.3863,0.6931,1.0986,1.6094,1.6094,0.0,0.0,1.9459,1.0986,0.6931,1.0986,3.1355,1.7918,0.6931,3.6109,1.7918,0.0,1.6094,0.0,0.0,1.6094,3.7842,0.0,0.0,1.6094,0.6931,1.0986,0.0
S1_C0335,0.6931,1.7918,2.0794,1.6094,1.0986,2.0794,1.0986,1.3863,0.0,1.3863,1.9459,1.0986,1.0986,4.7449,3.2189,0.6931,0.6931,2.3979,0.0,2.0794,0.0,0.0,0.0,5.3033,1.7918,0.0,1.6094,0.6931,0.6931,0.6931
S1_C0336,4.8203,1.0986,0.6931,0.0,0.6931,0.0,1.7918,0.0,1.0986,1.7918,1.0986,1.3863,2.0794,0.6931,1.0986,1.0986,3.2189,2.4849,1.0986,2.0794,0.0,2.3026,2.1972,1.0986,0.0,1.7918,0.0,1.9459,3.0445,0.0
S1_C0337,3.0445,0.6931,0.6931,0.0,1.6094,1.3863,0.0,0.0,0.0,1.3863,0.0,1.0986,0.0,1.9459,2.0794,0.6931,3.8067,1.6094,0.6931,0.6931,0.0,0.0,1.3863,3.434,1.7918,1.0986,1.7918,1.6094,2.3026,1.3863
S1_C0338,0.6931,2.3026,1.0986,1.7918,1.9459,0.0,1.0986,0.6931,2.1972,2.7726,1.3863,0.0,0.6931,2.0794,0.0,0.0,4.382,1.7918,0.0,1.7918,0.0,1.3863,2.7081,0.0,0.0,0.6931,0.0,1.0986,0.6931,2.1972
S1_C0339,3.5835,2.7081,1.3863,1.6094,1.3863,1.0986,1.7918,0.6931,2.0794,2.7081,0.0,0.0,5.2417,1.3863,2.9957,1.0986,5.3327,3.3673,2.5649,0.6931,1.9459,2.1972,2.3979,0.0,0.0,0.6931,0.6931,1.3863,2.6391,0.0
S1_C0340,0.0,0.6931,2.1972,2.8904,1.3863,0.0,0.6931,1.7918,0.0,1.0986,2.0794,2.5649,0.0,1.6094,1.0986,1.6094,0.0,0.0,0.0,1.6094,1.3863,2.0794,2.1972,1.3863,0.6931,1.7918,4.8752,1.3863,1.0986,3.6636
S1_C0341,2.7726,0.6931,1.3863,2.1972,2.0794,0.0,1.7918,1.3863,1.0986,1.3863,3.1355,4.3944,0.0,1.7918,0.0,2.0794,0.0,0.6931,0.0,1.3863,0.6931,4.2627,1.7918,0.0,1.3863,1.0986,4.5109,0.6931,1.6094,3.6636
S1_C0342,5.2781,1.3863,1.7918,1.3863,1.0986,0.0,1.3863,0.0,0.0,1.3863,1.9459,2.5649,0.0,3.5264,1.0986,1.3863,1.0986,2.0794,0.0,0.0,2.0794,0.6931,1.0986,2.5649,1.6094,0.0,2.9444,1.6094,2.4849,0.6931
S1_C0343,0.6931,2.0794,1.3863,2.1972,1.7918,0.0,1.7918,0.6931,0.0,1.9459,2.3979,1.0986,0.0,3.1355,0.0,1.6094,1.6094,1.0986,0.6931,1.6094,0.0,1.0986,2.0794,0.6931,0.0,0.6931,2.0794,0.6931,0.6931,2.5649
S1_C0344,2.4849,2.7726,0.6931,0.6931,1.6094,4.8283,1.7918,1.0986,4.6052,2.8332,0.0,0.0,4.4308,2.0794,2.6391,0.6931,5.2883,3.3322,2.8332,1.3863,1.0986,0.6931,0.0,0.6931,1.3863,0.6931,0.0,1.0986,2.0794,0.0
S1_C0345,0.6931,1.0986,1.6094,1.6094,1.3863,2.4849,1.0986,1.7918,1.6094,0.0,1.9459,4.8203,4.0254,0.6931,1.7918,2.3026,0.0,1.3863,3.091,1.0986,5.1874,1.3863,0.6931,2.9444,0.6931,1.9459,2.7081,1.0986,0.0,1.6094
S1_C0346,0.0,1.6094,2.3979,2.3026,0.6931,5.3132,0.6931,3.5553,5.2257,0.6931,4.0431,4.6347,5.3033,0.6931,0.0,2.4849,1.7918,0.6931,5.2311,0.6931,4.7005,5.2575,0.0,0.0,0.6931,1.3863,1.7918,2.0794,1.0986,1.9459
S1_C0347,1.3863,1.0986,1.0986,2.7081,1.3863,1.6094,0.6931,1.3863,0.6931,0.0,1.7918,4.2485,4.2627,0.6931,1.3863,1.7918,0.0,0.0,2.5649,1.3863,5.3706,2.0794,0.6931,0.0,1.3863,2.3026,1.6094,1.3863,1.3863,1.0986
S1_C0348,1.0986,1.7918,1.7918,1.6094,1.0986,0.6931,1.3863,1.6094,1.6094,1.0986,0.6931,3.6636,3.6636,0.6931,1.7918,1.6094,0.0,1.3863,2.5649,1.6094,5.1358,2.0794,1.0986,1.0986,1.0986,2.0794,1.9459,1.6094,1.0986,1.9459
S1_C0349,0.6931,1.7918,1.0986,0.6931,1.3863,5.3982,1.3863,1.0986,4.4188,2.0794,0.6931,0.0,3.6889,0.0,0.6931,1.0986,5.2983,1.0986,5.2364,0.6931,0.0,2.0794,1.0986,0.6931,2.3026,0.6931,0.0,2.1972,1.0986,1.3863
S1_C0350,0.0,1.0986,1.9459,2.1972,1.3863,4.2905,1.0986,3.5553,1.0986,0.0,3.8067,4.6913,3.3673,0.6931,2.0794,1.9459,0.0,1.6094,2.8332,0.0,5.3279,1.3863,0.0,5.0562,1.0986,1.3863,2.6391,1.3863,1.7918,0.0
S1_C0351,0.0,1.0986,1.9459,0.0,1.0986,5.3375,1.3863,2.6391,4.2195,0.6931,1.0986,1.7918,4.1897,0.0,0.6931,1.7918,1.7918,0.0,5.323,1.0986,1.3863,3.3673,0.0,0.0,1.9459,1.7918,0.0,2.7081,0.6931,1.6094
S1_C0352,1.7918,2.1972,0.0,1.6094,1.7918,0.6931,1.0986,0.0,1.7918,1.3863,2.7081,0.6931,0.6931,2.8904,2.1972,1.3863,1.0986,2.1972,0.6931,1.0986,0.6931,1.3863,0.6931,1.0986,0.0,1.0986,0.0,0.6931,0.0,0.0
S1_C0353,4.9273,1.3863,0.0,0.6931,1.3863,0.6931,1.3863,0.0,1.0986,1.0986,0.0,1.3863,0.0,0.6931,0.0,1.0986,3.2958,1.3863,0.6931,1.3863,0.0,2.8904,3.5553,0.0,0.0,1.6094,0.0,1.6094,3.1355,1.0986
S1_C0354,0.6931,0.0,2.1972,2.4849,1.6094,0.0,1.0986,1.3863,0.0,1.6094,2.3026,2.3979,0.0,4.2195,0.6931,2.3026,0.0,0.6931,0.0,0.6931,0.0,0.0,0.6931,4.4543,1.0986,0.6931,4.7875,1.3863,1.0986,2.9957
S1_C0355,0.6931,0.6931,2.3026,2.0794,1.0986,0.0,1.6094,2.8332,0.6931,0.6931,3.0445,2.8332,0.0,3.3673,2.0794,2.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2883,1.0986,1.0986,4.4886,0.0,1.0986,2.7081
S1_C0356,0.6931,1.9459,1.7918,2.5649,1.6094,0.0,1.3863,0.6931,1.3863,0.0,1.7918,2.7081,0.0,2.9444,0.0,0.6931,0.6931,1.3863,0.6931,1.3863,1.0986,2.5649,2.3026,0.6931,1.3863,0.6931,1.7918,0.0,0.6931,3.2581
S1_C0357,0.0,1.9459,1.3863,2.0794,0.6931,0.0,1.3863,0.6931,1.0986,1.7918,1.3863,1.6094,0.0,3.1781,0.6931,0.6931,1.3863,0.6931,1.0986,1.3863,0.0,1.0986,2.0794,1.7918,1.6094,0.6931,1.9459,1.0986,0.0,2.7726
S1_C0358,0.6931,0.0,2.3026,1.9459,1.6094,0.6931,0.6931,3.1355,0.0,0.6931,2.5649,3.091,0.6931,2.0794,2.4849,2.4849,0.6931,0.0,0.0,0.6931,1.0986,0.6931,1.6094,5.2781,1.6094,1.6094,4.0073,0.6931,0.6931,2.4849
S1_C0359,2.3979,1.0986,1.6094,2.6391,1.9459,0.0,1.6094,1.7918,0.6931,0.6931,3.2189,2.4849,0.0,2.7726,1.0986,2.1972,1.3863,1.6094,0.0,0.6931,1.9459,2.0794,0.6931,1.0986,1.0986,0.6931,1.6094,0.6931,1.3863,1.6094
S1_C0360,0.0,1.0986,2.3979,2.7726,1.6094,0.0,0.6931,2.6391,0.0,1.3863,2.3026,2.3026,0.0,4.7622,1.0986,2.5649,0.0,1.0986,0.0,1.6094,0.6931,0.0,0.0,5.3181,0.6931,0.6931,4.6913,0.0,0.0,2.9444
S1_C0361,0.6931,0.6931,0.6931,2.3979,0.0,1.6094,0.0,1.0986,0.0,1.0986,0.6931,4.3944,3.9318,0.0,1.3863,1.0986,0.0,0.6931,2.7726,1.0986,5.2679,2.3026,1.6094,1.3863,1.0986,1.9459,2.3979,1.6094,1.3863,1.6094
