# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S2_C0272,0.0,0.0,0.0,2.1972,0.0,0.0,2.8332,0.6931,0.6931,3.434,3.091,0.6931,0.0,1.0986,0.6931,0.0,2.0794,1.3863,1.3863,0.0,0.6931,2.1972,1.0986,0.0,0.0,2.0794,0.6931,1.0986,1.6094,0.0
S2_C0273,2.9444,0.6931,1.9459,0.0,2.1972,1.3863,0.6931,1.7918,0.0,1.6094,1.0986,0.6931,0.6931,1.9459,1.9459,1.0986,1.0986,0.6931,0.6931,1.3863,1.6094,0.0,0.6931,1.6094,1.0986,1.6094,1.3863,1.0986,0.0,2.1972
S2_C0274,5.3083,1.6094,0.0,3.9703,2.6391,1.7918,0.6931,0.6931,0.0,3.4657,1.3863,0.0,0.0,2.1972,3.1355,0.6931,4.2195,3.2958,2.1972,4.8752,1.3863,1.6094,0.6931,0.0,0.6931,1.9459,0.6931,1.7918,2.3979,0.0
S2_C0275,3.6109,1.0986,0.0,3.8067,1.0986,2.0794,0.6931,1.7918,0.6931,3.912,0.6931,0.0,0.0,2.0794,1.7918,1.3863,3.8286,3.091,1.6094,3.9512,0.0,2.3026,0.6931,1.6094,1.3863,2.1972,0.6931,1.7918,2.1972,0.0
S2_C0276,0.6931,1.6094,1.0986,0.6931,3.9318,1.6094,0.6931,2.0794,1.6094,0.6931,0.0,0.6931,0.6931,0.0,0.0,2.3026,0.0,2.3026,2.3979,1.9459,1.0986,2.1972,1.6094,0.6931,0.6931,1.3863,1.7918,2.1972,0.0,2.1972
S2_C0277,0.0,3.8712,0.0,0.6931,3.8501,1.3863,1.0986,0.6931,1.3863,1.0986,1.0986,1.7918,1.6094,1.7918,0.0,2.7081,0.0,0.0,2.0794,0.0,2.3979,0.0,0.6931,1.0986,0.6931,1.0986,1.0986,2.1972,0.0,3.6376
S2_C0278,4.9273,0.0,2.9444,1.0986,0.0,2.3979,1.0986,1.9459,0.0,0.0,2.8332,0.6931,2.3979,0.6931,0.6931,1.3863,4.5109,2.0794,1.3863,2.5649,0.6931,1.9459,1.0986,1.0986,0.6931,1.6094,2.1972,1.3863,0.6931,0.0
S2_C0279,0.0,4.3041,0.0,0.0,3.7136,2.0794,1.3863,1.0986,2.4849,2.1972,1.6094,1.6094,1.3863,2.0794,1.9459,0.6931,1.0986,0.0,2.5649,0.0,3.6376,0.6931,1.6094,0.6931,0.6931,0.6931,1.3863,2.3026,1.7918,3.0445
S2_C0280,0.6931,3.6376,2.7081,0.0,4.7185,1.6094,0.6931,1.3863,1.0986,0.0,1.3863,1.9459,2.8332,1.9459,0.0,4.2627,0.0,0.0,0.6931,0.0,1.6094,0.6931,1.3863,2.1972,0.6931,1.0986,2.0794,2.1972,1.0986,4.6728
S2_C0281,1.0986,4.9767,0.0,1.0986,0.0,2.8904,1.6094,1.6094,2.8332,3.7136,1.0986,1.6094,3.1355,2.0794,4.6444,0.0,5.193,3.8067,1.3863,2.9957,3.5264,1.3863,1.3863,1.0986,3.1781,0.6931,0.6931,0.0,4.6634,0.0
S2_C0282,0.0,3.7377,0.0,0.6931,1.3863,4.1744,2.7726,0.6931,3.2958,2.3979,1.3863,1.0986,0.6931,2.1972,4.382,1.7918,2.1972,1.9459,2.5649,0.0,4.1897,1.3863,2.0794,1.0986,0.0,1.0986,0.6931,2.9957,2.3026,2.5649
S2_C0283,0.0,1.9459,0.0,1.3863,1.0986,2.7726,0.6931,0.6931,1.6094,2.1972,1.0986,1.0986,0.6931,1.0986,3.8712,0.0,3.2581,1.9459,1.7918,1.3863,2.3026,0.0,1.6094,1.9459,1.9459,1.3863,1.3863,2.3026,1.9459,1.7918
S2_C0284,1.6094,3.1781,4.7185,1.0986,4.6151,0.6931,0.0,1.0986,0.0,0.0,0.0,1.9459,2.4849,0.6931,0.0,2.5649,0.0,2.1972,1.7918,4.8363,0.0,1.3863,0.6931,0.6931,1.3863,1.3863,2.1972,0.6931,1.3863,1.0986
S2_C0285,0.0,4.3175,0.0,0.0,3.8712,3.5835,2.5649,0.6931,2.9957,2.3026,1.3863,0.0,1.3863,0.6931,1.7918,1.7918,0.0,0.6931,2.7726,0.6931,4.1431,1.7918,2.7726,0.0,1.0986,0.0,0.6931,3.0445,1.3863,1.9459
S2_C0286,0.0,2.3979,3.0445,1.3863,2.8332,2.6391,0.6931,1.6094,1.3863,0.0,2.8904,1.9459,1.9459,1.9459,1.6094,3.2958,0.0,0.0,0.0,0.0,2.5649,0.0,0.6931,2.7726,1.3863,0.0,2.0794,1.7918,0.0,4.4188
S2_C0287,0.6931,3.4012,2.3026,0.6931,4.4886,1.0986,1.0986,1.3863,1.0986,1.0986,0.6931,1.6094,1.9459,0.6931,0.0,2.3979,0.0,1.0986,1.9459,2.3979,1.0986,0.6931,1.6094,0.6931,0.0,0.0,1.3863,1.0986,0.0,1.0986
S2_C0288,5.323,1.3863,0.0,2.1972,0.0,3.2958,1.0986,1.0986,0.6931,0.6931,2.1972,1.7918,0.6931,1.6094,2.9957,0.6931,5.118,2.3979,1.6094,3.3322,0.0,1.7918,2.1972,1.6094,0.6931,1.7918,1.6094,1.9459,1.9459,1.0986
S2_C0289,3.2189,1.0986,3.9512,1.3863,1.9459,2.0794,1.6094,1.6094,0.6931,0.0,1.9459,1.3863,2.3979,1.0986,3.7842,2.3979,1.0986,1.3863,0.6931,0.0,2.3979,0.0,2.1972,2.4849,1.3863,0.0,2.1972,0.6931,0.0,3.4657
S2_C0290,0.6931,0.0,0.0,2.3026,0.0,0.0,2.4849,0.6931,0.6931,3.4965,2.5649,1.0986,0.0,1.6094,0.0,0.0,1.9459,0.6931,0.6931,0.6931,0.0,1.3863,0.6931,1.0986,0.0,2.3026,0.0,1.7918,0.6931,0.0
S2_C0291,0.0,2.7726,0.6931,1.3863,3.9512,2.4849,1.0986,1.0986,1.6094,0.6931,0.0,1.3863,0.0,0.6931,0.0,2.1972,0.0,1.0986,2.4849,1.6094,0.6931,2.0794,2.0794,0.0,1.0986,0.0,0.6931,2.1972,1.6094,0.0
S2_C0292,0.0,0.0,0.0,2.9444,1.3863,0.6931,1.0986,1.7918,1.0986,4.1897,3.2581,0.6931,0.0,1.0986,0.0,0.6931,0.6931,0.0,1.6094,0.0,0.0,0.6931,1.0986,1.7918,0.0,2.6391,0.0,2.1972,0.0,0.6931
S2_C0293,0.6931,5.2311,0.0,0.6931,0.6931,1.0986,1.3863,0.6931,2.0794,2.6391,0.0,2.1972,3.3322,2.3026,3.4657,0.0,3.4657,3.3322,1.6094,3.1781,2.9957,1.6094,0.0,1.3863,2.7726,1.0986,0.0,0.6931,4.0775,1.7918
S2_C0294,4.2341,1.9459,1.0986,2.8332,1.0986,2.6391,1.0986,1.0986,1.0986,2.5649,2.0794,1.0986,0.6931,1.3863,4.0073,0.6931,5.3327,3.2958,2.3026,3.6109,2.1972,1.7918,2.6391,1.3863,1.6094,1.7918,0.0,2.0794,1.9459,1.6094
S2_C0295,2.1972,1.9459,3.8918,1.0986,1.0986,3.3673,1.6094,1.0986,1.3863,0.0,2.1972,1.0986,3.4965,1.3863,3.9512,3.3673,0.0,0.0,0.0,0.6931,3.5553,1.0986,1.9459,2.0794,1.3863,1.0986,1.6094,2.1972,1.0986,5.0562
S2_C0296,5.2933,0.0,1.7918,2.3979,0.0,2.5649,0.6931,1.6094,1.0986,1.0986,3.2581,0.6931,1.9459,0.6931,0.6931,1.3863,5.2095,1.7918,1.7918,2.3026,1.0986,1.7918,1.7918,0.0,1.3863,1.9459,0.0,1.3863,1.6094,0.6931
S2_C0297,1.6094,5.1818,0.6931,0.0,1.6094,0.6931,0.6931,0.0,1.0986,2.1972,0.0,1.3863,2.5649,2.6391,1.0986,0.6931,1.3863,0.6931,2.0794,2.9957,2.8332,1.7918,0.0,0.6931,2.0794,1.7918,0.0,0.6931,3.091,1.6094
S2_C0298,3.7612,1.0986,5.3936,3.2189,0.0,1.6094,1.0986,1.7918,0.6931,0.6931,0.6931,1.3863,3.8286,1.3863,3.3322,2.5649,1.7918,2.8904,0.6931,1.9459,0.6931,1.6094,1.0986,1.7918,2.7081,1.0986,2.0794,0.0,1.0986,2.4849
S2_C0299,3.5264,4.0431,5.2257,5.2781,1.0986,2.3026,1.7918,1.0986,0.6931,0.0,0.6931,2.0794,5.3891,2.0794,1.0986,3.7842,0.0,2.8332,0.0,2.3026,0.0,2.7081,1.0986,1.3863,3.3673,0.6931,1.6094,0.0,2.0794,2.0794
S2_C0300,0.0,0.0,0.0,0.6931,0.0,0.0,4.0073,1.3863,1.0986,3.912,3.0445,0.6931,0.0,1.3863,0.0,0.0,1.3863,0.6931,1.0986,0.0,0.0,2.7081,0.0,1.6094,1.3863,2.8332,1.0986,0.6931,1.0986,0.0
S2_C0301,0.6931,3.8918,0.6931,3.4657,0.0,3.2581,1.0986,0.6931,2.7081,2.3026,0.0,1.9459,2.3026,1.0986,3.3673,0.0,4.5539,3.7842,0.6931,2.0794,1.7918,1.7918,0.0,0.6931,2.3979,0.6931,1.3863,1.9459,4.0775,1.0986
S2_C0302,5.3279,1.3863,0.6931,3.9512,1.0986,2.7081,0.0,1.0986,0.0,3.3322,1.6094,0.6931,0.0,1.6094,3.7612,0.6931,5.3613,3.3322,2.5649,4.8828,0.0,2.1972,0.6931,0.6931,0.6931,1.3863,1.0986,1.6094,1.9459,0.0
S2_C0303,1.0986,4.3694,0.6931,1.3863,0.0,3.2581,2.0794,0.0,2.8904,3.2581,1.3863,0.6931,2.7081,1.3863,5.3181,0.6931,5.2679,4.1897,0.6931,2.6391,3.5835,1.3863,0.0,1.6094,2.8904,0.0,1.0986,1.7918,4.5109,0.6931
S2_C0304,2.3026,2.9444,4.6821,1.3863,3.4012,0.0,1.0986,1.0986,0.0,0.0,0.0,1.9459,2.3026,2.3026,0.0,1.3863,0.0,1.6094,0.6931,4.5326,0.0,1.3863,1.3863,1.0986,1.6094,1.6094,1.7918,0.6931,1.6094,1.9459
S2_C0305,1.9459,2.9957,4.6444,5.2832,0.0,3.0445,0.6931,1.0986,1.6094,0.6931,0.0,2.5649,3.091,1.3863,1.9459,1.9459,1.7918,3.091,0.6931,1.6094,0.6931,1.6094,1.3863,1.9459,2.9957,1.3863,1.0986,0.6931,2.0794,0.6931
S2_C0306,1.0986,0.0,2.1972,0.6931,1.0986,0.6931,2.3026,1.9459,1.0986,0.0,2.1972,1.3863,1.6094,0.0,0.0,0.6931,0.0,0.0,0.0,1.3863,0.6931,1.7918,1.9459,0.0,0.0,0.0,2.4849,1.3863,0.0,0.6931
S2_C0307,0.0,3.8918,0.6931,0.6931,4.6444,1.3863,0.6931,1.3863,1.6094,0.0,0.6931,0.0,0.6931,1.3863,0.0,1.9459,0.6931,0.6931,2.6391,0.6931,0.6931,1.0986,1.0986,0.0,0.6931,1.6094,0.6931,2.3026,1.0986,1.9459
S2_C0308,4.3694,1.7918,5.273,1.6094,1.0986,1.3863,1.3863,1.3863,0.6931,0.0,1.0986,2.0794,3.8286,1.9459,2.9444,2.6391,0.0,0.0,0.6931,2.6391,1.6094,1.0986,1.0986,1.9459,2.7081,0.0,1.9459,0.0,1.0986,2.8332
S2_C0309,3.434,0.0,4.2485,1.3863,1.0986,2.9444,2.3026,1.9459,1.3863,0.0,1.9459,1.6094,3.3673,1.3863,4.8122,2.7081,1.6094,0.6931,0.0,0.6931,2.0794,0.6931,0.6931,1.6094,1.6094,1.3863,1.9459,2.0794,1.3863,3.7136
S2_C0310,1.0986,3.434,1.3863,3.4657,0.0,3.2189,0.0,0.6931,2.0794,2.0794,1.9459,1.9459,1.6094,1.6094,3.8286,1.0986,4.5109,3.8286,1.7918,1.6094,1.7918,2.1972,1.6094,1.9459,2.7081,1.7918,1.0986,0.0,3.4657,0.6931
S2_C0311,3.8286,0.6931,4.0431,1.0986,1.3863,0.0,0.6931,1.6094,0.6931,0.6931,1.3863,1.9459,2.0794,2.3979,2.5649,1.0986,1.3863,0.6931,1.3863,1.6094,1.7918,0.6931,1.0986,1.9459,0.0,0.6931,2.3026,0.0,1.7918,2.4849
S2_C0312,0.6931,5.2149,2.0794,0.6931,5.273,0.0,0.6931,1.6094,1.0986,1.0986,0.0,1.3863,2.1972,2.0794,0.0,1.7918,0.0,0.0,2.8332,3.6636,1.3863,2.0794,1.6094,0.6931,0.6931,1.3863,1.6094,1.3863,1.3863,1.9459
S2_C0313,4.2485,0.6931,2.3026,2.0794,0.6931,1.6094,2.0794,2.1972,1.0986,1.0986,3.091,0.6931,1.6094,0.6931,1.0986,0.6931,4.2485,1.0986,1.0986,2.1972,0.0,2.3026,1.3863,1.0986,1.3863,1.9459,1.7918,0.6931,1.6094,0.6931
S2_C0314,0.6931,0.0,4.0775,0.6931,0.0,0.0,5.3423,2.7726,0.6931,1.0986,2.3026,0.6931,1.7918,0.6931,0.0,0.0,1.3863,2.6391,1.0986,1.0986,0.0,3.9512,0.6931,1.6094,2.1972,2.3026,1.7918,0.0,0.6931,0.0
S2_C0315,0.6931,5.4072,0.6931,0.6931,3.6376,0.0,0.6931,1.0986,1.7918,2.3979,0.6931,1.3863,2.0794,2.6391,0.0,0.6931,0.0,0.6931,3.2189,2.6391,1.9459,1.3863,0.6931,0.6931,1.6094,1.7918,1.0986,1.0986,2.3026,1.7918
S2_C0316,0.0,0.0,0.0,2.1972,1.7918,0.0,1.7918,1.0986,1.0986,4.0073,3.6376,0.6931,0.0,1.7918,1.0986,1.0986,1.3863,0.6931,1.7918,0.0,0.6931,1.6094,1.6094,1.3863,0.0,1.7918,1.0986,1.7918,0.0,0.6931
S2_C0317,1.6094,0.0,2.6391,0.0,1.0986,0.6931,0.6931,1.6094,0.6931,0.0,2.3026,1.0986,1.3863,0.0,0.0,1.3863,0.6931,0.0,1.7918,0.6931,0.6931,0.0,0.6931,1.6094,0.6931,1.0986,1.9459,1.3863,0.6931,1.9459
S2_C0318,1.0986,3.1781,0.6931,0.0,2.5649,1.0986,1.0986,0.6931,1.0986,1.0986,0.6931,1.3863,2.0794,1.6094,1.9459,1.0986,1.0986,0.6931,1.3863,0.6931,3.2189,0.0,0.6931,1.3863,1.6094,1.0986,1.3863,1.9459,1.0986,2.7726
S2_C0319,0.6931,2.3026,0.0,1.9459,1.9459,3.5835,1.3863,0.6931,1.9459,1.9459,1.9459,0.6931,0.6931,1.3863,4.5326,0.0,4.0431,3.0445,1.6094,1.9459,2.7726,0.0,2.3979,1.6094,1.0986,0.0,0.6931,2.3979,2.0794,1.6094
S2_C0320,5.193,1.3863,0.0,4.1589,2.9957,2.9957,0.0,1.0986,0.6931,2.9444,3.091,1.0986,0.6931,1.7918,1.7918,1.0986,5.0562,1.7918,2.1972,3.5553,0.6931,1.6094,0.0,1.3863,1.0986,1.3863,0.0,1.7918,1.7918,0.0
S2_C0321,1.6094,3.1355,2.3979,3.3673,0.0,3.3322,1.0986,0.6931,1.7918,1.0986,2.0794,0.6931,1.7918,1.6094,3.8286,1.0986,3.8918,3.4657,0.0,1.7918,1.3863,1.6094,0.6931,1.6094,2.7726,0.6931,0.6931,0.6931,3.2189,1.0986
S2_C0322,2.7726,2.1972,2.8904,0.0,1.0986,2.9957,1.6094,1.3863,1.6094,0.0,2.3026,1.3863,3.434,0.6931,4.7449,2.3026,1.0986,0.6931,0.0,0.0,3.1781,0.0,1.3863,1.3863,1.3863,0.6931,2.3979,1.6094,1.3863,3.8067
S2_C0323,1.7918,0.6931,1.0986,1.6094,2.7081,1.3863,1.7918,1.0986,0.6931,0.6931,3.0445,1.7918,1.0986,2.6391,1.3863,2.4849,0.0,0.6931,0.0,0.0,2.1972,0.0,1.3863,1.9459,0.0,0.0,0.6931,2.1972,0.0,3.434
S2_C0324,0.0,0.0,0.0,2.3026,2.3979,1.3863,0.6931,0.6931,1.3863,2.3026,2.9957,1.0986,0.0,1.3863,0.6931,1.0986,0.0,0.0,0.6931,0.0,1.3863,0.0,0.6931,2.3026,0.6931,2.1972,1.0986,1.3863,0.0,1.0986
S2_C0325,0.0,2.9444,0.0,0.0,1.7918,3.2958,1.9459,0.0,2.6391,2.0794,0.0,1.0986,0.6931,0.0,3.7612,1.3863,2.7081,1.3863,1.6094,0.0,3.2958,0.6931,1.9459,1.0986,0.0,0.0,1.6094,2.6391,1.3863,1.6094
S2_C0326,2.4849,2.9957,5.3471,1.6094,4.382,0.0,0.0,1.0986,0.6931,0.0,0.0,1.6094,2.0794,1.0986,0.0,2.6391,0.0,1.0986,1.0986,4.9628,0.0,1.0986,1.6094,0.0,1.0986,1.9459,1.7918,1.0986,0.0,1.6094
S2_C0327,2.5649,2.3026,2.9957,0.6931,2.3026,2.8332,1.7918,0.0,1.3863,0.6931,0.0,1.0986,3.3673,1.0986,3.6376,2.7726,0.0,0.0,0.6931,1.0986,3.2581,0.0,1.6094,1.3863,1.6094,1.3863,2.4849,2.1972,1.0986,4.7707
S2_C0328,1.0986,2.6391,1.0986,0.0,1.7918,3.091,1.9459,1.3863,1.7918,2.0794,0.0,0.6931,0.6931,1.0986,2.9444,1.9459,1.9459,1.7918,1.7918,0.6931,2.1972,0.6931,2.1972,1.3863,0.6931,1.0986,0.6931,2.3979,1.6094,2.5649
S2_C0329,5.3753,1.0986,1.9459,2.3026,0.6931,2.3979,1.3863,1.6094,0.0,0.0,3.5553,0.0,2.0794,0.6931,1.6094,1.6094,4.7707,1.7918,1.3863,2.7726,0.0,2.0794,1.0986,0.6931,1.0986,1.3863,1.0986,1.6094,1.3863,0.0
S2_C0330,2.4849,1.7918,5.0499,1.3863,3.4657,1.0986,0.0,0.6931,0.0,0.0,0.0,0.6931,0.0,0.6931,0.0,2.0794,0.0,1.3863,1.6094,4.7449,0.0,1.0986,1.3863,0.0,1.0986,1.7918,2.0794,0.6931,0.6931,1.7918
S2_C0331,0.0,4.92,0.0,0.0,3.8501,2.7726,2.1972,0.0,3.1781,1.7918,1.6094,1.3863,1.0986,1.0986,0.6931,1.3863,0.6931,0.0,2.8332,1.0986,4.0254,0.6931,1.7918,1.7918,0.6931,1.0986,0.6931,2.6391,1.3863,2.3026
S2_C0332,0.0,4.7875,0.0,0.6931,3.7136,2.8332,2.1972,0.6931,2.9444,2.1972,0.0,0.6931,1.7918,1.3863,0.6931,1.7918,1.3863,0.6931,3.2958,0.0,3.8067,1.6094,2.5649,0.6931,1.3863,0.0,0.6931,2.5649,1.3863,2.1972
S2_C0333,1.0986,1.9459,0.0,3.091,0.6931,3.6376,1.0986,0.6931,1.7918,2.7081,1.6094,0.6931,0.6931,1.0986,5.112,1.0986,5.1705,3.5835,1.3863,2.3026,2.4849,1.3863,1.6094,0.6931,0.6931,1.6094,0.0,2.0794,2.3026,0.6931
S2_C0334,5.2883,0.0,0.6931,3.2958,1.9459,3.2581,0.0,1.6094,0.6931,2.4849,3.6889,1.7918,0.6931,1.9459,2.3026,0.6931,5.3753,1.7918,2.8332,3.6109,1.6094,1.3863,1.0986,1.9459,1.0986,1.6094,0.6931,2.0794,1.7918,0.6931
S2_C0335,4.4543,2.4849,5.3132,2.6391,1.6094,0.6931,1.3863,1.7918,0.0,0.0,0.0,1.9459,5.3613,2.3979,1.9459,2.8904,0.0,1.6094,0.6931,2.3979,0.0,1.7918,0.6931,1.3863,2.5649,1.0986,1.9459,0.0,1.0986,2.8332
S2_C0336,0.6931,0.0,0.0,1.6094,1.0986,0.6931,3.6376,2.3026,1.6094,3.3673,3.6889,1.9459,0.0,0.6931,0.6931,1.0986,0.6931,0.0,0.6931,0.0,1.0986,2.0794,0.0,0.6931,0.6931,1.3863,1.7918,1.0986,0.0,0.0
S2_C0337,4.6634,0.6931,0.6931,3.8067,2.6391,1.6094,0.0,1.0986,1.0986,3.7612,0.6931,1.3863,0.0,2.1972,2.0794,0.0,3.0445,3.0445,1.7918,4.6347,1.0986,1.6094,1.3863,1.0986,1.6094,1.7918,1.0986,0.0,0.6931,0.0
S2_C0338,3.434,1.3863,0.0,3.8067,2.3979,0.0,0.0,2.3026,0.6931,3.8712,0.6931,1.7918,0.0,2.0794,1.3863,0.0,1.9459,2.8332,2.1972,3.912,1.0986,1.9459,1.7918,0.0,1.3863,2.0794,0.0,1.0986,1.3863,0.0
S2_C0339,3.6889,0.0,3.4657,1.0986,1.0986,1.0986,1.0986,2.3026,1.3863,0.0,2.7726,0.6931,2.7081,0.6931,0.0,1.3863,3.7612,1.3863,1.6094,1.7918,1.0986,2.3979,2.0794,1.3863,0.6931,2.3979,1.3863,1.0986,0.0,1.0986
S2_C0340,3.4012,0.6931,3.5835,0.6931,0.0,3.3322,0.0,1.0986,1.0986,0.0,1.6094,1.3863,3.2581,1.3863,5.3613,2.4849,1.7918,1.0986,1.0986,0.6931,2.8332,0.0,1.0986,1.7918,0.6931,1.0986,2.3026,1.7918,1.0986,3.7377
S2_C0341,0.0,0.0,0.0,1.3863,1.3863,0.0,2.6391,2.0794,1.0986,4.0943,3.6376,0.6931,0.0,1.7918,0.6931,0.0,1.6094,0.0,1.0986,0.0,0.0,0.6931,0.6931,1.3863,1.0986,1.7918,0.6931,1.0986,0.6931,0.0
S2_C0342,2.4849,1.0986,0.6931,1.0986,1.0986,2.7081,2.4849,1.0986,2.0794,1.7918,1.3863,2.0794,2.8904,1.0986,5.3279,0.6931,4.6913,2.7081,0.6931,2.3026,3.4657,0.0,1.9459,1.0986,1.6094,1.0986,1.0986,1.0986,2.3979,1.0986
S2_C0343,1.3863,5.3181,1.3863,0.0,1.9459,0.0,0.6931,1.3863,1.0986,2.1972,0.0,1.3863,2.9957,2.7081,1.3863,1.0986,0.6931,1.9459,1.9459,3.2189,1.9459,2.3026,0.6931,1.0986,2.9444,2.1972,0.0,1.0986,3.2189,1.6094
S2_C0344,4.3944,1.3863,0.6931,3.3673,1.0986,2.4849,0.6931,1.7918,1.0986,3.4965,1.0986,1.3863,0.0,1.9459,4.0775,0.0,5.323,3.7136,1.9459,4.1109,1.7918,2.5649,1.7918,0.6931,1.0986,2.0794,1.3863,1.9459,2.5649,0.0
S2_C0345,2.3979,0.0,0.0,4.1271,1.7918,0.0,1.0986,1.9459,1.3863,3.5264,0.0,1.3863,0.6931,1.0986,0.6931,1.0986,2.6391,2.3979,1.0986,3.2189,1.3863,1.9459,1.0986,1.3863,1.6094,1.9459,0.6931,1.3863,1.0986,0.0
S2_C0346,0.6931,0.0,3.2958,0.0,0.0,0.0,4.4659,2.6391,1.3863,1.0986,2.4849,0.6931,2.1972,0.6931,0.0,0.6931,1.3863,1.7918,1.0986,0.0,0.0,3.3673,0.0,0.6931,0.6931,2.1972,2.1972,0.0,0.6931,0.0
S2_C0347,1.6094,2.8332,0.0,0.0,0.6931,0.6931,1.0986,1.0986,1.7918,2.1972,0.0,1.0986,2.0794,1.6094,3.091,0.0,3.1781,2.0794,1.6094,2.0794,3.434,1.3863,0.6931,0.0,1.3863,1.0986,1.3863,1.6094,1.7918,1.9459
S2_C0348,2.1972,3.2581,2.8332,5.3845,0.6931,2.5649,0.6931,1.6094,1.6094,0.6931,1.0986,1.0986,1.6094,1.0986,1.3863,1.0986,2.3026,3.0445,1.0986,1.6094,0.0,1.7918,0.6931,1.9459,2.6391,1.0986,0.6931,0.0,3.1355,0.6931
S2_C0349,0.0,0.0,0.0,2.0794,0.0,0.0,3.091,1.3863,0.0,3.1781,2.3026,1.3863,0.0,0.6931,0.0,0.0,2.1972,0.0,1.0986,0.0,0.6931,1.3863,1.6094,1.0986,0.6931,1.7918,1.0986,1.7918,1.3863,0.6931
S2_C0350,5.323,0.0,0.0,3.8918,2.5649,3.3322,0.0,1.3863,0.0,2.5649,3.2189,0.0,0.0,1.3863,2.3979,0.0,5.3327,2.3026,2.3979,3.7136,1.6094,1.6094,1.0986,1.3863,1.0986,1.3863,0.6931,0.6931,1.0986,1.0986
S2_C0351,1.6094,4.625,4.5747,0.0,4.5433,0.0,0.0,1.3863,0.0,0.0,0.0,2.1972,2.9444,1.9459,0.0,1.6094,0.0,1.6094,2.0794,4.7274,1.0986,1.6094,0.0,0.6931,1.6094,1.7918,1.9459,0.6931,1.7918,2.3026
S2_C0352,1.0986,0.0,4.2195,1.0986,0.0,0.0,4.3175,2.8904,1.9459,0.0,1.6094,1.0986,2.8332,0.0,0.6931,0.6931,1.6094,3.0445,1.0986,1.7918,0.0,3.8712,1.6094,0.6931,1.7918,2.7081,1.9459,0.6931,0.6931,0.0
S2_C0353,1.9459,3.9512,4.7449,0.6931,3.8712,0.0,0.0,2.0794,0.6931,0.6931,0.0,1.3863,1.9459,1.6094,0.0,1.9459,0.0,1.3863,1.0986,4.6347,0.6931,0.0,0.6931,0.6931,1.7918,2.7726,2.1972,0.6931,1.7918,1.6094
S2_C0354,1.3863,2.8904,1.7918,0.0,3.8918,0.6931,1.0986,0.6931,1.3863,0.0,1.6094,1.0986,1.0986,1.0986,0.0,2.9957,0.0,0.0,1.6094,0.6931,1.9459,0.0,1.6094,1.6094,1.3863,0.0,1.0986,1.3863,0.6931,4.0073
S2_C0355,2.4849,1.0986,2.7081,1.6094,2.0794,1.7918,0.0,1.3863,1.3863,0.6931,2.7081,1.9459,1.3863,2.1972,2.4849,2.7081,0.0,0.0,1.3863,0.0,2.0794,0.0,1.0986,2.1972,1.7918,0.0,1.6094,1.6094,0.6931,3.4965
S2_C0356,0.6931,3.1781,0.6931,0.0,2.8904,0.0,0.6931,0.0,0.6931,1.9459,1.3863,1.0986,2.0794,2.1972,1.3863,0.6931,0.6931,0.0,1.6094,1.6094,3.4965,0.0,0.6931,1.7918,1.6094,1.3863,1.3863,2.0794,0.6931,3.1781
S2_C0357,0.6931,5.3327,2.5649,0.6931,2.1972,0.0,1.6094,1.3863,1.3863,2.0794,0.0,2.1972,2.9444,2.5649,0.6931,0.6931,1.0986,1.6094,1.3863,3.4965,2.5649,0.6931,0.0,1.6094,2.6391,1.9459,1.0986,0.6931,2.6391,1.9459
S2_C0358,3.091,1.3863,2.0794,0.6931,1.0986,1.7918,0.6931,1.0986,0.6931,0.0,2.1972,1.3863,1.3863,0.0,1.6094,1.0986,1.9459,1.0986,1.3863,2.1972,0.6931,0.0,1.9459,0.6931,0.0,1.7918,1.3863,1.6094,0.6931,1.3863
S2_C0359,0.6931,2.1972,2.7726,1.0986,3.8712,1.3863,0.0,1.3863,0.6931,0.6931,0.0,1.3863,0.6931,1.0986,0.0,2.0794,0.0,1.3863,2.3979,3.4012,0.0,1.0986,1.9459,0.6931,1.0986,1.3863,1.0986,1.3863,0.6931,0.6931
S2_C0360,1.7918,3.7842,0.0,0.0,1.0986,1.6094,2.0794,1.6094,2.1972,2.7726,1.3863,1.3863,2.5649,1.9459,3.8501,0.0,4.3307,2.9957,1.7918,2.3979,3.3322,1.0986,1.3863,1.0986,2.7726,1.6094,0.6931,1.3863,3.434,0.0
S2_C0361,3.6376,0.6931,3.6109,0.6931,1.9459,0.6931,1.6094,1.6094,1.6094,1.0986,1.6094,1.0986,2.0794,2.4849,2.9444,1.7918,0.0,0.0,0.6931,1.6094,1.7918,1.3863,1.6094,1.6094,1.3863,1.9459,2.4849,0.0,0.6931,2.1972
S2_C0362,2.3026,0.0,0.6931,1.9459,1.7918,0.0,0.6931,1.3863,1.3863,1.7918,2.1972,1.7918,0.0,1.6094,1.0986,0.6931,0.6931,1.0986,1.3863,1.3863,0.0,1.0986,1.0986,1.3863,1.6094,1.3863,1.0986,0.6931,0.0,1.0986
